"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"8536","Chris Olave","OSU","WR","$7,600","11%","12","Week 6, 2021"
"8537","Ra'Shaun Henry","UV","WR","$3,300","16%","12","Week 6, 2021"
"8538","Jaquarii Roberson","WAKE","WR","$6,400","6%","12","Week 6, 2021"
"8539","Treylon Burks","ARK","WR","$6,300","15%","12","Week 6, 2021"
"8540","Dontayvion Wicks","UV","WR","$7,000","14%","12","Week 6, 2021"
"8541","Jalen Mitchell","UL","RB","$4,600","29%","12","Week 6, 2021"
"8542","Sam Hartman","WAKE","QB","$7,700","7%","12","Week 6, 2021"
"8543","Mario Williams","OU","WR","$3,800","4%","12","Week 6, 2021"
"8544","TreVeyon Henderson","OSU","RB","$7,500","24%","12","Week 6, 2021"
"8545","Brandon Sanders","RU","WR","$3,900","1%","12","Week 6, 2021"
"8546","Snoop Conner","MISS","RB","$4,200","4%","12","Week 6, 2021"
"8547","Spencer Rattler","OU","QB","$8,300","10%","12","Week 6, 2021"
"8548","Neil Pau'u","BYU","WR","$5,200","4%","12","Week 6, 2021"
"8549","Billy Kemp IV","UV","WR","$6,500","13%","12","Week 6, 2021"
"8550","Garrett Shrader","SYR","QB","$6,700","10%","12","Week 6, 2021"
"8551","Dontario Drummond","MISS","WR","$7,700","6%","12","Week 6, 2021"
"8552","C.J. Stroud","OSU","QB","$9,500","12%","12","Week 6, 2021"
"8553","Drew Estrada","BAY","WR","$3,600","1%","12","Week 6, 2021"
"8554","Jayden Reed","MSU","WR","$7,400","2%","12","Week 6, 2021"
"8555","Stetson Bennett","UGA","QB","$6,600","1%","12","Week 6, 2021"
"8556","AJ Green","ARK","RB","$3,800","0%","12","Week 6, 2021"
"8557","Khalil Shakir","BSU","WR","$7,100","8%","12","Week 6, 2021"
"8558","Trelon Smith","ARK","RB","$5,300","7%","12","Week 6, 2021"
"8559","Jeshaun Jones","UMD","WR","$3,500","18%","12","Week 6, 2021"
"8560","Jahan Dotson","PSU","WR","$7,300","3%","12","Week 6, 2021"
"8561","Kennedy Brooks","OU","RB","$5,100","8%","12","Week 6, 2021"
"8562","Jarquez Hunter","AUB","RB","$4,700","0%","12","Week 6, 2021"
"8563","Garrett Wilson","OSU","WR","$6,800","21%","12","Week 6, 2021"
"8564","Sean Clifford","PSU","QB","$7,100","0%","12","Week 6, 2021"
"8565","Leddie Brown","WVU","RB","$6,500","20%","12","Week 6, 2021"
"8566","Roschon Johnson","UT","RB","$4,000","1%","12","Week 6, 2021"
"8567","Payton Thorne","MSU","QB","$8,200","1%","12","Week 6, 2021"
"8568","Henry Parrish Jr.","MISS","RB","$4,800","19%","12","Week 6, 2021"
"8569","Chigoziem Okonkwo","UMD","WR","$3,800","1%","12","Week 6, 2021"
"8570","Aron Cruickshank","RU","WR","$4,400","3%","12","Week 6, 2021"
"8571","Xavier Worthy","UT","WR","$5,000","8%","12","Week 6, 2021"
"8572","Noah Vedral","RU","QB","$6,300","0%","12","Week 6, 2021"
"8573","Hendon Hooker","TENN","QB","$7,900","8%","12","Week 6, 2021"
"8574","Tyler Goodson","IOWA","RB","$6,700","5%","12","Week 6, 2021"
"8575","Master Teague III","OSU","RB","$4,200","2%","12","Week 6, 2021"
"8576","Gerry Bohanon","BAY","QB","$6,100","5%","12","Week 6, 2021"
"8577","Parker Washington","PSU","WR","$5,000","1%","12","Week 6, 2021"
"8578","Velus Jones Jr.","TENN","WR","$4,600","7%","12","Week 6, 2021"
"8579","Brock Bowers","UGA","WR","$6,700","1%","12","Week 6, 2021"
"8580","Josh Vann","SCAR","WR","$4,700","3%","12","Week 6, 2021"
"8581","Justin Marshall","UL","WR","$3,400","4%","12","Week 6, 2021"
"8582","Jabari Small","TENN","RB","$4,000","0%","12","Week 6, 2021"
"8583","Marshon Ford","UL","WR","$4,800","8%","12","Week 6, 2021"
"8584","Sam LaPorta","IOWA","WR","$4,200","3%","12","Week 6, 2021"
"8585","Marvin Mims","OU","WR","$4,400","14%","12","Week 6, 2021"
"8586","Isaiah Williams","IL","WR","$4,300","1%","12","Week 6, 2021"
"8587","Jordan Watkins","UL","WR","$4,500","7%","12","Week 6, 2021"
"8588","James Cook","UGA","RB","$4,400","1%","12","Week 6, 2021"
"8589","Jaren Hall","BYU","QB","$8,100","2%","12","Week 6, 2021"
"8590","Kevin Harris","SCAR","RB","$5,000","7%","12","Week 6, 2021"
"8591","Tayon Fleet-Davis","UMD","RB","$5,900","3%","12","Week 6, 2021"
"8592","Michael Woods II","OU","WR","$4,900","3%","12","Week 6, 2021"
"8593","Jordan Whittington","UT","WR","$5,800","7%","12","Week 6, 2021"
"8594","Bo Nix","AUB","QB","$6,200","0%","12","Week 6, 2021"
"8595","Casey Thompson","UT","QB","$7,400","6%","12","Week 6, 2021"
"8596","Puka Nacua","BYU","WR","$4,200","1%","12","Week 6, 2021"
"8597","Jaxon Smith-Njigba","OSU","WR","$5,300","11%","12","Week 6, 2021"
"8598","Andrew Van Buren","BSU","RB","$3,600","0%","12","Week 6, 2021"
"8599","Isaac Rex","BYU","WR","$4,300","0%","12","Week 6, 2021"
"8600","Tyquan Thornton","BAY","WR","$4,600","3%","12","Week 6, 2021"
"8601","Spencer Petras","IOWA","QB","$5,700","0%","12","Week 6, 2021"
"8602","Hank Bachmeier","BSU","QB","$7,000","0%","12","Week 6, 2021"
"8603","Isaih Pacheco","RU","RB","$4,500","1%","12","Week 6, 2021"
"8604","Taylor Morin","WAKE","WR","$4,900","4%","12","Week 6, 2021"
"8605","Ahmari Huggins-Bruce","UL","WR","$3,900","1%","12","Week 6, 2021"
"8606","Stefan Cobbs","BSU","WR","$6,200","5%","12","Week 6, 2021"
"8607","Daniel Barker","IL","WR","$3,600","0%","12","Week 6, 2021"
"8608","Jacob Warren","TENN","WR","$3,200","0%","12","Week 6, 2021"
"8609","A.T. Perry","WAKE","WR","$5,400","6%","12","Week 6, 2021"
"8610","E.J. Jenkins","SCAR","WR","$3,700","0%","12","Week 6, 2021"
"8611","Keagan Johnson","IOWA","WR","$3,500","1%","12","Week 6, 2021"
"8612","Jermaine Burton","UGA","WR","$4,800","1%","12","Week 6, 2021"
"8613","Warren Thompson","ARK","WR","$3,300","0%","12","Week 6, 2021"
"8614","Tyson Morris","ARK","WR","$3,900","0%","12","Week 6, 2021"
"8615","Jeremy Ruckert","OSU","WR","$3,800","0%","12","Week 6, 2021"
"8616","Jarret Doege","WVU","QB","$5,500","0%","12","Week 6, 2021"
"8617","Danny Davis III","WISC","WR","$4,000","2%","12","Week 6, 2021"
"8618","Kyle Monangai","RU","RB","$3,100","0%","12","Week 6, 2021"
"8619","Adonai Mitchell","UGA","WR","$4,200","0%","12","Week 6, 2021"
"8620","JaVonta Payton","TENN","WR","$4,200","1%","12","Week 6, 2021"
"8621","Gunner Romney","BYU","WR","$6,000","3%","12","Week 6, 2021"
"8622","Tank Bigsby","AUB","RB","$5,700","1%","12","Week 6, 2021"
"8623","Aaron Young","RU","RB","$3,300","0%","12","Week 6, 2021"
"8624","Jadon Haselwood","OU","WR","$4,100","4%","12","Week 6, 2021"
"8625","Christian Beal-Smith","WAKE","RB","$5,200","1%","12","Week 6, 2021"
"8626","Abram Smith","BAY","RB","$6,200","3%","12","Week 6, 2021"
"8627","ZaQuandre White","SCAR","RB","$4,100","1%","12","Week 6, 2021"
"8628","Graham Mertz","WISC","QB","$5,400","0%","12","Week 6, 2021"
"8629","Kenny McIntosh","UGA","RB","$3,700","0%","12","Week 6, 2021"
"8630","Ladd McConkey","UGA","WR","$3,800","0%","12","Week 6, 2021"
"8631","Jarveon Howard","SYR","RB","$3,000","0%","12","Week 6, 2021"
"8632","Josh McCray","IL","RB","$3,800","0%","12","Week 6, 2021"
"8633","Sam James","WVU","WR","$4,200","0%","12","Week 6, 2021"
"8634","Trevion Cooley","UL","RB","$3,700","0%","12","Week 6, 2021"
"8635","Tyler Harrell","UL","WR","$3,800","1%","12","Week 6, 2021"
"8636","Jelani Woods","UV","WR","$5,700","0%","12","Week 6, 2021"
"8637","Kendric Pryor","WISC","WR","$4,300","1%","12","Week 6, 2021"
"8638","Jadon Jackson","MISS","WR","$3,600","3%","12","Week 6, 2021"
"8639","Zamir White","UGA","RB","$6,000","2%","12","Week 6, 2021"
"8640","Jordon Simmons","MSU","RB","$3,200","0%","12","Week 6, 2021"
"8641","Demetris Robertson","AUB","WR","$4,700","0%","12","Week 6, 2021"
"8642","Eric Gray","OU","RB","$5,400","1%","12","Week 6, 2021"
"8643","Kendall Milton","UGA","RB","$3,400","0%","12","Week 6, 2021"
"8644","Raheim Sanders","ARK","RB","$3,600","0%","12","Week 6, 2021"
"8645","Jalen Nailor","MSU","WR","$6,100","2%","12","Week 6, 2021"
"8646","Sean Ryan","WVU","WR","$3,800","0%","12","Week 6, 2021"
"8647","Davis Koetter","BSU","WR","$4,000","0%","12","Week 6, 2021"
"8648","Winston Wright Jr.","WVU","WR","$5,600","1%","12","Week 6, 2021"
"8649","Chez Mellusi","WISC","RB","$5,800","6%","12","Week 6, 2021"
"8650","Lopini Katoa","BYU","RB","$3,200","0%","12","Week 6, 2021"
"8651","Jalen Berger","WISC","RB","$3,700","1%","12","Week 6, 2021"
"8652","R.J. Sneed","BAY","WR","$5,100","3%","12","Week 6, 2021"
"8653","De'Vion Warren","ARK","WR","$3,600","0%","12","Week 6, 2021"
"8654","Trestan Ebner","BAY","RB","$4,700","2%","12","Week 6, 2021"
"8655","Jahcour Pearson","MISS","WR","$3,000","0%","12","Week 6, 2021"
"8656","Isaiah Esdale","WVU","WR","$4,100","0%","12","Week 6, 2021"
"8657","Shameen Jones","RU","WR","$3,200","1%","12","Week 6, 2021"
"8658","Braylon Sanders","MISS","WR","$5,500","4%","12","Week 6, 2021"
"8659","Jack Dunn","WISC","WR","$3,000","0%","12","Week 6, 2021"
"8660","Jake Ferguson","WISC","WR","$3,600","1%","12","Week 6, 2021"
"8661","Marcus Pierce Jr.","TENN","RB","$3,500","0%","12","Week 6, 2021"
"8662","Jonathon Brooks","UT","RB","$3,400","0%","12","Week 6, 2021"
"8663","Ben Sims","BAY","WR","$3,700","0%","12","Week 6, 2021"
"8664","Corey Dyches","UMD","WR","$3,300","0%","12","Week 6, 2021"
"8665","Nick Muse","SCAR","WR","$3,400","0%","12","Week 6, 2021"
"8666","Keyvone Lee","PSU","RB","$3,200","0%","12","Week 6, 2021"
"8667","Jalen Brooks","SCAR","WR","$3,900","0%","12","Week 6, 2021"
"8668","Kobe Hudson","AUB","WR","$3,600","0%","12","Week 6, 2021"
"8669","Darryl Jones","UMD","WR","$3,400","1%","12","Week 6, 2021"
"8670","Josh Johnson","UL","WR","$3,200","0%","12","Week 6, 2021"
"8671","Sean Jackson","AUB","RB","$3,000","0%","12","Week 6, 2021"
"8672","Tyler Fromm","AUB","WR","$3,500","0%","12","Week 6, 2021"
"8673","Austin Stogner","OU","WR","$3,300","0%","12","Week 6, 2021"
"8674","John Samuel Shenker","AUB","WR","$4,100","0%","12","Week 6, 2021"
"8675","Evan Pryor","OSU","RB","$3,000","0%","12","Week 6, 2021"
"8676","Bryce Ford-Wheaton","WVU","WR","$4,500","1%","12","Week 6, 2021"
"8677","Wayne Taulapapa","UV","RB","$4,900","1%","12","Week 6, 2021"
"8678","Damien Alford","SYR","WR","$4,100","0%","12","Week 6, 2021"
"8679","Jalin Hyatt","TENN","WR","$3,700","1%","12","Week 6, 2021"
"8680","Tre Mosley","MSU","WR","$3,800","0%","12","Week 6, 2021"
"8681","Mike Hollins","UV","RB","$4,600","0%","12","Week 6, 2021"
"8682","Brenton Strange","PSU","WR","$3,400","0%","12","Week 6, 2021"
"8683","Colby McDonald","UMD","RB","$3,000","0%","12","Week 6, 2021"
"8684","Anthony Queeley","SYR","WR","$4,400","1%","12","Week 6, 2021"
"8685","Kelvontay Dixon","UT","WR","$3,000","0%","12","Week 6, 2021"
"8686","Donald Stewart","WAKE","WR","$3,000","0%","12","Week 6, 2021"
"8687","Tyler Warren","PSU","WR","$3,000","0%","12","Week 6, 2021"
"8688","Chimere Dike","WISC","WR","$3,500","0%","12","Week 6, 2021"
"8689","Jaden Knowles","OU","RB","$3,200","1%","12","Week 6, 2021"
"8690","Luke Doty","SCAR","QB","$5,500","1%","12","Week 6, 2021"
"8691","Clay Cundiff","WISC","WR","$3,500","0%","12","Week 6, 2021"
"8692","Cody Jackson","OU","WR","$3,000","0%","12","Week 6, 2021"
"8693","Jared Wiley","UT","WR","$3,000","0%","12","Week 6, 2021"
"8694","Cedric Tillman","TENN","WR","$4,000","1%","12","Week 6, 2021"
"8695","Jeremiah Hall","OU","WR","$4,100","0%","12","Week 6, 2021"
"8696","Arland Bruce IV","IOWA","WR","$3,700","0%","12","Week 6, 2021"
"8697","Noah Cain","PSU","RB","$4,900","0%","12","Week 6, 2021"
"8698","Jimmy Calloway","TENN","WR","$3,200","0%","12","Week 6, 2021"
"8699","Dakereon Joyner","SCAR","WR","$3,300","0%","12","Week 6, 2021"
"8700","Cyrus Habibi-Likio","BSU","RB","$4,800","2%","12","Week 6, 2021"
"8701","Roman Hemby","UMD","RB","$3,000","0%","12","Week 6, 2021"
"8702","Octavius Evans","BSU","WR","$4,900","0%","12","Week 6, 2021"
"8703","Justice Ellison","WAKE","RB","$5,600","1%","12","Week 6, 2021"
"8704","Marcus Crowley","OSU","RB","$3,500","0%","12","Week 6, 2021"
"8705","John Lovett","PSU","RB","$3,400","0%","12","Week 6, 2021"
"8706","Chase Rogers","MISS","WR","$3,800","1%","12","Week 6, 2021"
"8707","A'Varius Sparrow","WVU","RB","$3,000","0%","12","Week 6, 2021"
"8708","Isaiah Washington","RU","WR","$3,000","0%","12","Week 6, 2021"
"8709","Elijah Canion","AUB","WR","$3,000","0%","12","Week 6, 2021"
"8710","Jaheim Bell","SCAR","WR","$3,200","0%","12","Week 6, 2021"
"8711","Courtney Jackson","SYR","WR","$3,800","3%","12","Week 6, 2021"
"8712","Tyrone Tracy Jr.","IOWA","WR","$3,800","0%","12","Week 6, 2021"
"8713","Christian Turner","WAKE","RB","$3,300","0%","12","Week 6, 2021"
"8714","Brian Darby","OU","WR","$3,000","0%","12","Week 6, 2021"
"8715","Devaughn Cooper","SYR","WR","$3,000","0%","12","Week 6, 2021"
"8716","Joshua Moore","UT","WR","$3,600","2%","12","Week 6, 2021"
"8717","Jovani Haskins","RU","WR","$3,800","0%","12","Week 6, 2021"
"8718","Brayden Willis","OU","WR","$3,200","0%","12","Week 6, 2021"
"8719","Walker Merrill","TENN","WR","$3,000","0%","12","Week 6, 2021"
"8720","Theo Johnson","PSU","WR","$3,000","0%","12","Week 6, 2021"
"8721","Ivory Kelly-Martin","IOWA","RB","$3,300","0%","12","Week 6, 2021"
"8722","Jamier Wright-Collins","RU","RB","$3,400","0%","12","Week 6, 2021"
"8723","John Rhys Plumlee","MISS","WR","$3,200","0%","12","Week 6, 2021"
"8724","Ke'Shawn Williams","WAKE","WR","$3,000","0%","12","Week 6, 2021"
"8725","Drake Stoops","OU","WR","$3,000","0%","12","Week 6, 2021"
"8726","Isaiah Jacobs","UMD","RB","$3,100","0%","12","Week 6, 2021"
"8727","Justin Johnson Jr.","WVU","RB","$3,000","0%","12","Week 6, 2021"
"8728","Isaac Guerendo","WISC","RB","$3,400","0%","12","Week 6, 2021"
"8729","Juju McDowell","SCAR","RB","$3,500","0%","12","Week 6, 2021"
"8730","Cade Brewer","UT","WR","$3,000","0%","12","Week 6, 2021"
"8731","Shedrick Jackson","AUB","WR","$4,200","0%","12","Week 6, 2021"
"8732","Ahmarean Brown","SCAR","WR","$3,000","0%","12","Week 6, 2021"
"8733","Princeton Fant","TENN","WR","$3,000","0%","12","Week 6, 2021"
"8734","Nico Ragaini","IOWA","WR","$3,600","0%","12","Week 6, 2021"
"8735","DeaJaun McDougle","UMD","WR","$3,000","0%","12","Week 6, 2021"
"8736","Riley Smith","BSU","WR","$3,000","0%","12","Week 6, 2021"
"8737","Gavin Yates","BAY","WR","$3,000","0%","12","Week 6, 2021"
"8738","Mike O'Laughlin","WVU","WR","$3,000","0%","12","Week 6, 2021"
"8739","Ja'Varrius Johnson","AUB","WR","$3,700","0%","12","Week 6, 2021"
"8740","Donny Navarro III","IL","WR","$3,200","0%","12","Week 6, 2021"
"8741","Blake Kern","ARK","WR","$3,000","0%","12","Week 6, 2021"
"8742","Casey Washington","IL","WR","$3,600","0%","12","Week 6, 2021"
"8743","Todd Hudson","OU","RB","$3,000","0%","12","Week 6, 2021"
"8744","Brian Cobbs","UMD","WR","$3,000","0%","12","Week 6, 2021"
"8745","Chase Brown","IL","RB","$6,900","0%","12","Week 6, 2021"
"8746","Kearis Jackson","UGA","WR","$3,200","0%","12","Week 6, 2021"
"8747","Kurt Rafdal","BSU","WR","$3,300","0%","12","Week 6, 2021"
"8748","Tyneil Hopper","BSU","WR","$3,200","0%","12","Week 6, 2021"
"8749","Drake Dabney","BAY","WR","$3,000","0%","12","Week 6, 2021"
"8750","Carlos Carriere","UMD","WR","$3,000","0%","12","Week 6, 2021"
"8751","Kentrel Bullock","MISS","RB","$3,000","0%","12","Week 6, 2021"
"8752","Tony Mathis Jr.","WVU","RB","$3,000","0%","12","Week 6, 2021"
"8753","Tyler Hunt","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8754","Braelon Allen","WISC","RB","$3,000","0%","12","Week 6, 2021"
"8755","Dallin Holker","BYU","WR","$3,600","0%","12","Week 6, 2021"
"8756","Dalevon Campbell","IL","WR","$3,000","0%","12","Week 6, 2021"
"8757","Keanu Hill","BYU","WR","$3,300","0%","12","Week 6, 2021"
"8758","Luke Benson","SYR","WR","$3,000","0%","12","Week 6, 2021"
"8759","Joshua Youngblood","RU","WR","$3,500","0%","12","Week 6, 2021"
"8760","Demick Starling","UV","WR","$3,000","0%","12","Week 6, 2021"
"8761","Craig Williams","BAY","RB","$3,000","0%","12","Week 6, 2021"
"8762","Rico Powers","SCAR","WR","$3,000","0%","12","Week 6, 2021"
"8763","Brandon Peters","IL","QB","$5,200","0%","12","Week 6, 2021"
"8764","Dominique Johnson","ARK","RB","$3,300","0%","12","Week 6, 2021"
"8765","Josh Fleeks","BAY","WR","$3,200","0%","12","Week 6, 2021"
"8766","Luke Ford","IL","WR","$3,000","0%","12","Week 6, 2021"
"8767","Taye McWilliams","BAY","RB","$3,300","0%","12","Week 6, 2021"
"8768","Devin Darrington","UV","RB","$3,000","0%","12","Week 6, 2021"
"8769","Trenton Gillison","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8770","Billy Bowens","BSU","WR","$3,000","0%","12","Week 6, 2021"
"8771","Malachi Fields","UV","WR","$3,000","0%","12","Week 6, 2021"
"8772","Emeka Egbuka","OSU","WR","$3,200","0%","12","Week 6, 2021"
"8773","Maurice Burkley","UL","RB","$3,000","0%","12","Week 6, 2021"
"8774","T.J. Banks","WVU","WR","$3,000","0%","12","Week 6, 2021"
"8775","Marcus Washington","UT","WR","$3,000","0%","12","Week 6, 2021"
"8776","Tyler Crowe","BSU","RB","$3,000","0%","12","Week 6, 2021"
"8777","Kai Money","UT","WR","$3,000","0%","12","Week 6, 2021"
"8778","Ze'Vian Capers","AUB","WR","$3,000","0%","12","Week 6, 2021"
"8779","Gee Scott Jr.","OSU","WR","$3,000","0%","12","Week 6, 2021"
"8780","Sam Brown","WVU","WR","$3,000","0%","12","Week 6, 2021"
"8781","Dez Melton","UL","WR","$3,500","0%","12","Week 6, 2021"
"8782","Chris Jackson","BYU","WR","$3,500","0%","12","Week 6, 2021"
"8783","MarShawn Lloyd","SCAR","RB","$3,000","0%","12","Week 6, 2021"
"8784","Sharod Johnson","SYR","WR","$3,000","0%","12","Week 6, 2021"
"8785","Marcus Rosemy-Jacksaint","UGA","WR","$3,300","0%","12","Week 6, 2021"
"8786","Jahmal Banks","WAKE","WR","$3,000","0%","12","Week 6, 2021"
"8787","Blake Whiteheart","WAKE","WR","$3,700","0%","12","Week 6, 2021"
"8788","Charlie Jones","IOWA","WR","$3,400","0%","12","Week 6, 2021"
"8789","Samson Nacua","BYU","WR","$3,000","0%","12","Week 6, 2021"
"8790","Jackson Meeks","UGA","WR","$3,000","0%","12","Week 6, 2021"
"8791","Maliq Carr","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8792","John FitzPatrick","UGA","WR","$3,000","0%","12","Week 6, 2021"
"8793","Jack Eschenbach","WISC","WR","$3,000","0%","12","Week 6, 2021"
"8794","Ramel Keyton","TENN","WR","$3,000","0%","12","Week 6, 2021"
"8795","Cam Sullivan-Brown","PSU","WR","$3,000","0%","12","Week 6, 2021"
"8796","Malcolm Johnson Jr.","AUB","WR","$3,000","0%","12","Week 6, 2021"
"8797","Keilan Robinson","UT","RB","$3,500","0%","12","Week 6, 2021"
"8798","Daijun Edwards","UGA","RB","$3,000","0%","12","Week 6, 2021"
"8799","Reggie Love III","IL","RB","$3,000","0%","12","Week 6, 2021"
"8800","John David White","ARK","WR","$3,000","0%","12","Week 6, 2021"
"8801","Justin Robinson","UGA","WR","$3,000","0%","12","Week 6, 2021"
"8802","Ketron Jackson Jr.","ARK","WR","$3,000","0%","12","Week 6, 2021"
"8803","Gabriel Watson","UT","RB","$3,000","0%","12","Week 6, 2021"
"8804","Josiah Miamen","IOWA","WR","$3,000","0%","12","Week 6, 2021"
"8805","Jonathan Hess","MISS","WR","$3,000","0%","12","Week 6, 2021"
"8806","Dannis Jackson","MISS","WR","$3,000","0%","12","Week 6, 2021"
"8807","Arian Smith","UGA","WR","$3,700","0%","12","Week 6, 2021"
"8808","Julian Fleming","OSU","WR","$3,000","0%","12","Week 6, 2021"
"8809","Gavin Williams","IOWA","RB","$3,000","0%","12","Week 6, 2021"
"8810","Luke Lachey","IOWA","WR","$3,000","0%","12","Week 6, 2021"
"8811","Kaden Prather","WVU","WR","$3,000","0%","12","Week 6, 2021"
"8812","Monaray Baldwin","BAY","WR","$3,000","0%","12","Week 6, 2021"
"8813","Jakari Norwood","IL","RB","$3,000","0%","12","Week 6, 2021"
"8814","Brandon Chapman","WAKE","WR","$3,000","0%","12","Week 6, 2021"
"8815","Len'Neth Whitehead","TENN","RB","$3,600","0%","12","Week 6, 2021"
"8816","Donovan Eaglin","MSU","RB","$3,000","0%","12","Week 6, 2021"
"8817","Isaac Martin","UL","WR","$3,200","0%","12","Week 6, 2021"
"8818","Cade Stover","OSU","WR","$3,000","0%","12","Week 6, 2021"
"8819","Brett Seither","UGA","WR","$3,000","0%","12","Week 6, 2021"
"8820","Carlos Sandy","IL","WR","$3,000","0%","12","Week 6, 2021"
"8821","Ahmani Marshall","WAKE","RB","$3,000","0%","12","Week 6, 2021"
"8822","A.J. Abbott","WISC","WR","$3,000","0%","12","Week 6, 2021"
"8823","Montorie Foster","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8824","Shaun Shivers","AUB","RB","$3,900","0%","12","Week 6, 2021"
"8825","Terry Lockett Jr.","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8826","Leshon Williams","IOWA","RB","$3,000","0%","12","Week 6, 2021"
"8827","Jaquayln Crawford","ARK","WR","$3,000","0%","12","Week 6, 2021"
"8828","Maximilian Mang","SYR","WR","$3,000","0%","12","Week 6, 2021"
"8829","Jackson Ritter","IOWA","WR","$3,000","0%","12","Week 6, 2021"
"8830","Matt Alaimo","RU","WR","$3,000","0%","12","Week 6, 2021"
"8831","Taequan Tyler","BSU","RB","$3,000","0%","12","Week 6, 2021"
"8832","Damarcus Thomas","MISS","WR","$3,000","0%","12","Week 6, 2021"
"8833","Chris Booker","OSU","WR","$3,000","0%","12","Week 6, 2021"
"8834","Grant Misch","UV","WR","$3,000","0%","12","Week 6, 2021"
"8835","Tip Reiman","IL","WR","$3,000","0%","12","Week 6, 2021"
"8836","Jayden Ballard","OSU","WR","$3,000","0%","12","Week 6, 2021"
"8837","Juan Davis","UT","WR","$3,000","0%","12","Week 6, 2021"
"8838","Keon Coleman","MSU","WR","$3,000","0%","12","Week 6, 2021"
"8839","Winston Eubanks","PSU","WR","$3,000","0%","12","Week 6, 2021"
"8840","Jay Sharp","AUB","RB","$3,000","0%","12","Week 6, 2021"
"8841","Kenny Pickett","PITT","QB","$8,400","15%","12","Week 7, 2021"
"8842","Kenneth Walker III","MSU","RB","$6,700","42%","12","Week 7, 2021"
"8843","Desmond Ridder","CINCY","QB","$8,100","20%","12","Week 7, 2021"
"8844","Jerome Ford","CINCY","RB","$7,200","24%","12","Week 7, 2021"
"8845","Adrian Martinez","NEB","QB","$7,900","15%","12","Week 7, 2021"
"8846","Gerry Bohanon","BAY","QB","$6,300","20%","12","Week 7, 2021"
"8847","Drew Estrada","BAY","WR","$3,100","15%","12","Week 7, 2021"
"8848","Ainias Smith","TA&M","WR","$4,400","28%","12","Week 7, 2021"
"8849","Isaiah Spiller","TA&M","RB","$6,600","40%","12","Week 7, 2021"
"8850","Bijan Robinson","UT","RB","$8,900","20%","12","Week 7, 2021"
"8851","Sam Howell","UNC","QB","$9,200","30%","12","Week 7, 2021"
"8852","David Bell","PUR","WR","$7,000","2%","12","Week 7, 2021"
"8853","Emory Jones","UF","QB","$8,300","6%","12","Week 7, 2021"
"8854","KJ Jefferson","ARK","QB","$7,500","7%","12","Week 7, 2021"
"8855","Lucas Krull","PITT","WR","$3,800","4%","12","Week 7, 2021"
"8856","Jayden Reed","MSU","WR","$6,300","8%","12","Week 7, 2021"
"8857","Chris Rodriguez Jr.","UK","RB","$6,900","0%","12","Week 7, 2021"
"8858","Devon Achane","TA&M","RB","$5,100","17%","12","Week 7, 2021"
"8859","Jordan Addison","PITT","WR","$8,000","12%","12","Week 7, 2021"
"8860","Zach Calzada","TA&M","QB","$6,300","7%","12","Week 7, 2021"
"8861","Tyquan Thornton","BAY","WR","$5,200","20%","12","Week 7, 2021"
"8862","Casey Thompson","UT","QB","$7,800","7%","12","Week 7, 2021"
"8863","Samori Toure","NEB","WR","$5,400","6%","12","Week 7, 2021"
"8864","Josh Downs","UNC","WR","$8,700","38%","12","Week 7, 2021"
"8865","Jaylen Warren","OKST","RB","$7,100","41%","12","Week 7, 2021"
"8866","Ladd McConkey","UGA","WR","$3,600","5%","12","Week 7, 2021"
"8867","Spencer Sanders","OKST","QB","$7,100","12%","12","Week 7, 2021"
"8868","Jarquez Hunter","AUB","RB","$4,100","1%","12","Week 7, 2021"
"8869","Jalen Nailor","MSU","WR","$6,200","11%","12","Week 7, 2021"
"8870","Treylon Burks","ARK","WR","$6,600","10%","12","Week 7, 2021"
"8871","Tyler Allgeier","BYU","RB","$7,700","3%","12","Week 7, 2021"
"8872","Kamari Morales","UNC","WR","$3,000","2%","12","Week 7, 2021"
"8873","Jack Tuttle","IU","QB","$4,900","13%","12","Week 7, 2021"
"8874","Tyler Badie","MIZZ","RB","$8,000","9%","12","Week 7, 2021"
"8875","Tyler Goodson","IOWA","RB","$6,500","11%","12","Week 7, 2021"
"8876","Nay'Quan Wright","UF","RB","$3,000","1%","12","Week 7, 2021"
"8877","Wan'Dale Robinson","UK","WR","$6,400","2%","12","Week 7, 2021"
"8878","Payton Thorne","MSU","QB","$7,300","7%","12","Week 7, 2021"
"8879","Tyler Van Dyke","MIA","QB","$6,900","2%","12","Week 7, 2021"
"8880","Ty Chandler","UNC","RB","$6,300","3%","12","Week 7, 2021"
"8881","Jalen Wydermyer","TA&M","WR","$3,900","10%","12","Week 7, 2021"
"8882","Tre Turner","VT","WR","$5,000","16%","12","Week 7, 2021"
"8883","Abram Smith","BAY","RB","$6,100","4%","12","Week 7, 2021"
"8884","Cam'Ron Harris","MIA","RB","$6,400","3%","12","Week 7, 2021"
"8885","AJ Green","ARK","RB","$3,000","0%","12","Week 7, 2021"
