team,conference,athlete_id,player,category,rushing_car,rushing_yds,rushing_td,rushing_ypc,rushing_long,week,team_rushes,runshare,season_team_rushes,season_rushes,total_runshare,avg_runshare,year,position
Nebraska,Big Ten,4361182,Adrian Martinez,rushing,15,125,1,8.3,53,8,43,0.348837209302326,468,140,0.299145299145299,0.337944155710864,2018,QB
Nevada,Mountain West,3122611,Ty Gangi,rushing,2,13,0,6.5,15,8,36,0.0555555555555556,398,44,0.110552763819095,0.12368771837782,2018,QB
New Mexico,Mountain West,3915379,Sheriron Jones,rushing,10,42,0,4.2,19,8,33,0.303030303030303,506,79,0.156126482213439,0.180103895982799,2018,QB
North Carolina,ACC,3895838,Nathan Elliott,rushing,7,3,0,0.4,11,8,41,0.170731707317073,404,39,0.0965346534653465,0.10334577707235,2018,QB
North Texas,Conference USA,4039073,Mason Fine,rushing,7,12,0,1.7,12,8,23,0.304347826086957,442,68,0.153846153846154,0.169565976847568,2018,QB
Northwestern,Big Ten,3116144,Clayton Thorson,rushing,9,-27,0,-3,4,8,47,0.191489361702128,478,73,0.152719665271967,0.157798016004604,2018,QB
Ohio,Mid-American,3920819,Quinton Maxwell,rushing,3,21,1,7,11,8,50,0.06,520,20,0.0384615384615385,0.0865681276361636,2018,QB
Ohio,Mid-American,4244688,Nathan Rourke,rushing,10,101,1,10.1,25,8,50,0.2,520,125,0.240384615384615,0.247416678019284,2018,QB
Ohio State,Big Ten,4040616,Dwayne Haskins,rushing,5,7,0,1.4,4,8,25,0.2,533,73,0.136960600375235,0.138700988792248,2018,QB
Oklahoma,Big 12,3917315,Kyler Murray,rushing,9,51,0,5.7,19,8,47,0.191489361702128,493,123,0.249492900608519,0.253586678864092,2018,QB
Ole Miss,SEC,4242418,Jordan Ta'amu,rushing,18,43,0,2.4,14,8,37,0.486486486486487,418,106,0.253588516746411,0.263676265686833,2018,QB
Oregon,Pac-12,4038941,Justin Herbert,rushing,7,9,1,1.3,8,8,24,0.291666666666667,500,67,0.134,0.150727723519766,2018,QB
Oregon State,Pac-12,4042803,Conor Blount,rushing,6,0,0,0,18,8,41,0.146341463414634,486,56,0.11522633744856,0.142880046328428,2018,QB
Penn State,Big Ten,3116172,Trace McSorley,rushing,19,107,2,5.6,44,8,36,0.527777777777778,476,150,0.315126050420168,0.319686684498486,2018,QB
Purdue,Big Ten,3116188,David Blough,rushing,5,-7,0,-1.4,6,8,29,0.172413793103448,372,69,0.185483870967742,0.201649999809032,2018,QB
Rice,Conference USA,4244861,Evan Marshman,rushing,11,68,2,6.2,22,8,29,0.379310344827586,493,18,0.0365111561866126,0.284249767008388,2018,QB
Rutgers,Big Ten,4361530,Artur Sitkowski,rushing,3,-5,0,-1.7,12,8,26,0.115384615384615,426,22,0.0516431924882629,0.0680325169999083,2018,QB
San Diego State,Mountain West,3921648,Ryan Agnew,rushing,5,16,0,3.2,9,8,47,0.106382978723404,482,55,0.114107883817427,0.122477060585825,2018,QB
San José State,Mountain West,3921685,Josh Love,rushing,3,-15,0,-5,0,8,34,0.0882352941176471,357,30,0.0840336134453782,0.127821512673348,2018,QB
SMU,American Athletic,3916208,Ben Hicks,rushing,4,-26,0,-6.5,0,8,32,0.125,401,44,0.109725685785536,0.154472884310394,2018,QB
Southern Mississippi,Conference USA,4040407,Jack Abraham,rushing,6,28,1,4.7,14,8,47,0.127659574468085,409,49,0.119804400977995,0.163595376934632,2018,QB
South Florida,American Athletic,3858944,Blake Barnett,rushing,10,78,1,7.8,20,8,37,0.27027027027027,480,98,0.204166666666667,0.249823420658378,2018,QB
Stanford,Pac-12,4044431,K.J. Costello,rushing,4,18,0,4.5,13,8,43,0.0930232558139535,352,37,0.105113636363636,0.108818710469466,2018,QB
Syracuse,ACC,4240391,Tommy DeVito,rushing,1,2,0,2,2,8,33,0.0303030303030303,553,24,0.0433996383363472,0.0982663456347667,2018,QB
Syracuse,ACC,3916447,Eric Dungey,rushing,15,42,1,2.8,22,8,33,0.454545454545455,553,167,0.301989150090416,0.312574648627486,2018,QB
TCU,Big 12,4034332,Michael Collins,rushing,7,36,0,5.1,16,8,30,0.233333333333333,396,38,0.095959595959596,0.18516810570382,2018,QB
Temple,American Athletic,4044122,Anthony Russo,rushing,1,9,0,9,9,8,30,0.0333333333333333,467,36,0.0770877944325482,0.106457945486892,2018,QB
Temple,American Athletic,4243276,Todd Centeio,rushing,1,4,0,4,4,8,30,0.0333333333333333,467,20,0.0428265524625268,0.0710420910788558,2018,QB
Tennessee,SEC,4035167,Jarrett Guarantano,rushing,3,-30,0,-10,0,8,30,0.1,419,40,0.0954653937947494,0.0988940623551047,2018,QB
Tennessee,SEC,3117245,Keller Chryst,rushing,1,-3,0,-3,0,8,30,0.0333333333333333,419,5,0.0119331742243437,0.0529982363315697,2018,QB
Texas State,Sun Belt,4362667,Tyler Vitt,rushing,11,29,1,2.6,20,8,38,0.289473684210526,443,81,0.182844243792325,0.280529658991888,2018,QB
Texas Tech,Big 12,4043136,Jett Duffey,rushing,2,0,0,0,3,8,35,0.0571428571428571,439,79,0.17995444191344,0.326144533453504,2018,QB
Texas Tech,Big 12,4362159,Alan Bowman,rushing,4,-27,0,-6.8,0,8,35,0.114285714285714,439,30,0.0683371298405467,0.111632005497146,2018,QB
Toledo,Mid-American,3932903,Mitchell Guadagni,rushing,2,-9,0,-4.5,0,8,25,0.08,504,76,0.150793650793651,0.251423623318619,2018,QB
Tulane,American Athletic,3916103,Jonathan Banks,rushing,18,34,1,1.9,11,8,46,0.391304347826087,535,78,0.145794392523364,0.255582316646031,2018,QB
Tulsa,American Athletic,4244601,Seth Boomer,rushing,12,-6,0,-0.5,12,8,40,0.3,582,58,0.0996563573883162,0.164505856024286,2018,QB
UAB,Conference USA,4239793,Tyler Johnston III,rushing,1,3,0,3,3,8,48,0.0208333333333333,588,80,0.136054421768707,0.158263941823218,2018,QB
UAB,Conference USA,545682,A.J. Erdely,rushing,14,23,0,1.6,22,8,48,0.291666666666667,588,84,0.142857142857143,0.222344690727633,2018,QB
UCF,American Athletic,4243535,D.J. Mack Jr.,rushing,22,120,1,5.5,27,8,55,0.4,565,58,0.102654867256637,0.130660717908555,2018,QB
UCLA,Pac-12,3115966,Wilton Speight,rushing,4,-2,0,-0.5,7,8,47,0.0851063829787234,439,38,0.0865603644646925,0.158742360189791,2018,QB
UCLA,Pac-12,4367178,Dorian Thompson-Robinson,rushing,6,7,0,1.2,10,8,47,0.127659574468085,439,45,0.10250569476082,0.167152087743595,2018,QB
UMass,FBS Independents,3116772,Andrew Ford,rushing,6,-33,0,-5.5,0,8,22,0.272727272727273,410,19,0.0463414634146341,0.102534165181224,2018,QB
UMass,FBS Independents,3125927,Ross Comis,rushing,4,22,0,5.5,26,8,22,0.181818181818182,410,86,0.209756097560976,0.219405035573447,2018,QB
UNLV,Mountain West,4035856,Max Gilliam,rushing,8,-3,0,-0.4,6,8,33,0.242424242424242,543,51,0.0939226519337017,0.171339290240435,2018,QB
USC,Pac-12,4035691,Matt Fink,rushing,4,21,0,5.3,8,8,31,0.129032258064516,388,7,0.0180412371134021,0.0693265421618563,2018,QB
USC,Pac-12,4374303,JT Daniels,rushing,2,-10,0,-5,0,8,31,0.0645161290322581,388,45,0.115979381443299,0.131734826473105,2018,QB
Utah,Pac-12,4035671,Tyler Huntley,rushing,16,33,1,2.1,15,8,51,0.313725490196078,537,108,0.201117318435754,0.28922973840934,2018,QB
Utah State,Mountain West,4036378,Jordan Love,rushing,2,-4,0,-2,2,8,32,0.0625,433,41,0.0946882217090069,0.10326241401509,2018,QB
UTEP,Conference USA,4362030,Brandon Jones,rushing,7,-1,2,-0.1,6,8,37,0.189189189189189,430,43,0.1,0.244526589302185,2018,QB
UTEP,Conference USA,3124698,Ryan Metz,rushing,12,28,0,2.3,23,8,37,0.324324324324324,430,30,0.0697674418604651,0.179127179127179,2018,QB
UT San Antonio,Conference USA,4362982,Jordan Weeks,rushing,7,-33,0,-4.7,1,8,26,0.269230769230769,355,9,0.0253521126760563,0.117056856187291,2018,QB
Vanderbilt,SEC,3915776,Kyle Shurmur,rushing,4,-34,0,-8.5,0,8,31,0.129032258064516,411,35,0.0851581508515815,0.0828919216807762,2018,QB
Virginia,ACC,3675812,Bryce Perkins,rushing,15,61,2,4.1,23,8,44,0.340909090909091,450,196,0.435555555555556,0.443392662789978,2018,QB
Wake Forest,ACC,4037213,Jamie Newman,rushing,4,-3,0,-0.8,7,8,50,0.08,573,41,0.0715532286212914,0.178486818138242,2018,QB
Wake Forest,ACC,4361994,Sam Hartman,rushing,9,-22,0,-2.4,6,8,50,0.18,573,107,0.18673647469459,0.235394740702106,2018,QB
Washington,Pac-12,3886812,Jake Browning,rushing,5,25,0,5,12,8,37,0.135135135135135,518,79,0.152509652509653,0.151551677569777,2018,QB
Western Kentucky,Conference USA,4243456,Davis Shanley,rushing,8,24,0,3,12,8,49,0.163265306122449,453,38,0.0838852097130243,0.147317480352285,2018,QB
Western Kentucky,Conference USA,4363077,Kavaris Thomas,rushing,2,3,0,1.5,3,8,49,0.0408163265306122,453,6,0.0132450331125828,0.0825299816896456,2018,QB
Western Michigan,Mid-American,3916726,Jon Wassink,rushing,8,28,3,3.5,16,8,55,0.145454545454545,531,46,0.0866290018832392,0.142460298340117,2018,QB
Wyoming,Mountain West,4240351,Tyler Vander Waal,rushing,2,-6,0,-3,2,8,50,0.04,494,61,0.123481781376518,0.202365294254239,2018,QB
Wyoming,Mountain West,4361690,Sean Chambers,rushing,19,100,0,5.3,14,8,50,0.38,494,59,0.119433198380567,0.270026939655172,2018,QB
Wisconsin,Big Ten,3886609,Alex Hornibrook,rushing,1,-2,0,-2,0,8,54,0.0185185185185185,476,20,0.0420168067226891,0.0579655244177336,2018,QB
Connecticut,American Athletic,4239134,David Pindell,rushing,28,197,2,7,28,8,51,0.549019607843137,498,212,0.42570281124498,0.418794384496323,2018,QB
New Mexico State,FBS Independents,4241635,Josh Adkins,rushing,9,5,0,0.6,21,8,35,0.257142857142857,353,86,0.243626062322946,0.285675061096968,2018,QB
Old Dominion,Conference USA,3914543,Blake LaRussa,rushing,6,24,0,4,20,8,42,0.142857142857143,426,51,0.119718309859155,0.131760094314239,2018,QB
Air Force,Mountain West,4239964,Isaiah Sanders,rushing,28,97,1,3.5,13,9,50,0.56,690,120,0.173913043478261,0.268696887073255,2018,QB
Akron,Mid-American,4038741,Kato Nelson,rushing,10,23,0,2.3,30,9,38,0.263157894736842,392,131,0.334183673469388,0.371229230588314,2018,QB
Appalachian State,Sun Belt,4240999,Peyton Derrick,rushing,5,21,0,4.2,12,9,36,0.138888888888889,504,8,0.0158730158730159,0.0525081953071084,2018,QB
Appalachian State,Sun Belt,4036429,Zac Thomas,rushing,1,5,0,5,5,9,36,0.0277777777777778,504,83,0.16468253968254,0.190596709503625,2018,QB
Appalachian State,Sun Belt,4036427,Jacob Huesman,rushing,3,1,0,0.3,4,9,36,0.0833333333333333,504,12,0.0238095238095238,0.12202380952381,2018,QB
Arizona State,Pac-12,3128814,Manny Wilkins,rushing,9,89,1,9.9,45,9,43,0.209302325581395,463,101,0.218142548596112,0.232989057357748,2018,QB
Arkansas,SEC,3886621,Ty Storey,rushing,5,24,0,4.8,16,9,29,0.172413793103448,443,67,0.151241534988713,0.212939968265373,2018,QB
Arkansas State,Sun Belt,3116379,Justice Hansen,rushing,16,53,1,3.3,13,9,45,0.355555555555556,465,121,0.260215053763441,0.258685529315504,2018,QB
Army,FBS Independents,4036923,Kelvin Hopkins Jr.,rushing,23,105,0,4.6,13,9,72,0.319444444444444,714,179,0.250700280112045,0.280628321103916,2018,QB
Ball State,Mid-American,3915468,Riley Neal,rushing,3,20,0,6.7,19,9,23,0.130434782608696,449,86,0.191536748329621,0.236441386921407,2018,QB
Ball State,Mid-American,4039210,Drew Plitt,rushing,6,5,1,0.8,8,9,23,0.260869565217391,449,36,0.0801781737193764,0.293788819875776,2018,QB
Baylor,Big 12,4241222,Charlie Brewer,rushing,7,-15,0,-2.1,3,9,36,0.194444444444444,456,116,0.254385964912281,0.257751014234461,2018,QB
Baylor,Big 12,3116715,Jalan McClendon,rushing,11,22,1,2,9,9,36,0.305555555555556,456,34,0.0745614035087719,0.1614827451521,2018,QB
Boise State,Mountain West,3722362,Brett Rypien,rushing,3,-19,0,-6.3,0,9,33,0.0909090909090909,519,83,0.159922928709056,0.162729922057271,2018,QB
Boston College,ACC,4035312,Anthony Brown,rushing,7,44,1,6.3,43,9,53,0.132075471698113,560,54,0.0964285714285714,0.112443223810079,2018,QB
BYU,FBS Independents,4361259,Zach Wilson,rushing,10,-4,0,-0.4,5,9,37,0.27027027027027,447,63,0.140939597315436,0.202300876003983,2018,QB
California,Pac-12,4242408,Chase Garbers,rushing,10,2,0,0.2,13,9,37,0.27027027027027,451,91,0.201773835920177,0.238092967016182,2018,QB
California,Pac-12,4038833,Brandon McIlwain,rushing,4,6,0,1.5,4,9,37,0.108108108108108,451,76,0.168514412416851,0.225949126251138,2018,QB
Charlotte,Conference USA,3139889,Hasaan Klugh,rushing,3,12,1,4,14,9,41,0.0731707317073171,526,56,0.106463878326996,0.171022327431137,2018,QB
Charlotte,Conference USA,3917848,Evan Shirreffs,rushing,6,15,0,2.5,9,9,41,0.146341463414634,526,30,0.0570342205323194,0.148622551256698,2018,QB
Cincinnati,American Athletic,3125813,Hayden Moore,rushing,1,-3,0,-3,0,9,41,0.024390243902439,566,16,0.0282685512367491,0.0555761841651575,2018,QB
Cincinnati,American Athletic,4239086,Desmond Ridder,rushing,17,47,0,2.8,19,9,41,0.414634146341463,566,148,0.261484098939929,0.260868513973781,2018,QB
Cincinnati,American Athletic,4037495,Jake Sopko,rushing,1,-1,0,-1,0,9,41,0.024390243902439,566,4,0.00706713780918728,0.0394678492239468,2018,QB
Clemson,ACC,4360310,Trevor Lawrence,rushing,1,6,0,6,6,9,33,0.0303030303030303,502,47,0.0936254980079681,0.0984369013688236,2018,QB
Clemson,ACC,4239994,Chase Brice,rushing,2,5,0,2.5,3,9,33,0.0606060606060606,502,13,0.0258964143426295,0.0567036277562593,2018,QB
Coastal Carolina,Sun Belt,4030387,Chance Thrasher,rushing,1,3,0,3,3,9,48,0.0208333333333333,513,5,0.00974658869395711,0.0535360642067959,2018,QB
Coastal Carolina,Sun Belt,4361033,Fred Payton,rushing,17,62,0,3.6,14,9,48,0.354166666666667,513,47,0.0916179337231969,0.204482835413746,2018,QB
Colorado,Pac-12,3915436,Steven Montez,rushing,9,66,0,7.3,49,9,36,0.25,455,94,0.206593406593407,0.219049546962599,2018,QB
Colorado State,Mountain West,4036357,Collin Hill,rushing,5,-2,1,-0.4,13,9,20,0.25,393,28,0.0712468193384224,0.138104381537561,2018,QB
Duke,ACC,3917792,Daniel Jones,rushing,15,38,0,2.5,20,9,34,0.441176470588235,441,98,0.222222222222222,0.29876881288646,2018,QB
Duke,ACC,3917793,Quentin Harris,rushing,6,11,2,1.8,6,9,34,0.176470588235294,441,40,0.090702947845805,0.091508343783337,2018,QB
Eastern Michigan,Mid-American,3144983,Tyler Wiegers,rushing,5,26,0,5.2,17,9,11,0.454545454545455,471,65,0.138004246284501,0.162609959727601,2018,QB
Florida,SEC,4034948,Feleipe Franks,rushing,8,30,1,3.8,20,9,37,0.216216216216216,484,96,0.198347107438017,0.198147962960688,2018,QB
Florida,SEC,4360230,Emory Jones,rushing,4,12,0,3,8,9,37,0.108108108108108,484,14,0.0289256198347107,0.128343728343728,2018,QB
Florida Atlantic,Conference USA,4241399,Chris Robison,rushing,2,1,0,0.5,3,9,38,0.0526315789473684,580,73,0.125862068965517,0.145108151155792,2018,QB
Florida Atlantic,Conference USA,559630,Rafe Peavey,rushing,6,-9,0,-1.5,12,9,38,0.157894736842105,580,9,0.0155172413793103,0.0691160962515579,2018,QB
Florida International,Conference USA,3914395,James Morgan,rushing,3,-2,0,-0.7,5,9,38,0.0789473684210526,441,29,0.0657596371882086,0.0771700757557116,2018,QB
Florida State,ACC,3921561,Deondre Francois,rushing,8,-16,0,-2,5,9,35,0.228571428571429,392,78,0.198979591836735,0.214608083951468,2018,QB
Florida State,ACC,4240020,James Blackman,rushing,3,-5,0,-1.7,9,9,35,0.0857142857142857,392,11,0.0280612244897959,0.242857142857143,2018,QB
Fresno State,Mountain West,3127332,Marcus McMaryion,rushing,1,8,0,8,8,9,33,0.0303030303030303,474,67,0.141350210970464,0.143485006556205,2018,QB
Fresno State,Mountain West,4242995,Jorge Reyna,rushing,1,8,0,8,8,9,33,0.0303030303030303,474,9,0.0189873417721519,0.0475707054196757,2018,QB
Georgia,SEC,4240689,Jake Fromm,rushing,6,11,0,1.8,10,9,41,0.146341463414634,537,36,0.0670391061452514,0.0804246408572402,2018,QB
Georgia State,Sun Belt,4361902,Dan Ellington,rushing,9,70,1,7.8,42,9,37,0.243243243243243,466,158,0.339055793991416,0.389856323244649,2018,QB
Hawai'i,Mountain West,4363640,Jeremy Moussa,rushing,1,-1,0,-1,0,9,26,0.0384615384615385,384,1,0.00260416666666667,0.0384615384615385,2018,QB
Hawai'i,Mountain West,4038220,Cole McDonald,rushing,12,62,0,5.2,18,9,26,0.461538461538462,384,123,0.3203125,0.370500155681607,2018,QB
Houston,American Athletic,4039300,D'Eriq King,rushing,12,132,2,11,47,9,47,0.25531914893617,495,111,0.224242424242424,0.245567653369663,2018,QB
Illinois,Big Ten,4360372,M.J. Rivers II,rushing,8,23,0,2.9,6,9,35,0.228571428571429,497,40,0.0804828973843058,0.160561396275682,2018,QB
Illinois,Big Ten,4047176,Cam Miller,rushing,1,3,0,3,3,9,35,0.0285714285714286,497,1,0.00201207243460765,0.0285714285714286,2018,QB
Illinois,Big Ten,3116087,AJ Bush,rushing,2,16,0,8,13,9,35,0.0571428571428571,497,138,0.277665995975855,0.34519190375234,2018,QB
Indiana,Big Ten,4045290,Peyton Ramsey,rushing,8,57,0,7.1,29,9,30,0.266666666666667,431,111,0.25754060324826,0.278422017797018,2018,QB
Iowa,Big Ten,4036149,Nathan Stanley,rushing,4,-7,0,-1.8,11,9,37,0.108108108108108,470,32,0.0680851063829787,0.0708784188372381,2018,QB
Iowa,Big Ten,4240570,Peyton Mansell,rushing,1,0,0,0,0,9,37,0.027027027027027,470,8,0.0170212765957447,0.0344994224994225,2018,QB
Iowa State,Big 12,4361741,Brock Purdy,rushing,14,47,0,3.4,22,9,51,0.274509803921569,428,90,0.210280373831776,0.262453884854328,2018,QB
Kansas,Big 12,3127261,Peyton Bender,rushing,4,-2,0,-0.5,12,9,37,0.108108108108108,423,34,0.0803782505910166,0.0948083195150644,2018,QB
Kansas State,Big 12,4036419,Skylar John Thompson,rushing,7,54,1,7.7,24,9,32,0.21875,507,105,0.207100591715976,0.228844085476097,2018,QB
Kentucky,SEC,4038940,Terry Wilson,rushing,10,11,0,1.1,9,9,35,0.285714285714286,487,125,0.256673511293634,0.264060550640899,2018,QB
Kentucky,SEC,4240777,Danny Clark,rushing,1,2,0,2,2,9,35,0.0285714285714286,487,2,0.00410677618069815,0.0259136212624585,2018,QB
Louisiana,Sun Belt,4241556,Levi Lewis,rushing,1,0,0,0,0,9,39,0.0256410256410256,524,23,0.0438931297709924,0.054062083885622,2018,QB
Louisiana,Sun Belt,4241553,Andre Nunez,rushing,4,-9,1,-2.3,2,9,39,0.102564102564103,524,47,0.0896946564885496,0.104150816952027,2018,QB
Louisiana Tech,Conference USA,3914382,J'Mar Smith,rushing,8,-10,0,-1.3,7,9,40,0.2,403,83,0.205955334987593,0.208285758943969,2018,QB
Louisville,ACC,4035995,Jawon Pass,rushing,9,34,0,3.8,13,9,37,0.243243243243243,408,76,0.186274509803922,0.202087627345064,2018,QB
Louisville,ACC,4240069,Malik Cunningham,rushing,2,4,0,2,3,9,37,0.0540540540540541,408,79,0.193627450980392,0.219270775352011,2018,QB
Maryland,Big Ten,4241937,Kasim Hill,rushing,4,8,0,2,13,9,48,0.0833333333333333,489,40,0.081799591002045,0.10768923576464,2018,QB
Maryland,Big Ten,4360634,Tyler DeSue,rushing,1,-1,0,-1,0,9,48,0.0208333333333333,489,4,0.0081799591002045,0.0337962962962963,2018,QB
Miami,ACC,3123047,Malik Rosier,rushing,14,72,0,5.1,21,9,36,0.388888888888889,457,54,0.118161925601751,0.204642264126956,2018,QB
Michigan State,Big Ten,4241965,Rocky Lombardi,rushing,11,26,0,2.4,9,9,40,0.275,420,38,0.0904761904761905,0.185628019323671,2018,QB
Middle Tennessee,Conference USA,545683,Brent Stockstill,rushing,6,-7,1,-1.2,3,9,38,0.157894736842105,466,112,0.240343347639485,0.244986665381402,2018,QB
Minnesota,Big Ten,4240756,Tanner Morgan,rushing,2,-2,0,-1,6,9,38,0.0526315789473684,482,38,0.0788381742738589,0.137085305783729,2018,QB
Mississippi State,SEC,558337,Nick Fitzgerald,rushing,16,88,2,5.5,76,9,32,0.5,473,201,0.424947145877378,0.475735170012556,2018,QB
Missouri,SEC,3924327,Drew Lock,rushing,4,-14,0,-3.5,2,9,35,0.114285714285714,509,49,0.0962671905697446,0.0976719783807836,2018,QB
Navy,American Athletic,4039436,Malcolm Perry,rushing,12,133,0,11.1,58,9,49,0.244897959183673,696,166,0.238505747126437,0.240720420405121,2018,QB
Navy,American Athletic,3916282,Garret Lewis,rushing,11,13,0,1.2,6,9,49,0.224489795918367,696,81,0.116379310344828,0.144655063731533,2018,QB
NC State,ACC,546288,Ryan Finley,rushing,3,0,0,0,4,9,29,0.103448275862069,411,34,0.0827250608272506,0.0882785075229587,2018,QB
Nebraska,Big Ten,4361182,Adrian Martinez,rushing,2,-7,0,-3.5,0,9,34,0.0588235294117647,468,140,0.299145299145299,0.337944155710864,2018,QB
Nebraska,Big Ten,4243539,Noah Vedral,rushing,7,13,1,1.9,20,9,34,0.205882352941176,468,7,0.014957264957265,0.205882352941176,2018,QB
Nevada,Mountain West,3122611,Ty Gangi,rushing,2,22,0,11,17,9,23,0.0869565217391304,398,44,0.110552763819095,0.12368771837782,2018,QB
New Mexico,Mountain West,3128784,Coltin Gerhart,rushing,2,-2,0,-1,0,9,30,0.0666666666666667,506,35,0.0691699604743083,0.184552681023269,2018,QB
New Mexico,Mountain West,3915379,Sheriron Jones,rushing,3,-4,0,-1.3,5,9,30,0.1,506,79,0.156126482213439,0.180103895982799,2018,QB
North Carolina,ACC,3895838,Nathan Elliott,rushing,2,-3,0,-1.5,2,9,22,0.0909090909090909,404,39,0.0965346534653465,0.10334577707235,2018,QB
Northern Illinois,Mid-American,4039470,Marcus Childers,rushing,13,19,1,1.5,11,9,40,0.325,559,176,0.31484794275492,0.332184235735543,2018,QB
Northern Illinois,Mid-American,4039469,Anthony Thompson,rushing,2,6,0,3,6,9,40,0.05,559,2,0.0035778175313059,0.05,2018,QB
North Texas,Conference USA,4039073,Mason Fine,rushing,6,-3,0,-0.5,12,9,24,0.25,442,68,0.153846153846154,0.169565976847568,2018,QB
Northwestern,Big Ten,3116144,Clayton Thorson,rushing,8,29,2,3.6,27,9,49,0.163265306122449,478,73,0.152719665271967,0.157798016004604,2018,QB
Notre Dame,FBS Independents,4046678,Ian Book,rushing,6,50,0,8.3,21,9,43,0.13953488372093,501,78,0.155688622754491,0.218823648315257,2018,QB
Ohio,Mid-American,3920819,Quinton Maxwell,rushing,3,9,0,3,9,9,57,0.0526315789473684,520,20,0.0384615384615385,0.0865681276361636,2018,QB
Ohio,Mid-American,4244688,Nathan Rourke,rushing,8,77,2,9.6,37,9,57,0.140350877192982,520,125,0.240384615384615,0.247416678019284,2018,QB
Oklahoma,Big 12,3917315,Kyler Murray,rushing,5,46,1,9.2,23,9,39,0.128205128205128,493,123,0.249492900608519,0.253586678864092,2018,QB
Oklahoma,Big 12,4037642,Austin Kendall,rushing,3,17,0,5.7,9,9,39,0.0769230769230769,493,7,0.0141987829614604,0.0620347394540943,2018,QB
