"","player","player_id","position","team_name","player_game_count","caught_percent","first_downs","franchise_id","fumbles","longest","receptions","targets","touchdowns","yards","yards_per_reception","week","year","team_targets","rec_usage","season_team_targets","season_targets","season_usage","dk_pts","fd_pts","string","L3_rec_usage"
"3678","Julian Ross",57363,"HB","OHIO",1,100,1,259,0,14,1,1,0,14,14,16,2019,16,0.0625,317,6,0.0189274447949527,2.4,1.9,1,0.120489417989418
"3679","Michael Carter",57337,"HB","N CAROLINA",1,100,0,245,0,-2,1,1,0,-2,-2,16,2019,34,0.0294117647058824,396,24,0.0606060606060606,0.8,0.3,1,0.0569907102625997
"3680","Malik Davis",57196,"HB","FLORIDA",1,100,0,163,0,9,1,1,0,9,9,16,2019,37,0.027027027027027,418,8,0.0191387559808612,1.9,1.4,4,0.0508658008658009
"3681","John Lovett",57157,"HB","BAYLOR",1,100,0,118,0,2,1,1,0,2,2,16,2019,45,0.0222222222222222,412,10,0.0242718446601942,1.2,0.7,3,0.0560547504025765
"3682","Daetrich Harrington",57129,"HB","APP STATE",1,100,0,108,0,6,1,1,0,6,6,16,2019,21,0.0476190476190476,350,1,0.00285714285714286,1.6,1.1,3,0.0811594202898551
"3683","LeVante Bellamy",45854,"HB","W MICHIGAN",1,100,0,347,0,2,1,1,0,2,2,16,2019,36,0.0277777777777778,399,22,0.0551378446115288,1.2,0.7,1,0.0767103494623656
"3684","Miles Reed",52077,"HB","HAWAII",1,100,0,180,0,5,1,1,0,5,5,16,2019,47,0.0212765957446809,569,5,0.00878734622144113,1.5,1,1,0.0333771271271271
"3685","Kenny McIntosh",99158,"HB","GEORGIA",1,100,0,173,0,3,1,1,0,3,3,16,2019,29,0.0344827586206897,393,1,0.00254452926208651,1.3,0.8,2,0.121692789968652
"3686","Sean Tyler",97124,"HB","W MICHIGAN",1,100,1,347,0,8,1,1,0,8,8,16,2019,36,0.0277777777777778,399,9,0.0225563909774436,1.8,1.3,3,0.0360810977616853
"3687","Joachim Bangda",97184,"HB","KENT STATE",1,100,0,201,0,7,1,1,0,7,7,16,2019,26,0.0384615384615385,335,4,0.0119402985074627,1.7,1.2,3,0.0349708867854029
"3688","Kenneth Walker III",97199,"HB","WAKE",1,100,0,339,0,2,1,1,0,2,2,16,2019,27,0.037037037037037,446,7,0.015695067264574,1.2,0.7,2,0.0404380341880342
"3689","Tim Jordan",62943,"HB","TENNESSEE",1,100,0,307,0,-1,1,1,0,-1,-1,16,2019,33,0.0303030303030303,342,9,0.0263157894736842,0.9,0.4,3,0.0402046783625731
"3690","V'Lique Carter",76628,"HB","PITTSBURGH",1,100,1,268,0,10,1,1,0,10,10,16,2019,36,0.0277777777777778,476,26,0.0546218487394958,2,1.5,2,0.0706979786676181
"3691","LD Brown",40346,"HB","OKLA STATE",1,100,1,262,0,15,1,1,0,15,15,16,2019,27,0.037037037037037,344,4,0.0116279069767442,2.5,2,2,0.0427506775067751
"3692","Tyler Lavine",97307,"HB","SMU",1,100,0,287,0,1,1,1,0,1,1,16,2019,46,0.0217391304347826,468,1,0.00213675213675214,1.1,0.6,3,0.0493846083131797
"3693","Jafar Armstrong",61555,"HB","NOTRE DAME",1,100,0,258,0,5,1,1,0,5,5,16,2019,27,0.037037037037037,379,20,0.0527704485488127,1.5,1,2,0.0570923792558943
"3694","Israel Tucker",40566,"HB","LA TECH",1,100,1,208,0,26,1,1,1,26,26,16,2019,25,0.04,436,15,0.0344036697247706,9.6,9.1,2,0.0600153318903319
"3695","Anthony Williams Jr.",101651,"HB","MICH STATE",1,100,1,223,0,14,1,1,0,14,14,16,2019,35,0.0285714285714286,443,10,0.0225733634311512,2.4,1.9,2,0.044098800677748
"3696","Jamal Jones",33919,"HB","ARK STATE",1,75,0,113,0,14,3,4,0,16,5.3,1,2020,42,0.0952380952380952,444,23,0.0518018018018018,4.6,3.1,1,0.0567376515042953
"3697","Kylan Watkins",63239,"HB","MEMPHIS",1,66.7,0,218,0,7,2,3,0,13,6.5,1,2020,37,0.0810810810810811,411,27,0.0656934306569343,3.3,2.3,2,0.0657526435828323
"3698","Lopini Katoa",83641,"HB","BYU",1,100,2,128,0,15,3,3,1,32,10.7,1,2020,21,0.142857142857143,357,26,0.0728291316526611,12.2,10.7,3,0.0631960335621663
"3699","Chaton Mobley",57982,"HB","MIDDLE TN",1,50,0,224,0,3,1,2,0,3,3,1,2020,23,0.0869565217391304,290,13,0.0448275862068966,1.3,0.8,1,0.0939247311827957
"3700","Jayy McDonald",98686,"HB","MIDDLE TN",1,50,0,224,0,3,1,2,0,3,3,1,2020,23,0.0869565217391304,290,12,0.0413793103448276,1.3,0.8,2,0.0465703137442268
"3701","Ulysses Bentley IV",97200,"HB","SMU",1,50,0,287,0,2,1,2,0,2,2,1,2020,34,0.0588235294117647,365,26,0.0712328767123288,1.2,0.7,2,0.0440430520034101
"3702","TJ McDaniel",97299,"HB","SMU",1,100,0,287,0,9,2,2,0,6,3,1,2020,34,0.0588235294117647,365,3,0.00821917808219178,2.6,1.6,1,0.0536356209150327
"3703","Myles Fells",57326,"HB","NAVY",1,50,0,237,0,6,1,2,0,6,6,1,2020,7,0.285714285714286,105,6,0.0571428571428571,1.6,1.1,3,0.229761904761905
"3704","Tim Taylor",57292,"HB","MEMPHIS",1,100,1,218,0,13,2,2,0,18,9,1,2020,37,0.0540540540540541,411,3,0.0072992700729927,3.8,2.8,4,0.104064039408867
"3705","Brock Sturges",83614,"HB","TEXAS ST",1,50,0,314,0,5,1,2,0,5,5,1,2020,38,0.0526315789473684,384,15,0.0390625,1.5,1,1,0.0864566342507519
"3706","Frank Peasant",121817,"HB","MIDDLE TN",1,100,0,224,0,4,1,1,0,4,4,1,2020,23,0.0434782608695652,290,5,0.0172413793103448,1.4,0.9,4,0.0665523215523215
"3707","Isaiah Johnson",121892,"HB","N TEXAS",1,100,0,251,0,6,1,1,0,6,6,1,2020,34,0.0294117647058824,321,1,0.00311526479750779,1.6,1.1,3,0.0696778711484594
"3708","Calvin Hill",97069,"HB","TEXAS ST",1,100,0,314,0,-1,1,1,0,-1,-1,1,2020,38,0.0263157894736842,384,26,0.0677083333333333,0.9,0.4,2,0.0610784485784486
"3709","Jermaine Brown Jr.",97084,"HB","UAB",1,100,0,321,0,-2,1,1,0,-2,-2,1,2020,33,0.0303030303030303,206,10,0.0485436893203883,0.8,0.3,2,0.0535758513705024
"3710","Josh Fields",57459,"HB","UTEP",1,100,1,330,0,11,1,1,0,11,11,1,2020,28,0.0357142857142857,227,4,0.0176211453744493,2.1,1.6,2,0.0513996138996139
"3711","Spencer Brown",57441,"HB","UAB",1,100,0,321,0,8,1,1,0,8,8,1,2020,33,0.0303030303030303,206,6,0.029126213592233,1.8,1.3,1,0.0642059553349876
"3712","Lucious Stanley",57439,"HB","UAB",1,100,1,321,0,13,1,1,0,13,13,1,2020,33,0.0303030303030303,206,3,0.0145631067961165,2.3,1.8,3,0.0435079794347529
"3713","Kevin Perkins",98626,"HB","SO MISS",1,100,0,296,0,4,1,1,0,4,4,1,2020,30,0.0333333333333333,263,6,0.0228136882129278,1.4,0.9,2,0.0941429093567251
"3714","Jashaun Corbin",83773,"HB","FLORIDA ST",1,80,3,167,0,18,8,10,0,55,6.9,2,2020,41,0.24390243902439,265,22,0.0830188679245283,13.5,9.5,2,0.0385704685099846
"3715","Michael Carter",57337,"HB","N CAROLINA",1,85.7,3,245,0,23,6,7,0,60,10,2,2020,34,0.205882352941176,338,30,0.0887573964497041,12,9,2,0.0884997586760904
"3716","Kyren Williams",97118,"HB","NOTRE DAME",1,33.3,2,258,0,75,2,6,0,93,46.5,2,2020,29,0.206896551724138,268,32,0.119402985074627,11.3,10.3,1,0.0836570836570837
"3717","Carlos Davis",83755,"HB","S ALABAMA",1,80,2,288,0,32,4,5,0,46,11.5,2,2020,36,0.138888888888889,335,16,0.0477611940298507,8.6,6.6,1,0.0898431278866061
"3718","Amare Jones",77742,"HB","TULANE",1,40,1,319,0,8,2,5,0,7,3.5,2,2020,29,0.172413793103448,294,23,0.0782312925170068,2.7,1.7,3,0.109774436090226
"3719","Cam'Ron Harris",77728,"HB","MIAMI FL",1,80,1,220,0,7,4,5,0,10,2.5,2,2020,25,0.2,366,23,0.0628415300546448,5,3,1,0.0729843073593074
"3720","SaRodorick Thompson",77777,"HB","TEXAS TECH",1,75,1,315,0,11,3,4,0,13,4.3,2,2020,50,0.08,373,31,0.0831099195710456,4.3,2.8,1,0.123160173160173
"3721","CJ Marable",55264,"HB","COAST CAR",1,66.7,0,141,0,0,2,3,0,-3,-1.5,2,2020,18,0.166666666666667,281,41,0.145907473309609,1.7,0.7,1,0.138341543513957
"3722","Juwuan Price",97204,"HB","NEW MEX ST",1,66.7,0,242,0,0,2,3,0,-1,-0.5,2,2020,30,0.1,65,7,0.107692307692308,1.9,0.9,1,0.0873366013071895
"3723","Brock Sturges",83614,"HB","TEXAS ST",1,66.7,1,314,0,66,2,3,1,72,36,2,2020,36,0.0833333333333333,384,15,0.0390625,15.2,14.2,1,0.0702027642817117
"3724","Jawhar Jordan",99595,"HB","SYRACUSE",1,100,0,304,0,8,3,3,0,17,5.7,2,2020,32,0.09375,305,6,0.019672131147541,4.7,3.2,1,0.0764069264069264
"3725","Jermaine Brown Jr.",97084,"HB","UAB",1,66.7,0,321,0,4,2,3,0,8,4,2,2020,30,0.1,206,10,0.0485436893203883,2.8,1.8,2,0.0530870928172277
"3726","Breece Hall",97636,"HB","IOWA STATE",1,100,0,193,0,7,3,3,0,15,5,2,2020,33,0.0909090909090909,315,21,0.0666666666666667,4.5,3,1,0.102123967052478
"3727","Travis Etienne",57185,"HB","CLEMSON",1,100,2,140,0,26,3,3,0,47,15.7,2,2020,34,0.0882352941176471,379,48,0.12664907651715,7.7,6.2,1,0.0845229383619477
"3728","Tyjae Spears",97195,"HB","TULANE",1,100,2,319,0,16,2,2,0,30,15,2,2020,29,0.0689655172413793,294,2,0.00680272108843537,5,4,1,0.046915749058244
"3729","Harry Trotter",57275,"HB","KANSAS ST",1,100,1,199,0,5,2,2,0,8,4,2,2020,28,0.0714285714285714,235,10,0.0425531914893617,2.8,1.8,1,0.0858058608058608
"3730","Jafar Armstrong",61555,"HB","NOTRE DAME",1,100,1,258,0,20,2,2,0,20,10,2,2020,29,0.0689655172413793,268,3,0.0111940298507463,4,3,4,0.0828828027542974
"3731","Jordan Mason",62946,"HB","GA TECH",1,50,1,176,0,18,1,2,0,18,18,2,2020,32,0.0625,258,9,0.0348837209302326,2.8,2.3,1,0.0695058571192873
"3732","Brenden Brady",83795,"HB","UTSA",1,100,0,331,0,9,2,2,0,6,3,2,2020,30,0.0666666666666667,344,10,0.0290697674418605,2.6,1.6,2,0.0579129040131097
"3733","Elijah Mitchell",57272,"HB","LA LAFAYET",1,100,1,207,0,17,2,2,0,22,11,2,2020,20,0.1,290,19,0.0655172413793104,4.2,3.2,2,0.0690642246601158
"3734","Bijan Robinson",123126,"HB","TEXAS",1,100,1,311,0,11,2,2,0,9,4.5,2,2020,41,0.0487804878048781,326,17,0.0521472392638037,2.9,1.9,3,0.0500340676811265
"3735","Tahj Brooks",123133,"HB","TEXAS TECH",1,100,2,315,0,16,2,2,0,26,13,2,2020,50,0.04,373,15,0.0402144772117962,4.6,3.6,2,0.0526803169948331
"3736","Johnny Ford",86854,"HB","USF",1,100,0,327,0,11,2,2,0,15,7.5,2,2020,23,0.0869565217391304,290,15,0.0517241379310345,3.5,2.5,1,0.0984247234247234
"3737","Dontae Smith",77717,"HB","GA TECH",1,100,1,176,0,20,2,2,0,32,16,2,2020,32,0.0625,258,8,0.0310077519379845,5.2,4.2,4,0.0481192871306282
"3738","Josh Johnson",88760,"HB","LA MONROE",1,100,0,209,0,7,2,2,0,4,2,2,2020,23,0.0869565217391304,363,20,0.0550964187327824,2.4,1.4,1,0.0619123217468806
"3739","Deon Jackson",57189,"HB","DUKE",1,100,0,154,0,-3,2,2,0,-6,-3,2,2020,35,0.0571428571428571,365,15,0.0410958904109589,1.4,0.4,1,0.0848599764288979
"3740","Willie Eldridge",122009,"HB","UTEP",1,50,0,330,0,-1,1,2,0,-1,-1,2,2020,37,0.0540540540540541,227,2,0.00881057268722467,0.9,0.4,2,0.0436615186615187
"3741","Sincere McCormick",97119,"HB","UTSA",1,100,0,331,0,6,2,2,0,8,4,2,2020,30,0.0666666666666667,344,25,0.0726744186046512,2.8,1.8,1,0.0802487460588643
"3742","Chadarius Townsend",61105,"HB","TEXAS TECH",1,100,0,315,0,12,1,1,0,12,12,2,2020,50,0.02,373,4,0.0107238605898123,2.2,1.7,3,0.0366688279439355
"3743","Leddie Brown",77766,"HB","W VIRGINIA",1,100,1,343,0,15,1,1,1,15,15,2,2020,35,0.0285714285714286,384,36,0.09375,8.5,8,3,0.0593451089140744
"3744","Javonte Williams",77803,"HB","N CAROLINA",1,100,1,245,0,22,1,1,0,22,22,2,2020,34,0.0294117647058824,338,30,0.0887573964497041,3.2,2.7,1,0.0443436514390703
"3745","Jamal Jones",33919,"HB","ARK STATE",1,100,0,113,0,0,1,1,0,0,0,2,2020,36,0.0277777777777778,444,23,0.0518018018018018,1,0.5,1,0.0709317906984345
"3746","Alec Sinkfield",57476,"HB","W VIRGINIA",1,100,0,343,0,-5,1,1,0,-5,-5,2,2020,35,0.0285714285714286,384,13,0.0338541666666667,0.5,0,2,0.119759972954699
"3747","Spencer Brown",57441,"HB","UAB",1,100,0,321,0,10,1,1,0,10,10,2,2020,30,0.0333333333333333,206,6,0.029126213592233,2,1.5,1,0.0556526806526807
"3748","J.D. King",57374,"HB","GA SOUTHRN",1,100,0,174,0,3,1,1,0,3,3,2,2020,16,0.0625,167,4,0.0239520958083832,1.3,0.8,1,0.107222222222222
"3749","Robert Burns",57293,"HB","MIAMI FL",1,100,0,220,0,8,1,1,0,8,8,2,2020,25,0.04,366,2,0.00546448087431694,1.8,1.3,4,0.0344827586206897
"3750","Tre Harbison III",45521,"HB","CHARLOTTE",1,100,1,136,0,14,1,1,0,14,14,2,2020,26,0.0384615384615385,160,4,0.025,2.4,1.9,1,0.0463541666666667
"3751","Calvin Hill",97069,"HB","TEXAS ST",1,100,0,314,0,3,1,1,0,3,3,2,2020,36,0.0277777777777778,384,26,0.0677083333333333,1.3,0.8,2,0.0373543656438393
"3752","Jamious Griffin",97189,"HB","GA TECH",1,100,1,176,0,7,1,1,0,7,7,2,2020,32,0.03125,258,5,0.0193798449612403,1.7,1.2,2,0.107306063567407
"3753","Marcus Williams Jr.",40600,"HB","APP STATE",1,100,0,108,0,3,1,1,0,3,3,2,2020,20,0.05,283,3,0.0106007067137809,1.3,0.8,2,0.0643288084464555
"3754","Kene Nwangwu",40547,"HB","IOWA STATE",1,100,0,193,0,4,1,1,0,4,4,2,2020,33,0.0303030303030303,315,4,0.0126984126984127,1.4,0.9,2,0.0864643853953064
"3755","Ryan Graham",98618,"HB","ARK STATE",1,100,1,113,0,20,1,1,0,20,20,2,2020,36,0.0277777777777778,444,1,0.00225225225225225,3,2.5,2,0.0355462817821534
"3756","Marcus Major",99488,"HB","OKLAHOMA",1,100,0,261,0,5,1,1,0,5,5,2,2020,36,0.0277777777777778,313,2,0.00638977635782748,1.5,1,1,0.0812128146453089
"3757","Daniel Carter",99572,"HB","PITTSBURGH",1,100,0,268,0,5,1,1,0,5,5,2,2020,28,0.0357142857142857,401,2,0.00498753117206983,1.5,1,4,0.0481852780098394
"3758","Vincent Davis",99593,"HB","PITTSBURGH",1,100,0,268,0,9,1,1,0,9,9,2,2020,28,0.0357142857142857,401,28,0.0698254364089776,1.9,1.4,1,0.0417567567567568
"3759","Lincoln Pare",121537,"HB","ARK STATE",1,100,0,113,0,5,1,1,0,5,5,2,2020,36,0.0277777777777778,444,13,0.0292792792792793,1.5,1,3,0.0346035970159392
"3760","Deuce Vaughn",122624,"HB","KANSAS ST",1,100,1,199,0,24,1,1,0,24,24,2,2020,28,0.0357142857142857,235,36,0.153191489361702,3.4,2.9,2,0.119338994338994
"3761","Seth McGowan",122936,"HB","OKLAHOMA",1,100,1,261,0,37,1,1,1,37,37,2,2020,36,0.0277777777777778,313,14,0.0447284345047923,10.7,10.2,2,0.0545715489348549
"3762","Jahmyr Gibbs",122474,"HB","GA TECH",1,66.7,3,176,0,23,4,6,1,60,15,3,2020,32,0.1875,258,28,0.108527131782946,16,14,1,0.0624035843920145
"3763","Sincere McCormick",97119,"HB","UTSA",1,80,2,331,0,30,4,5,0,47,11.8,3,2020,35,0.142857142857143,344,25,0.0726744186046512,8.7,6.7,1,0.064306717073357
"3764","Justin Henderson",78560,"HB","LA TECH",1,100,0,208,0,6,4,4,0,8,2,3,2020,33,0.121212121212121,329,10,0.0303951367781155,4.8,2.8,1,0.0827146464646465
"3765","Destin Coates",83668,"HB","GA STATE",1,100,2,175,0,10,4,4,0,21,5.3,3,2020,34,0.117647058823529,295,22,0.0745762711864407,6.1,4.1,1,0.0868783068783069
"3766","Gerrid Doaks",40903,"HB","CINCINNATI",1,100,2,138,0,32,4,4,1,64,16,3,2020,25,0.16,252,18,0.0714285714285714,16.4,14.4,1,0.0653714565004888
"3767","Elijah Mitchell",57272,"HB","LA LAFAYET",1,66.7,0,207,0,4,2,3,0,4,2,3,2020,36,0.0833333333333333,290,19,0.0655172413793104,2.4,1.4,1,0.0478728955199543
"3768","Frank Gore Jr.",121457,"HB","SO MISS",1,100,1,296,0,13,3,3,0,16,5.3,3,2020,32,0.09375,263,9,0.0342205323193916,4.6,3.1,2,0.0746984649122807
"3769","Otis Anderson",55412,"HB","UCF",1,100,0,323,0,11,3,3,0,21,7,3,2020,39,0.0769230769230769,389,17,0.0437017994858612,5.1,3.6,1,0.0758512544802867
"3770","Chris Smith",83693,"HB","LA LAFAYET",1,100,1,207,0,18,3,3,1,29,9.7,3,2020,36,0.0833333333333333,290,17,0.0586206896551724,11.9,10.4,2,0.0784392246601158
"3771","Amare Jones",77742,"HB","TULANE",1,33.3,1,319,0,16,1,3,0,16,16,3,2020,24,0.125,294,23,0.0782312925170068,2.6,2.1,3,0.1306542217613
"3772","Jayy McDonald",98686,"HB","MIDDLE TN",1,66.7,1,224,0,6,2,3,0,7,3.5,3,2020,34,0.0882352941176471,290,12,0.0413793103448276,2.7,1.7,2,0.0490786749482402
"3773","Jordan Houston",99592,"HB","NC STATE",1,100,1,248,0,15,3,3,0,20,6.7,3,2020,21,0.142857142857143,362,16,0.0441988950276243,5,3.5,2,0.105561938987968
"3774","Josh Johnson",88760,"HB","LA MONROE",1,100,0,209,0,5,3,3,0,9,3,3,2020,49,0.0612244897959184,363,20,0.0550964187327824,3.9,2.4,1,0.0758389521816632
"3775","CJ Marable",55264,"HB","COAST CAR",1,50,0,141,0,4,1,2,0,4,4,3,2020,17,0.117647058823529,281,41,0.145907473309609,1.4,0.9,1,0.144293924466338
"3776","Chuba Hubbard",57373,"HB","OKLA STATE",1,100,0,262,0,1,2,2,0,-7,-3.5,3,2020,18,0.111111111111111,320,10,0.03125,1.3,0.3,1,0.145505050505051
"3777","Josh Fields",57459,"HB","UTEP",1,50,0,330,0,1,1,2,0,1,1,3,2020,24,0.0833333333333333,227,4,0.0176211453744493,1.1,0.6,1,0.0560948596362341
"3778","Hassan Hall",77705,"HB","LOUISVILLE",1,100,0,210,0,1,2,2,0,0,0,3,2020,33,0.0606060606060606,293,5,0.0170648464163823,2,1,2,0.0464087809036658
"3779","Dontae Smith",77717,"HB","GA TECH",1,100,0,176,1,9,2,2,0,18,9,3,2020,32,0.0625,258,8,0.0310077519379845,2.8,0.8,3,0.102886002886003
"3780","Ricky Person Jr.",77725,"HB","NC STATE",1,100,1,248,0,8,2,2,0,10,5,3,2020,21,0.0952380952380952,362,18,0.0497237569060773,3,2,1,0.0441577332567321
"3781","Sheldon Evans",83699,"HB","MARSHALL",1,100,1,214,0,6,2,2,0,12,6,3,2020,25,0.08,244,8,0.0327868852459016,3.2,2.2,2,0.0712343260188088
"3782","Kyren Williams",97118,"HB","NOTRE DAME",1,100,0,258,0,6,2,2,0,10,5,3,2020,20,0.1,268,32,0.119402985074627,3,2,2,0.0577309488599811
"3783","Jamious Griffin",97189,"HB","GA TECH",1,100,1,176,0,25,2,2,0,38,19,3,2020,32,0.0625,258,5,0.0193798449612403,5.8,4.8,2,0.0766570251058681
"3784","Zonovan Knight",97432,"HB","NC STATE",1,100,1,248,0,27,2,2,0,24,12,3,2020,21,0.0952380952380952,362,25,0.069060773480663,4.4,3.4,3,0.0383777807558295
"3785","Vincent Davis",99593,"HB","PITTSBURGH",1,100,1,268,0,19,2,2,0,26,13,3,2020,33,0.0606060606060606,401,28,0.0698254364089776,4.6,3.6,1,0.0406853281853282
"3786","Don Ragsdale",121470,"HB","SO MISS",1,50,0,296,0,1,1,2,0,1,1,3,2020,32,0.0625,263,3,0.0114068441064639,1.1,0.6,1,0.0909773995260195
"3787","Kimani Vidal",123727,"HB","TROY",1,100,1,318,0,15,2,2,0,20,10,3,2020,32,0.0625,423,32,0.0756501182033097,4,3,3,0.0537424493069654
"3788","Ulysses Bentley IV",97200,"HB","SMU",1,100,1,287,0,21,1,1,0,21,21,3,2020,34,0.0294117647058824,365,26,0.0712328767123288,3.1,2.6,1,0.0613970588235294
"3789","Chance Warren",77869,"HB","NAVY",1,100,0,237,0,10,1,1,0,10,10,3,2020,10,0.1,105,13,0.123809523809524,2,1.5,3,0.276190476190476
"3790","David Bailey",77792,"HB","BOSTON COL",1,100,1,121,0,14,1,1,0,14,14,3,2020,23,0.0434782608695652,322,9,0.0279503105590062,2.4,1.9,1,0.108093869731801
"3791","T.K. Wilkerson",77739,"HB","TULSA",1,100,0,320,0,4,1,1,0,4,4,3,2020,26,0.0384615384615385,259,2,0.00772200772200772,1.4,0.9,2,0.0425724637681159
"3792","TJ McDaniel",97299,"HB","SMU",1,100,0,287,0,5,1,1,0,5,5,3,2020,34,0.0294117647058824,365,3,0.00821917808219178,1.5,1,2,0.0518044899119068
"3793","Cam'Ron Harris",77728,"HB","MIAMI FL",1,100,0,220,0,4,1,1,0,4,4,3,2020,30,0.0333333333333333,366,23,0.0628415300546448,1.4,0.9,1,0.111079545454545
"3794","Mataeo Durant",77719,"HB","DUKE",1,100,0,154,0,4,1,1,0,4,4,3,2020,41,0.024390243902439,365,13,0.0356164383561644,1.4,0.9,2,0.0483418577792444
"3795","Javian Hawkins",77704,"HB","LOUISVILLE",1,100,1,210,0,12,1,1,0,12,12,3,2020,33,0.0303030303030303,293,18,0.0614334470989761,2.2,1.7,1,0.0428373523322372
"3796","Jafar Armstrong",61555,"HB","NOTRE DAME",1,100,1,258,0,18,1,1,0,18,18,3,2020,20,0.05,268,3,0.0111940298507463,2.8,2.3,4,0.0869662873278001
"3797","Kevin Perkins",98626,"HB","SO MISS",1,100,0,296,0,-1,1,1,0,-1,-1,3,2020,32,0.03125,263,6,0.0228136882129278,0.9,0.4,3,0.057432208994709
"3798","B.J. Smith",40545,"HB","TROY",1,100,1,318,0,19,1,1,0,19,19,3,2020,32,0.03125,423,34,0.0803782505910166,2.9,2.4,2,0.0674050799050799
"3799","Chez Mellusi",99597,"HB","CLEMSON",1,100,0,140,0,-1,1,1,0,-1,-1,3,2020,27,0.037037037037037,379,3,0.0079155672823219,0.9,0.4,3,0.0335858585858586
"3800","Kelley Joiner",101124,"HB","USF",1,100,0,327,0,-3,1,1,0,-3,-3,3,2020,26,0.0384615384615385,290,9,0.0310344827586207,0.7,0.2,1,0.0898608235564757
"3801","Markenzy Pierre",57421,"HB","SYRACUSE",1,100,0,304,0,2,1,1,0,2,2,3,2020,23,0.0434782608695652,305,1,0.00327868852459016,1.2,0.7,3,0.0682000291375291
"3802","Deon Jackson",57189,"HB","DUKE",1,100,0,154,0,7,1,1,0,7,7,3,2020,41,0.024390243902439,365,15,0.0410958904109589,1.7,1.2,1,0.0732836217490949
"3803","Travis Etienne",57185,"HB","CLEMSON",1,100,1,140,0,11,1,1,0,11,11,3,2020,27,0.037037037037037,379,48,0.12664907651715,2.1,1.6,1,0.0845229383619477
"3804","Frank Peasant",121817,"HB","MIDDLE TN",1,100,0,224,0,0,1,1,0,0,0,3,2020,34,0.0294117647058824,290,5,0.0172413793103448,1,0.5,1,0.0739971949509116
"3805","Travis Levy",57164,"HB","BOSTON COL",1,100,1,121,0,10,1,1,0,10,10,3,2020,23,0.0434782608695652,322,36,0.111801242236025,2,1.5,2,0.0850574712643678
"3806","Joshua Mack",45832,"HB","LIBERTY",1,100,0,206,0,-1,1,1,0,-1,-1,3,2020,20,0.05,292,8,0.0273972602739726,0.9,0.4,1,0.0308640839641155
"3807","Jaylan Knighton",122215,"HB","MIAMI FL",1,100,1,220,0,75,1,1,1,75,75,3,2020,30,0.0333333333333333,366,12,0.0327868852459016,14.5,14,3,0.0564500031987717
"3808","Brenden Brady",83795,"HB","UTSA",1,100,0,331,0,8,1,1,0,8,8,3,2020,35,0.0285714285714286,344,10,0.0290697674418605,1.8,1.3,2,0.0637100054623851
"3809","Deneric Prince",83774,"HB","TULSA",1,100,0,320,0,11,1,1,0,11,11,3,2020,26,0.0384615384615385,259,2,0.00772200772200772,2.1,1.6,1,0.0307720474868949
"3810","C'Bo Flemister",83730,"HB","NOTRE DAME",1,100,0,258,0,9,1,1,0,9,9,3,2020,20,0.05,268,2,0.00746268656716418,1.9,1.4,1,0.124017585224482
"3811","Isaiah Phillips",83695,"HB","LA MONROE",1,100,1,209,0,15,1,1,0,15,15,3,2020,49,0.0204081632653061,363,15,0.0413223140495868,2.5,2,2,0.0310745320855615
"3812","Camerun Peoples",83607,"HB","APP STATE",1,100,0,108,0,0,1,1,0,0,0,3,2020,36,0.0277777777777778,283,4,0.0141342756183746,1,0.5,1,0.105182072829132
"3813","Kylin Hill",57306,"HB","MISS STATE",1,80,5,227,0,75,8,10,1,155,19.4,4,2020,53,0.188679245283019,519,27,0.0520231213872832,32.5,25.5,1,0.113757650395581
"3814","Travis Levy",57164,"HB","BOSTON COL",1,88.9,2,121,0,12,8,9,0,33,4.1,4,2020,38,0.236842105263158,322,36,0.111801242236025,11.3,7.3,1,0.0844806763285024
"3815","Chaton Mobley",57982,"HB","MIDDLE TN",1,71.4,2,224,0,12,5,7,1,21,4.2,4,2020,47,0.148936170212766,290,13,0.0448275862068966,13.1,10.6,1,0.0652211038693177
"3816","B.J. Smith",40545,"HB","TROY",1,100,3,318,0,10,6,6,0,36,6,4,2020,32,0.1875,423,34,0.0803782505910166,9.6,6.6,1,0.0928386964677287
"3817","SaRodorick Thompson",77777,"HB","TEXAS TECH",1,50,1,315,0,22,3,6,0,19,6.3,4,2020,49,0.122448979591837,373,31,0.0831099195710456,4.9,3.4,1,0.112857142857143
"3818","Emari Demercado",77763,"HB","TCU",1,100,1,305,0,14,5,5,0,42,8.4,4,2020,40,0.125,256,12,0.046875,9.2,6.7,1,0.119863905158023
"3819","Deuce Vaughn",122624,"HB","KANSAS ST",1,80,2,199,0,77,4,5,0,129,32.3,4,2020,24,0.208333333333333,235,36,0.153191489361702,19.9,14.9,1,0.0917582417582418
"3820","Rakeem Boyd",40492,"HB","ARKANSAS",1,80,0,111,0,6,4,5,0,8,2,4,2020,35,0.142857142857143,259,13,0.0501930501930502,4.8,2.8,1,0.113756613756614
"3821","Vincent Davis",99593,"HB","PITTSBURGH",1,80,1,268,0,16,4,5,0,29,7.3,4,2020,36,0.138888888888889,401,28,0.0698254364089776,6.9,4.9,1,0.0490800865800866
"3822","Lopini Katoa",83641,"HB","BYU",1,80,1,128,0,23,4,5,0,35,8.8,4,2020,34,0.147058823529412,357,26,0.0728291316526611,7.5,5.5,1,0.0963734910076373
