"","season","week","team","opp_team","L4_sos","L4_opp_sos"
"19250",2015,8,"New Hampshire","Delaware",0.453125,0.479166666666667
"19251",2015,8,"Hampton","William & Mary",0.395833333333333,0.5
"19252",2015,8,"Richmond","James Madison",0.432291666666667,0.442708333333333
"19253",2015,8,"Samford","Western Carolina",0.369791666666667,0.505208333333333
"19254",2015,8,"Eastern Washington","Northern Colorado",0.619791666666667,0.255208333333333
"19255",2015,8,"Washington State","Arizona",0.479166666666667,0.578125
"19256",2015,8,"Norfolk State","Bethune-Cookman",0.567708333333333,0.484375
"19257",2015,8,"Morehead State","Campbell",0.489583333333333,0.15625
"19258",2015,8,"Missouri","Vanderbilt",0.619791666666667,0.505208333333333
"19259",2015,8,"SMU","South Florida",0.703125,0.557291666666667
"19260",2015,8,"Hawai'i","Nevada",0.479166666666667,0.385416666666667
"19261",2015,8,"Connecticut","Cincinnati",0.473958333333333,0.546875
"19262",2015,8,"East Tennessee State","Montana State",0.125,0.427083333333333
"19263",2015,8,"Jacksonville State","Austin Peay",0.583333333333333,0.244791666666667
"19264",2015,8,"Louisiana Monroe","Idaho",0.635416666666667,0.463541666666667
"19265",2015,8,"Old Dominion","Florida International",0.619791666666667,0.34375
"19266",2015,8,"Butler","Dayton",0.260416666666667,0.291666666666667
"19267",2015,8,"Duquesne","Robert Morris",0.302083333333333,0.536458333333333
"19268",2015,8,"Central Arkansas","Lamar",0.520833333333333,0.427083333333333
"19269",2015,8,"Youngstown State","Southern Illinois",0.5,0.442708333333333
"19270",2015,8,"Villanova","Towson",0.520833333333333,0.505208333333333
"19271",2015,8,"New Mexico","San José State",0.213541666666667,0.46875
"19272",2015,8,"South Alabama","Texas State",0.614583333333333,0.458333333333333
"19273",2015,8,"Nicholls","Sam Houston State",0.484375,0.572916666666667
"19274",2015,8,"Florida Atlantic","UTEP",0.604166666666667,0.208333333333333
"19275",2015,8,"Weber State","Northern Arizona",0.572916666666667,0.348958333333333
"19276",2015,8,"Western Kentucky","LSU",0.380208333333333,0.546875
"19277",2015,8,"Southern Utah","UC Davis",0.557291666666667,0.395833333333333
"19278",2015,8,"Texas A&M","Ole Miss",0.541666666666667,0.515625
"19279",2015,8,"Florida State","Georgia Tech",0.604166666666667,0.734375
"19280",2015,8,"Kennesaw State","Liberty",0.078125,0.302083333333333
"19281",2015,8,"Northwestern State","McNeese",0.546875,0.567708333333333
"19282",2015,8,"Utah","USC",0.729166666666667,0.640625
"19283",2015,8,"Kentucky","Mississippi State",0.557291666666667,0.614583333333333
"19284",2015,8,"Ohio State","Rutgers",0.59375,0.515625
"19285",2015,8,"Troy","New Mexico State",0.484375,0.578125
"19286",2015,8,"Warner","San Diego",0.0520833333333333,0.520833333333333
"19287",2015,8,"Portland State","Cal Poly",0.453125,0.4375
"19288",2015,8,"Idaho State","Sacramento State",0.536458333333333,0.338541666666667
"19289",2015,8,"Wyoming","Boise State",0.552083333333333,0.390625
"19290",2015,8,"Colorado","Oregon State",0.494791666666667,0.604166666666667
"19291",2015,8,"Washington","Stanford",0.604166666666667,0.630208333333333
"19292",2015,8,"Abilene Christian","Incarnate Word",0.583333333333333,0.397569444444444
"19293",2015,8,"Arkansas State","Louisiana",0.520833333333333,0.4375
"19294",2015,8,"East Carolina","Temple",0.541666666666667,0.296875
"19295",2015,8,"Appalachian State","Georgia Southern",0.333333333333333,0.375
"19296",2015,8,"UCLA","California",0.734375,0.635416666666667
"19297",2015,8,"Pennsylvania","Yale",0.581597222222222,0.661458333333333
"19298",2015,8,"Tulsa","Memphis",0.557291666666667,0.526041666666667
"19299",2015,8,"San Diego State","Utah State",0.421875,0.515625
"19300",2015,8,"Miami","Clemson",0.598958333333333,0.494791666666667
"19301",2015,8,"Texas","Kansas State",0.770833333333333,0.734375
"19302",2015,8,"Nebraska","Northwestern",0.635416666666667,0.776041666666667
"19303",2015,8,"UCF","Houston",0.479166666666667,0.473958333333333
"19304",2015,8,"Syracuse","Pittsburgh",0.479166666666667,0.416666666666667
"19305",2015,8,"Wake Forest","NC State",0.796875,0.520833333333333
"19306",2015,8,"Charlotte","Southern Mississippi",0.46875,0.416666666666667
"19307",2015,8,"Arkansas","Auburn",0.661458333333333,0.536458333333333
"19308",2015,8,"Rice","Army",0.526041666666667,0.5625
"19309",2015,8,"Harvard","Princeton",0.508680555555555,0.506944444444445
"19310",2015,8,"Baylor","Iowa State",0.520833333333333,0.59375
"19311",2015,8,"Maine","Stony Brook",0.473958333333333,0.40625
"19312",2015,8,"Louisville","Boston College",0.802083333333333,0.65625
"19313",2015,8,"Cornell","Brown",0.529513888888889,0.480902777777778
"19314",2015,8,"Bucknell","Georgetown",0.369791666666667,0.541666666666667
"19315",2015,8,"Navy","Tulane",0.588541666666667,0.583333333333333
"19316",2015,8,"Monmouth","Coastal Carolina",0.479166666666667,0.380208333333333
"19317",2015,8,"Indiana State","North Dakota State",0.359375,0.552083333333333
"19318",2015,8,"Fordham","Lehigh",0.472222222222222,0.557291666666667
"19319",2015,8,"Holy Cross","Lafayette",0.475694444444444,0.5
"19320",2015,8,"Texas Southern","Southern",0.401041666666667,0.442708333333333
"19321",2015,8,"North Carolina A&T","Howard",0.5,0.526041666666667
"19322",2015,8,"Bryant","St Francis (PA)",0.359375,0.192708333333333
"19323",2015,8,"Sacred Heart","Central Connecticut",0.265625,0.515625
"19324",2015,8,"Davidson","Marist",0.40625,0.361111111111111
"19325",2015,8,"Kent State","Bowling Green",0.557291666666667,0.427083333333333
"19326",2015,8,"Gardner-Webb","Charleston Southern",0.421875,0.328125
"19327",2015,8,"Wofford","Chattanooga",0.453125,0.375
"19328",2015,8,"Furman","The Citadel",0.505208333333333,0.390625
"19329",2015,8,"Delaware State","South Carolina State",0.401041666666667,0.505208333333333
"19330",2015,8,"Air Force","Fresno State",0.526041666666667,0.416666666666667
"19331",2015,8,"Eastern Illinois","Tennessee Tech",0.520833333333333,0.34375
"19332",2015,8,"North Carolina Central","Morgan State",0.348958333333333,0.354166666666667
"19333",2015,8,"Western Michigan","Miami (OH)",0.604166666666667,0.520833333333333
"19334",2015,8,"Drake","Jacksonville",0.416666666666667,0.229166666666667
"19335",2015,8,"Valparaiso","Stetson",0.567708333333333,0.541666666666667
"19336",2015,8,"Jackson State","Arkansas-Pine Bluff",0.463541666666667,0.302083333333333
"19337",2015,8,"Mercer","VMI",0.338541666666667,0.458333333333333
"19338",2015,8,"UT Martin","Murray State",0.510416666666667,0.328125
"19339",2015,8,"Eastern Kentucky","Tennessee State",0.515625,0.46875
"19340",2015,8,"South Dakota State","Northern Iowa",0.442708333333333,0.541666666666667
"19341",2015,8,"Houston Baptist","Southeastern Louisiana",0.270833333333333,0.671875
"19342",2015,8,"Grambling","Mississippi Valley State",0.447916666666667,0.510416666666667
"19343",2015,8,"Illinois State","Western Illinois",0.432291666666667,0.546875
"19344",2015,8,"South Dakota","Missouri State",0.53125,0.244791666666667
"19345",2015,8,"Dartmouth","Columbia",0.527777777777778,0.421875
"19346",2015,8,"BYU","Wagner",0.536458333333333,0.380208333333333
"19347",2015,8,"UMass","Toledo",0.572916666666667,0.401041666666667
"19348",2015,8,"Ball State","Central Michigan",0.536458333333333,0.515625
"19349",2015,8,"Virginia Tech","Duke",0.546875,0.552083333333333
"19350",2015,8,"Alabama","Tennessee",0.619791666666667,0.557291666666667
"19351",2015,8,"Louisiana Tech","Middle Tennessee",0.5,0.546875
"19352",2015,8,"Michigan State","Indiana",0.479166666666667,0.604166666666667
"19353",2015,8,"Marshall","North Texas",0.463541666666667,0.588541666666667
"19354",2015,8,"North Carolina","Virginia",0.572916666666667,0.614583333333333
"19355",2015,8,"Oklahoma State","Kansas",0.53125,0.572916666666667
"19356",2015,8,"Northern Illinois","Eastern Michigan",0.40625,0.588541666666667
"19357",2015,8,"Oklahoma","Texas Tech",0.578125,0.588541666666667
"19358",2015,8,"Illinois","Wisconsin",0.630208333333333,0.520833333333333
"19359",2015,8,"Buffalo","Ohio",0.364583333333333,0.447916666666667
"19360",2015,8,"Maryland","Penn State",0.666666666666667,0.583333333333333
"19361",2015,8,"Montana","North Dakota",0.583333333333333,0.40625
"19362",2015,8,"Delaware","New Hampshire",0.479166666666667,0.453125
"19363",2015,8,"William & Mary","Hampton",0.5,0.395833333333333
"19364",2015,8,"James Madison","Richmond",0.442708333333333,0.432291666666667
"19365",2015,8,"Western Carolina","Samford",0.505208333333333,0.369791666666667
"19366",2015,8,"Northern Colorado","Eastern Washington",0.255208333333333,0.619791666666667
"19367",2015,8,"Arizona","Washington State",0.578125,0.479166666666667
"19368",2015,8,"Bethune-Cookman","Norfolk State",0.484375,0.567708333333333
"19369",2015,8,"Campbell","Morehead State",0.15625,0.489583333333333
"19370",2015,8,"Vanderbilt","Missouri",0.505208333333333,0.619791666666667
"19371",2015,8,"South Florida","SMU",0.557291666666667,0.703125
"19372",2015,8,"Nevada","Hawai'i",0.385416666666667,0.479166666666667
"19373",2015,8,"Cincinnati","Connecticut",0.546875,0.473958333333333
"19374",2015,8,"Montana State","East Tennessee State",0.427083333333333,0.125
"19375",2015,8,"Austin Peay","Jacksonville State",0.244791666666667,0.583333333333333
"19376",2015,8,"Idaho","Louisiana Monroe",0.463541666666667,0.635416666666667
"19377",2015,8,"Florida International","Old Dominion",0.34375,0.619791666666667
"19378",2015,8,"Dayton","Butler",0.291666666666667,0.260416666666667
"19379",2015,8,"Robert Morris","Duquesne",0.536458333333333,0.302083333333333
"19380",2015,8,"Lamar","Central Arkansas",0.427083333333333,0.520833333333333
"19381",2015,8,"Southern Illinois","Youngstown State",0.442708333333333,0.5
"19382",2015,8,"Towson","Villanova",0.505208333333333,0.520833333333333
"19383",2015,8,"San José State","New Mexico",0.46875,0.213541666666667
"19384",2015,8,"Texas State","South Alabama",0.458333333333333,0.614583333333333
"19385",2015,8,"Sam Houston State","Nicholls",0.572916666666667,0.484375
"19386",2015,8,"UTEP","Florida Atlantic",0.208333333333333,0.604166666666667
"19387",2015,8,"Northern Arizona","Weber State",0.348958333333333,0.572916666666667
"19388",2015,8,"LSU","Western Kentucky",0.546875,0.380208333333333
"19389",2015,8,"UC Davis","Southern Utah",0.395833333333333,0.557291666666667
"19390",2015,8,"Ole Miss","Texas A&M",0.515625,0.541666666666667
"19391",2015,8,"Georgia Tech","Florida State",0.734375,0.604166666666667
"19392",2015,8,"Liberty","Kennesaw State",0.302083333333333,0.078125
"19393",2015,8,"McNeese","Northwestern State",0.567708333333333,0.546875
"19394",2015,8,"USC","Utah",0.640625,0.729166666666667
"19395",2015,8,"Mississippi State","Kentucky",0.614583333333333,0.557291666666667
"19396",2015,8,"Rutgers","Ohio State",0.515625,0.59375
"19397",2015,8,"New Mexico State","Troy",0.578125,0.484375
"19398",2015,8,"San Diego","Warner",0.520833333333333,0.0520833333333333
"19399",2015,8,"Cal Poly","Portland State",0.4375,0.453125
"19400",2015,8,"Sacramento State","Idaho State",0.338541666666667,0.536458333333333
"19401",2015,8,"Boise State","Wyoming",0.390625,0.552083333333333
"19402",2015,8,"Oregon State","Colorado",0.604166666666667,0.494791666666667
"19403",2015,8,"Stanford","Washington",0.630208333333333,0.604166666666667
"19404",2015,8,"Incarnate Word","Abilene Christian",0.397569444444444,0.583333333333333
"19405",2015,9,"North Carolina","Pittsburgh",0.505208333333333,0.354166666666667
"19406",2015,9,"West Virginia","TCU",0.671875,0.510416666666667
"19407",2015,9,"Buffalo","Miami (OH)",0.453125,0.520833333333333
"19408",2015,9,"Western Michigan","Eastern Michigan",0.567708333333333,0.65625
"19409",2015,9,"Texas State","Georgia Southern",0.4375,0.411458333333333
"19410",2015,9,"Oregon","Arizona State",0.666666666666667,0.744791666666667
"19411",2015,9,"East Carolina","Connecticut",0.572916666666667,0.411458333333333
"19412",2015,9,"Louisville","Wake Forest",0.692708333333333,0.723958333333333
"19413",2015,9,"Dartmouth","Harvard",0.46875,0.541666666666667
"19414",2015,9,"Louisiana Tech","Rice",0.453125,0.583333333333333
"19415",2015,9,"Wyoming","Utah State",0.604166666666667,0.494791666666667
"19416",2015,9,"Western Kentucky","Old Dominion",0.505208333333333,0.479166666666667
"19417",2015,9,"UCF","Cincinnati",0.59375,0.536458333333333
"19418",2015,9,"South Carolina","Texas A&M",0.572916666666667,0.5625
"19419",2015,9,"Ole Miss","Auburn",0.598958333333333,0.510416666666667
"19420",2015,9,"Syracuse","Florida State",0.510416666666667,0.494791666666667
"19421",2015,9,"Illinois","Penn State",0.661458333333333,0.578125
"19422",2015,9,"Wagner","Duquesne",0.385416666666667,0.265625
"19423",2015,9,"South Florida","Navy",0.510416666666667,0.604166666666667
"19424",2015,9,"Nebraska","Purdue",0.677083333333333,0.703125
"19425",2015,9,"Butler","Marist",0.307291666666667,0.387152777777778
"19426",2015,9,"Sacred Heart","St Francis (PA)",0.354166666666667,0.25
"19427",2015,9,"Robert Morris","Central Connecticut",0.536458333333333,0.630208333333333
"19428",2015,9,"Elon","Stony Brook",0.460069444444444,0.458333333333333
"19429",2015,9,"Rutgers","Wisconsin",0.651041666666667,0.536458333333333
"19430",2015,9,"Georgetown","Lehigh",0.489583333333333,0.614583333333333
"19431",2015,9,"Columbia","Yale",0.585069444444445,0.583333333333333
"19432",2015,9,"Virginia Tech","Boston College",0.625,0.65625
"19433",2015,9,"Pennsylvania","Brown",0.565972222222222,0.348958333333333
"19434",2015,9,"Warner","East Tennessee State",0.159722222222222,0.21875
"19435",2015,9,"Jacksonville","Dayton",0.375,0.333333333333333
"19436",2015,9,"Drake","Morehead State",0.432291666666667,0.458333333333333
"19437",2015,9,"San Diego","Stetson",0.354166666666667,0.53125
"19438",2015,9,"Savannah State","Howard",0.411458333333333,0.484375
"19439",2015,9,"Fordham","Colgate",0.467013888888889,0.524305555555555
"19440",2015,9,"Indiana State","Illinois State",0.458333333333333,0.510416666666667
"19441",2015,9,"Rhode Island","New Hampshire",0.333333333333333,0.322916666666667
"19442",2015,9,"Monmouth","Kennesaw State",0.552083333333333,0.140625
"19443",2015,9,"UMass","Ball State",0.598958333333333,0.494791666666667
"19444",2015,9,"Bryant","Holy Cross",0.447916666666667,0.470486111111111
"19445",2015,9,"Wofford","VMI",0.479166666666667,0.46875
"19446",2015,9,"Hampton","South Carolina State",0.421875,0.395833333333333
"19447",2015,9,"Youngstown State","Western Illinois",0.421875,0.536458333333333
"19448",2015,9,"Delaware","Towson",0.453125,0.557291666666667
"19449",2015,9,"Gardner-Webb","Presbyterian College",0.479166666666667,0.526041666666667
"19450",2015,9,"Montana State","North Dakota",0.326388888888889,0.46875
"19451",2015,9,"Tennessee Tech","Southeast Missouri State",0.375,0.453125
"19452",2015,9,"South Dakota","Northern Iowa",0.421875,0.671875
"19453",2015,9,"Eastern Kentucky","Jacksonville State",0.520833333333333,0.385416666666667
"19454",2015,9,"Western Carolina","Chattanooga",0.510416666666667,0.270833333333333
"19455",2015,9,"Norfolk State","North Carolina Central",0.541666666666667,0.328125
"19456",2015,9,"Central Michigan","Akron",0.333333333333333,0.536458333333333
"19457",2015,9,"Mercer","The Citadel",0.307291666666667,0.432291666666667
"19458",2015,9,"Arkansas-Pine Bluff","Prairie View",0.307291666666667,0.276041666666667
"19459",2015,9,"Jackson State","Mississippi Valley State",0.364583333333333,0.489583333333333
"19460",2015,9,"Bethune-Cookman","Delaware State",0.494791666666667,0.375
"19461",2015,9,"Eastern Illinois","Murray State",0.463541666666667,0.5
"19462",2015,9,"UTEP","Southern Mississippi",0.286458333333333,0.317708333333333
"19463",2015,9,"Furman","Samford",0.53125,0.359375
"19464",2015,9,"Georgia Tech","Virginia",0.78125,0.677083333333333
"19465",2015,9,"South Dakota State","Missouri State",0.375,0.328125
"19466",2015,9,"North Dakota State","Southern Illinois",0.494791666666667,0.322916666666667
"19467",2015,9,"Colorado","UCLA",0.552083333333333,0.713541666666667
"19468",2015,9,"USC","California",0.692708333333333,0.666666666666667
"19469",2015,9,"Austin Peay","Tennessee State",0.307291666666667,0.53125
"19470",2015,9,"Campbell","Davidson",0.244791666666667,0.265625
"19471",2015,9,"Lamar","Houston Baptist",0.515625,0.296875
"19472",2015,9,"Weber State","Eastern Washington",0.59375,0.510416666666667
"19473",2015,9,"Florida International","Florida Atlantic",0.333333333333333,0.541666666666667
"19474",2015,9,"Troy","Appalachian State",0.395833333333333,0.380208333333333
"19475",2015,9,"Marshall","Charlotte",0.40625,0.453125
"19476",2015,9,"McNeese","Abilene Christian",0.463541666666667,0.541666666666667
"19477",2015,9,"Georgia","Florida",0.526041666666667,0.755208333333333
"19478",2015,9,"Boise State","UNLV",0.395833333333333,0.359375
"19479",2015,9,"Albany","Richmond",0.364583333333333,0.510416666666667
"19480",2015,9,"Bucknell","Lafayette",0.375,0.510416666666667
"19481",2015,9,"Maryland","Iowa",0.739583333333333,0.604166666666667
"19482",2015,9,"Cornell","Princeton",0.625,0.53125
"19483",2015,9,"Alabama A&M","Alabama State",0.557291666666667,0.416666666666667
"19484",2015,9,"Clemson","NC State",0.520833333333333,0.447916666666667
"19485",2015,9,"San Diego State","Colorado State",0.463541666666667,0.505208333333333
"19486",2015,9,"Oklahoma","Kansas",0.59375,0.671875
"19487",2015,9,"Oklahoma State","Texas Tech",0.479166666666667,0.567708333333333
"19488",2015,9,"Northwestern State","Nicholls",0.526041666666667,0.494791666666667
