"","player_name","team","dk_pos","salary","dk_own","slate_size","week","year","dk_pts","fd_pts"
"587","Camron Buckley","TA&M","WR",3200,0.02,10,4,2018,8.1,6.1
"588","Parris Campbell","OSU","WR",6400,0.05,10,4,2018,37.7,30.7
"591","Jace Sternberger","TA&M","WR",3900,0.04,10,4,2018,14.9,13.4
"592","Chase Claypool","ND","WR",4400,0.03,10,4,2018,15.1,13.1
"593","Dyami Brown","UNC","WR",3700,0,10,4,2018,11.2,10.2
"594","K.J. Hill","OSU","WR",6200,0.07,10,4,2018,9.7,7.7
"596","Terry Wright","PUR","WR",3400,0,10,4,2018,12,11
"598","Isaac Nauta","UGA","WR",3400,0,10,4,2018,1.3,0.8
"599","Henry Ruggs III","BAMA","WR",5600,0.02,10,4,2018,17.4,15.9
"602","Hale Hentges","BAMA","WR",3000,0,10,4,2018,16.9,15.9
"605","Nico Collins","MICH","WR",4700,0.01,10,4,2018,4.8,3.8
"608","Zach Reuter","KSU","WR",3300,0,10,4,2018,3.4,2.4
"609","Cole Herdman","PUR","WR",3000,0,10,4,2018,3.4,2.9
"610","Chris Finke","ND","WR",4000,0.01,10,4,2018,8.1,6.1
"614","Jaylen Harris","OSU","WR",3000,0,10,4,2018,1.7,1.2
"616","Grant Perry","MICH","WR",5100,0.01,10,4,2018,4.5,2.5
"620","Scotty Washington","WAKE","WR",3000,0.01,10,4,2018,4.4,3.4
"621","Stephon Robinson Jr.","KU","WR",3300,0,10,4,2018,6.9,5.4
"622","Derion Kendrick","CLEM","WR",3000,0,10,4,2018,1.6,1.1
"625","T.J. Simmons","WVU","WR",4200,0.01,10,4,2018,6.1,4.6
"627","Binjimen Victor","OSU","WR",3500,0,10,4,2018,12,11
"632","Marques Jones","BAY","WR",3000,0,10,4,2018,1.4,0.9
"636","Justyn Ross","CLEM","WR",3600,0.05,10,4,2018,12.3,11.8
"641","C.J. Saunders","OSU","WR",3000,0,10,4,2018,4,2.5
"644","Tyquan Thornton","BAY","WR",3600,0,10,4,2018,14,12.5
"645","Christoph Henle","BAY","WR",3000,0,10,4,2018,2.3,1.8
"652","Quan Hampton","KU","WR",3000,0,10,4,2018,1.2,0.7
"655","Cornell Powell","CLEM","WR",3000,0,10,4,2018,4.7,3.2
"657","Jaylen Waddle","BAMA","WR",3500,0.01,10,4,2018,5.1,3.6
"664","Shocky Jacques-Louis","PITT","WR",3000,0,10,4,2018,1.9,1.4
"665","Terry Godwin","UGA","WR",4400,0.01,10,4,2018,1.8,1.3
"666","CJ Lewis","BC","WR",3000,0,10,4,2018,10.5,8.5
"672","Maurice Ffrench","PITT","WR",3000,0,10,4,2018,19.5,16
"675","Kendrick Rogers","TA&M","WR",3700,0.04,10,4,2018,7.8,5.8
"676","Jacob Robertson Jr.","TUL","WR",3000,0,10,4,2018,1.5,1
"680","Oliver Martin","MICH","WR",3000,0,10,4,2018,2.5,2
"681","Dazz Newsome","UNC","WR",4000,0,10,4,2018,20,14
"683","Jake McCurry","MICH","WR",3000,0,10,4,2018,2.5,2
"685","Ben Glines","BC","WR",3800,0,10,4,2018,2,1.5
"687","Rondale Moore","PUR","WR",8200,0.18,10,5,2018,16.5,12.5
"688","JD Spielman","NEB","WR",5000,0.06,10,5,2018,38.5,30.5
"689","Isaiah Zuber","KSU","WR",5800,0.23,10,5,2018,8.3,5.8
"690","Marquise Brown","OU","WR",7700,0.15,10,5,2018,33.2,27.7
"692","Marcus Simms","WVU","WR",6900,0.16,10,5,2018,31.8,24.3
"695","Jerry Jeudy","BAMA","WR",7300,0.08,10,5,2018,7.8,6.8
"696","Quartney Davis","TA&M","WR",4600,0.04,10,5,2018,1.8,1.3
"698","Taysir Mack","PITT","WR",4200,0.01,10,5,2018,6.1,5.1
"699","Gabriel Davis","UCF","WR",7500,0.06,10,5,2018,18,16
"700","Jalen Hurd","BAY","WR",5600,0.11,10,5,2018,28.4,20.9
"701","Henry Ruggs III","BAMA","WR",5300,0.04,10,5,2018,31.6,26.1
"702","Stanley Morgan Jr.","NEB","WR",5900,0.03,10,5,2018,10.9,8.9
"703","Lil'Jordan Humphrey","UT","WR",6000,0.14,10,5,2018,10,7.5
"704","Jace Sternberger","TA&M","WR",5200,0.11,10,5,2018,9.1,7.1
"705","Hunter Renfrow","CLEM","WR",4700,0.05,10,5,2018,7.5,6
"706","CeeDee Lamb","OU","WR",6800,0.04,10,5,2018,22.1,17.6
"707","Amari Rodgers","CLEM","WR",5000,0.06,10,5,2018,6.7,4.7
"708","Tee Higgins","CLEM","WR",5700,0.08,10,5,2018,9.3,7.3
"709","Antoine Wesley","TTU","WR",8300,0.07,10,5,2018,28,21
"710","Dalton Schoen","KSU","WR",3400,0.03,10,5,2018,11.7,9.2
"712","Irv Smith Jr.","BAMA","WR",4500,0.04,10,5,2018,2.3,1.8
"713","Tyron Johnson","OKST","WR",4900,0.04,10,5,2018,23.6,22.1
"714","Jhamon Ausbon","TA&M","WR",5600,0.03,10,5,2018,1.5,1
"715","Jamal Custis","SYR","WR",4400,0.09,10,5,2018,12.3,9.8
"716","Ja'Deion High","TTU","WR",6700,0.11,10,5,2018,19.5,13.5
"717","Tre Nixon","UCF","WR",5400,0.07,10,5,2018,6.4,4.9
"718","Isaac Zico","PUR","WR",4300,0.08,10,5,2018,10.1,8.6
"719","Denzel Mims","BAY","WR",5000,0.07,10,5,2018,31.4,22.9
"720","Mecole Hardman","UGA","WR",6500,0.05,10,5,2018,8.3,6.3
"721","Devin C. Butler","SYR","WR",3300,0.01,10,5,2018,9.5,7
"723","Jeremiah Booker","KU","WR",3400,0.01,10,5,2018,9.2,8.7
"724","Tylan Wallace","OKST","WR",8400,0.04,10,5,2018,23.4,18.4
"725","Dontavius Butler-Jenkins","PITT","WR",3600,0,10,5,2018,3.6,2.1
"726","Terry Godwin","UGA","WR",3700,0,10,5,2018,4.6,3.6
"727","Sean Riley","SYR","WR",4000,0.08,10,5,2018,5.6,3.6
"728","Justyn Ross","CLEM","WR",4100,0.15,10,5,2018,7,5.5
"729","Chris Platt","BAY","WR",4600,0.02,10,5,2018,7.4,6.4
"733","Ryheem Malone","ULL","WR",3100,0.01,10,5,2018,6,4
"735","Riley Ridley","UGA","WR",5500,0.06,10,5,2018,7.6,5.6
"736","Jared Sparks","PUR","WR",4000,0,10,5,2018,4.4,2.9
"737","Grant Calcaterra","OU","WR",4000,0.01,10,5,2018,10,9.5
"738","Nykeim Johnson","SYR","WR",3800,0.04,10,5,2018,3.7,2.7
"739","Kerr Johnson Jr.","KU","WR",4300,0.01,10,5,2018,7.4,5.4
"740","Collin Johnson","UT","WR",7600,0.01,10,5,2018,15.1,13.1
"742","Michael Colubiale","UCF","WR",3500,0.03,10,5,2018,9.3,8.3
"744","Isaac Nauta","UGA","WR",3100,0,10,5,2018,2.7,2.2
"745","Jack Stoll","NEB","WR",3100,0,10,5,2018,9.1,7.1
"747","Ja'Marcus Bradley","ULL","WR",3400,0.01,10,5,2018,11.4,9.9
"750","Jared Cornelius","ARK","WR",3500,0,10,5,2018,2.1,1.6
"751","Marquez Callaway","TENN","WR",3900,0.01,10,5,2018,4.1,3.1
"754","Andrew Beck","UT","WR",3000,0,10,5,2018,6.6,4.6
"755","Brandon Johnson","TENN","WR",3000,0,10,5,2018,1.8,0.8
"756","Trevon Wesco","WVU","WR",3000,0,10,5,2018,5.3,4.3
"759","Lee Morris","OU","WR",3300,0.01,10,5,2018,21.1,19.6
"760","Seth Collins","TTU","WR",3700,0.02,10,5,2018,0.3,-0.2
"761","Josh Palmer","TENN","WR",3200,0,10,5,2018,10.7,10.2
"762","Marlon Williams","UCF","WR",3600,0.01,10,5,2018,5.8,4.8
"763","La'Michael Pettway","ARK","WR",5300,0,10,5,2018,1.9,1.4
"765","T.J. Simmons","WVU","WR",4000,0.02,10,5,2018,8.1,7.1
"766","Devin Duvernay","UT","WR",4200,0,10,5,2018,10.3,7.3
"769","KeSean Carter","TTU","WR",4400,0.07,10,5,2018,7.3,5.3
"773","Marques Jones","BAY","WR",3000,0,10,5,2018,5.6,4.1
"774","Dominique Maiden","WVU","WR",3000,0,10,5,2018,1.9,1.4
"776","Myles Tease","OU","WR",3000,0,10,5,2018,2.1,1.6
"777","Taj Harris","SYR","WR",3000,0,10,5,2018,9.6,8.1
"780","Joshua Moore","UT","WR",3000,0,10,5,2018,3,2
"784","Landon Wolf","OKST","WR",3000,0.1,10,5,2018,26.5,20.5
"785","Jackson Anthrop","PUR","WR",3500,0,10,5,2018,2.6,1.6
"788","Jaylen Waddle","BAMA","WR",3600,0.01,10,5,2018,31.8,27.3
"791","Tyquan Thornton","BAY","WR",3900,0.01,10,5,2018,2.1,1.6
"792","Jelani Woods","OKST","WR",3000,0,10,5,2018,1.5,1
"796","Dominick Wood-Anderson","TENN","WR",3000,0,10,5,2018,3.7,2.7
"801","Isaiah Harris","KSU","WR",3000,0,10,5,2018,2,1.5
"803","Jerrod Heard","UT","WR",3400,0,10,5,2018,2.1,1.6
"805","Takulve Williams","KU","WR",3000,0,10,5,2018,0,-1.5
"807","Camron Buckley","TA&M","WR",5100,0.02,10,5,2018,12.2,9.7
"809","Hezekiah Jones","TA&M","WR",3000,0,10,5,2018,7.3,5.3
"812","De'Quan Bowman","TTU","WR",3000,0.01,10,5,2018,17.4,14.4
"813","Roshauud Paul","TA&M","WR",3000,0,10,5,2018,2.9,2.4
"814","Tyler Sear","PITT","WR",3000,0,10,5,2018,1.6,1.1
"815","Maurice Ffrench","PITT","WR",3300,0.05,10,5,2018,16.8,15.3
"818","Jordan Jones","ARK","WR",4100,0,10,5,2018,2.6,1.6
"819","Landon Wolf","OKST","WR",4200,0.18,10,6,2018,18.3,15.3
"821","Marcus Simms","WVU","WR",7200,0.16,10,6,2018,7.8,6.8
"823","Marquise Brown","OU","WR",7700,0.29,10,6,2018,37.1,29.6
"824","Tyron Johnson","OKST","WR",5400,0.11,10,6,2018,17.9,15.9
"825","Jerry Jeudy","BAMA","WR",6900,0.09,10,6,2018,32.5,27.5
"826","Tee Higgins","CLEM","WR",5700,0.1,10,6,2018,16.5,14
"827","Hunter Renfrow","CLEM","WR",4500,0.04,10,6,2018,4.1,3.1
"828","Greg Dortch","WAKE","WR",8300,0.04,10,6,2018,6.7,5.2
"829","Amari Rodgers","CLEM","WR",4700,0.05,10,6,2018,2.9,1.9
"830","Brevin Jordan","MIA","WR",4400,0.05,10,6,2018,13.1,12.1
"832","Austin Mack","OSU","WR",5500,0.01,10,6,2018,9.9,7.4
"834","Tylan Wallace","OKST","WR",7600,0.12,10,6,2018,19.2,16.7
"835","Lil'Jordan Humphrey","UT","WR",5900,0.24,10,6,2018,31.3,23.8
"837","Brandon Sowards","MSU","WR",3100,0.06,10,6,2018,8.9,7.4
"838","Parris Campbell","OSU","WR",7300,0.03,10,6,2018,38.2,30.7
"840","CeeDee Lamb","OU","WR",6800,0.11,10,6,2018,19.5,16.5
"841","Justyn Ross","CLEM","WR",4400,0.07,10,6,2018,18.4,15.9
"842","Bennett Skowronek","NW","WR",4000,0.05,10,6,2018,11,8.5
"844","Donavan Hale","IU","WR",3500,0.03,10,6,2018,7.3,6.8
"845","Zach Gentry","MICH","WR",3700,0.02,10,6,2018,21.2,14.7
"846","Hakeem Butler","ISU","WR",6400,0.08,10,6,2018,14.1,13.1
"847","Henry Ruggs III","BAMA","WR",5800,0.11,10,6,2018,9.1,8.6
"848","J-Shun Harris II","IU","WR",3300,0.09,10,6,2018,21.4,14.4
"849","Tamorrion Terry","FSU","WR",4200,0.03,10,6,2018,11.7,10.7
"850","Irv Smith Jr.","BAMA","WR",4500,0.02,10,6,2018,22,17
"851","Deshaunte Jones","ISU","WR",4200,0.01,10,6,2018,15.7,12.7
"853","Flynn Nagel","NW","WR",4700,0.11,10,6,2018,24.1,16.1
"856","Darrell Stewart Jr.","MSU","WR",4800,0,10,6,2018,2.5,2
"857","Trevon Wesco","WVU","WR",3000,0,10,6,2018,3.5,2.5
"858","Sean McKeon","MICH","WR",3100,0,10,6,2018,5.2,3.7
"859","Alex Bachman","WAKE","WR",3800,0.03,10,6,2018,1.6,1.1
"860","Jeremiah Booker","KU","WR",3400,0.02,10,6,2018,10.3,8.3
"861","Van Jefferson","UF","WR",4500,0.01,10,6,2018,8.4,6.4
"862","K.J. Hill","OSU","WR",6300,0.04,10,6,2018,8.6,6.6
"866","Collin Johnson","UT","WR",6600,0.05,10,6,2018,20.1,17.1
"868","Donovan Peoples-Jones","MICH","WR",6100,0.05,10,6,2018,10.4,9.9
"869","Matthew Eaton","ISU","WR",3300,0,10,6,2018,12.3,11.3
"870","Justin Jefferson","LSU","WR",6000,0.02,10,6,2018,8.1,6.6
"871","Keith Gavin","FSU","WR",3500,0.01,10,6,2018,10.6,9.6
"874","Andrew Beck","UT","WR",3000,0,10,6,2018,5.9,4.4
"875","Cameron Green","NW","WR",3800,0.08,10,6,2018,22.6,18.1
"877","Lawrence Cager","MIA","WR",4300,0.06,10,6,2018,18.3,16.8
"878","Jahrvis Davenport","UMD","WR",3000,0,10,6,2018,1.4,0.9
"879","Nico Collins","MICH","WR",4200,0.02,10,6,2018,6.1,5.6
"880","Ty Fryfogle","IU","WR",3000,0.01,10,6,2018,5.6,4.1
"881","Taivon Jacobs","UMD","WR",4500,0,10,6,2018,1.5,1
"882","Kerr Johnson Jr.","KU","WR",3900,0.02,10,6,2018,8.6,6.6
"883","Darrell Langham","MIA","WR",3600,0,10,6,2018,1.9,1.4
"885","Jeff Thomas","MIA","WR",5300,0.07,10,6,2018,16.6,15.1
"886","Tre' McKitty","FSU","WR",4300,0,10,6,2018,4.9,3.9
"888","Josh Hammond","UF","WR",3200,0,10,6,2018,11.5,10
"889","Terry McLaurin","OSU","WR",5100,0.04,10,6,2018,21.9,19.9
"891","Lee Morris","OU","WR",3500,0.04,10,6,2018,11.3,10.3
"893","Jonathan Giles","LSU","WR",5000,0,10,6,2018,4.2,2.7
"894","Foster Moreau","LSU","WR",3200,0,10,6,2018,2.4,1.9
"895","Nyqwan Murray","FSU","WR",6500,0,10,6,2018,3.1,2.1
"897","Devin Duvernay","UT","WR",3700,0.02,10,6,2018,6.4,4.9
"898","Binjimen Victor","OSU","WR",3800,0.01,10,6,2018,12.3,11.3
"901","Peyton Hendershot","IU","WR",3000,0,10,6,2018,10.2,9.7
"902","Jack Freudenthal","WAKE","WR",3000,0,10,6,2018,6.1,4.6
"903","Grant Perry","MICH","WR",4500,0,10,6,2018,5.4,3.9
"904","Jelani Woods","OKST","WR",3000,0,10,6,2018,11.3,10.3
"907","T.J. Simmons","WVU","WR",3800,0.02,10,6,2018,11.3,8.3
"909","Mavin Saunders","KU","WR",3000,0,10,6,2018,8.8,8.3
"910","C'yontai Lewis","UF","WR",3000,0,10,6,2018,1.9,1.4
"912","La'Michael Pettway","ARK","WR",4000,0.01,10,6,2018,4.7,3.2
"915","Diondre Overton","CLEM","WR",3300,0.02,10,6,2018,8.5,7.5
"922","Matt Sokol","MSU","WR",3000,0,10,6,2018,3.4,2.4
"923","Tarique Milton","ISU","WR",3000,0,10,6,2018,19.8,17.8
"926","Trevion Thompson","CLEM","WR",3000,0,10,6,2018,1.5,1
"928","Deon Stewart","ARK","WR",3000,0,10,6,2018,7.3,6.3
"930","Austin Cantrell","ARK","WR",3000,0,10,6,2018,4.1,3.1
"932","DJ Turner","UMD","WR",3600,0,10,6,2018,5,4
"933","Jaylen Waddle","BAMA","WR",3800,0.08,10,6,2018,8.9,6.9
"934","Brian Hightower","MIA","WR",3000,0,10,6,2018,1.7,1.2
"942","Landen Akers","ISU","WR",3000,0,10,6,2018,6.4,5.9
"945","Luke Farrell","OSU","WR",3000,0.01,10,6,2018,2.3,1.8
"947","Stephon Robinson Jr.","KU","WR",3000,0.01,10,6,2018,7.6,5.6
"948","Kwamie Lassiter II","KU","WR",3000,0,10,6,2018,1.2,0.7
"949","Sam Seonbuchner","ISU","WR",3000,0,10,6,2018,2.6,2.1
"958","Trevon Grimes","UF","WR",3400,0,10,6,2018,1.5,1
"959","Kyric McGowan","NW","WR",3000,0,10,6,2018,14.7,14.2
"960","Johnnie Dixon","OSU","WR",4500,0.01,10,6,2018,18.3,15.8
"962","Dee Anderson","LSU","WR",3000,0,10,6,2018,3.3,2.3
"966","Will Swinney","CLEM","WR",3000,0,10,6,2018,2.7,1.7
"967","Cam Chambers","MSU","WR",3000,0,10,6,2018,13.2,10.7
"970","Derrick Dillon","LSU","WR",3000,0.01,10,6,2018,8.2,6.2
"975","Ronnie Bell","MICH","WR",3000,0,10,6,2018,10.4,9.4
"977","Terrace Marshall Jr.","LSU","WR",3600,0,10,6,2018,1.9,1.4
"978","Dillon Stoner","OKST","WR",6000,0,10,6,2018,4.1,3.6
"979","Stephen Sullivan","LSU","WR",3700,0,10,6,2018,4.4,3.4
"981","Tyron Johnson","OKST","WR",5500,0.08,10,7,2018,5.8,4.3
"982","Denzel Mims","BAY","WR",5700,0.27,10,7,2018,17,15.5
"983","Tylan Wallace","OKST","WR",6600,0.18,10,7,2018,14,11.5
"984","Jalen Hurd","BAY","WR",6500,0.29,10,7,2018,12.2,9.7
"985","Aaron Fuller","UW","WR",6900,0.06,10,7,2018,3.5,2.5
"986","Gabriel Davis","UCF","WR",7000,0.07,10,7,2018,27.8,21.8
"987","Dredrick Snelson","UCF","WR",6200,0.13,10,7,2018,5.4,4.4
"988","Isaiah Zuber","KSU","WR",6300,0.11,10,7,2018,6.3,4.8
"989","Bryan Edwards","SCAR","WR",5800,0.03,10,7,2018,8.2,6.2
"990","Parris Campbell","OSU","WR",7400,0.08,10,7,2018,13.6,9.6
"992","Chris Platt","BAY","WR",3900,0.06,10,7,2018,7.6,5.1
"993","Deebo Samuel","SCAR","WR",5900,0.06,10,7,2018,21.8,18.3
"994","Lil'Jordan Humphrey","UT","WR",6700,0.14,10,7,2018,11.1,7.6
"995","Quartney Davis","TA&M","WR",4600,0.01,10,7,2018,24.7,17.2
"996","K.J. Hill","OSU","WR",5700,0.04,10,7,2018,42.7,35.2
"998","Dillon Mitchell","ORE","WR",6100,0.08,10,7,2018,27.9,19.9
"1000","Juwan Johnson","PSU","WR",5200,0.11,10,7,2018,3.9,2.9
"1001","Mecole Hardman","UGA","WR",5400,0.03,10,7,2018,4.3,3.3
"1002","Miles Boykin","ND","WR",7300,0.08,10,7,2018,18.4,16.4
"1003","Tre Nixon","UCF","WR",5700,0.1,10,7,2018,6.1,4.6
"1004","Damonte Coxie","MEM","WR",6000,0.1,10,7,2018,12.6,10.6
"1005","Ryan Davis","AUB","WR",4700,0.05,10,7,2018,12.7,9.2
"1006","Austin Mack","OSU","WR",5000,0.02,10,7,2018,4.8,3.8
"1009","Collin Johnson","UT","WR",6500,0.06,10,7,2018,33.2,24.7
"1010","Terry McLaurin","OSU","WR",5600,0.04,10,7,2018,14.5,13
"1012","Jace Sternberger","TA&M","WR",5900,0.03,10,7,2018,30.5,24
"1013","Riley Ridley","UGA","WR",5100,0.04,10,7,2018,16.5,15
"1014","Tyler Johnson","MINN","WR",5900,0.08,10,7,2018,21.1,13.1
"1015","Justin Jefferson","LSU","WR",4700,0.02,10,7,2018,19.8,13.8
"1016","Dillon Stoner","OKST","WR",4900,0.01,10,7,2018,2.1,1.6
"1017","Rashod Bateman","MINN","WR",4800,0.12,10,7,2018,3.3,1.3
"1018","Shi Smith","SCAR","WR",4400,0.02,10,7,2018,14.1,12.6
"1019","Terry Godwin","UGA","WR",3900,0.02,10,7,2018,1.9,1.4
"1021","Jacob Breeland","ORE","WR",3200,0.03,10,7,2018,3.2,2.2
"1023","Brandon Polk","PSU","WR",3600,0.01,10,7,2018,4.3,3.3
"1024","Andre Baccellia","UW","WR",3500,0.01,10,7,2018,2.4,1.9
"1025","Darius Slayton","AUB","WR",5100,0.02,10,7,2018,4.4,3.4
"1026","Alize Mack","ND","WR",4500,0.02,10,7,2018,9.1,6.1
"1027","Jaylon Redd","ORE","WR",4500,0.01,10,7,2018,12.3,10.8
"1029","Pat Freiermuth","PSU","WR",3200,0.03,10,7,2018,6.2,4.7
"1030","Chase Claypool","ND","WR",5000,0.03,10,7,2018,17.1,14.6
"1032","Ty Jones","UW","WR",4800,0.03,10,7,2018,13.5,12.5
"1033","Devin Duvernay","UT","WR",3600,0.04,10,7,2018,2.5,2
"1034","Jauan Jennings","TENN","WR",3500,0.01,10,7,2018,18.1,15.6
"1035","Marquez Callaway","TENN","WR",3400,0.01,10,7,2018,7.5,6.5
"1036","Isaac Nauta","UGA","WR",3300,0,10,7,2018,7.7,6.2
"1037","Rafael Araujo-Lopes","PITT","WR",3800,0.03,10,7,2018,9.2,6.2
"1038","Michael Colubiale","UCF","WR",4200,0.04,10,7,2018,3.4,2.9
"1039","Ja'Marr Chase","LSU","WR",3100,0,10,7,2018,2.7,1.7
"1040","Andrew Beck","UT","WR",3000,0,10,7,2018,3.1,2.1
"1041","Kedarian Jones","MEM","WR",3000,0,10,7,2018,2.1,1.6
"1042","Joey Magnifico","MEM","WR",3200,0,10,7,2018,2.2,1.7
"1047","Johnnie Dixon","OSU","WR",4700,0.04,10,7,2018,2.8,1.8
"1049","Chris Finke","ND","WR",4700,0.02,10,7,2018,12.2,9.2
"1050","Maurice Ffrench","PITT","WR",3600,0.06,10,7,2018,2.5,2
"1052","Drew Sample","UW","WR",3200,0,10,7,2018,11.9,9.9
"1053","Brandon Sowards","MSU","WR",3800,0.01,10,7,2018,1.5,1
"1054","Stephen Sullivan","LSU","WR",3300,0.01,10,7,2018,1.6,1.1
"1055","Josh Palmer","TENN","WR",3500,0,10,7,2018,11.4,9.9
"1057","Camron Buckley","TA&M","WR",4600,0.01,10,7,2018,7.4,5.9
"1058","Brandon Johnson","TENN","WR",3000,0,10,7,2018,2,1.5
"1059","Marques Jones","BAY","WR",3000,0,10,7,2018,1.5,1
"1060","Sal Cannella","AUB","WR",3000,0,10,7,2018,2.9,1.9
"1061","Marlon Williams","UCF","WR",3600,0,10,7,2018,9.6,7.6
"1062","Mac Hippenhammer","PSU","WR",3000,0,10,7,2018,5.7,4.2
"1063","Seth Williams","AUB","WR",3500,0,10,7,2018,19.5,17
"1064","C.J. Saunders","OSU","WR",3000,0,10,7,2018,3.4,2.4
"1066","Foster Moreau","LSU","WR",3000,0,10,7,2018,2.2,1.7
"1076","Will Gragg","PITT","WR",3000,0,10,7,2018,1.7,1.2
"1077","Matt Sokol","MSU","WR",3000,0,10,7,2018,3.5,3
"1081","Hezekiah Jones","TA&M","WR",3100,0,10,7,2018,5.4,3.9
"1083","Josh Fleeks","BAY","WR",3000,0,10,7,2018,2.7,1.7
"1087","Luke Farrell","OSU","WR",3000,0,10,7,2018,5.7,4.7
"1089","Blaise Gammon","KSU","WR",3000,0,10,7,2018,2.2,1.7
"1095","Cam Chambers","MSU","WR",3000,0.09,10,7,2018,8.5,7
"1099","Pooh Stricklin","BAY","WR",3000,0,10,7,2018,5.9,4.9
"1100","Christoph Henle","BAY","WR",3000,0,10,7,2018,1.6,1.1
"1102","Isaiah Harris","KSU","WR",3000,0,10,7,2018,4.6,3.1
"1104","Aaron Mathews","PITT","WR",3000,0,10,7,2018,8.7,6.7
"1107","Derrick Dillon","LSU","WR",3200,0.01,10,7,2018,1.9,1.4
"1110","Anthony Schwartz","AUB","WR",4300,0.01,10,7,2018,16.3,15.3
"1112","Terrace Marshall Jr.","LSU","WR",3000,0,10,7,2018,6.3,5.3
"1113","Laress Nelson","MSU","WR",3000,0,10,7,2018,11,8.5
"1116","Marquise Brown","OU","WR",8400,0.2,10,8,2018,9.1,6.6
"1117","Albert Okwuegbunam","MIZZ","WR",5100,0.13,10,8,2018,42.9,36.9
"1118","Justyn Ross","CLEM","WR",5000,0.1,10,8,2018,12.5,10
"1119","Luke Timian","IU","WR",3400,0.04,10,8,2018,11.8,8.8
"1120","J-Shun Harris II","IU","WR",4300,0.03,10,8,2018,15.7,13.2
"1121","Lee Morris","OU","WR",3900,0.06,10,8,2018,17.6,16.6
"1124","Jakobi Meyers","NCST","WR",6300,0.03,10,8,2018,14.1,10.1
"1125","Tee Higgins","CLEM","WR",6000,0.03,10,8,2018,28.9,21.9
"1126","A.J. Brown","MISS","WR",8000,0.05,10,8,2018,34.5,26.5
"1127","Jerry Jeudy","BAMA","WR",8100,0.1,10,8,2018,18.2,15.7
"1128","Antoine Wesley","TTU","WR",7400,0.12,10,8,2018,33.5,26
"1129","Anthony Schwartz","AUB","WR",4600,0.07,10,8,2018,3.6,2.6
"1130","Ryan Davis","AUB","WR",4800,0.1,10,8,2018,3.2,2.2
"1131","Zach Austin","TTU","WR",3800,0.01,10,8,2018,0.6,-0.9
"1133","Jaylen Waddle","BAMA","WR",4400,0.06,10,8,2018,24.7,19.7
"1134","Jalen Reagor","TCU","WR",6900,0.11,10,8,2018,10.3,9.8
"1135","CeeDee Lamb","OU","WR",6700,0.12,10,8,2018,20.1,17.6
"1136","Damonte Coxie","MEM","WR",5600,0.23,10,8,2018,28.1,21.1
"1137","Aaron Fuller","UW","WR",6100,0.09,10,8,2018,17.3,14.8
"1138","Juwan Johnson","PSU","WR",5100,0.03,10,8,2018,9.2,8.2
"1139","Stephen Louis","NCST","WR",3500,0,10,8,2018,3.6,2.6
"1140","Jake Ferguson","WISC","WR",4400,0.02,10,8,2018,15.2,13.7
"1143","Hunter Renfrow","CLEM","WR",4400,0.02,10,8,2018,9.1,6.6
"1144","Ja'Deion High","TTU","WR",6600,0.07,10,8,2018,13.4,9.4
"1145","Jalen Knox","MIZZ","WR",4500,0.23,10,8,2018,24.4,18.9
"1148","Jeremiah Booker","KU","WR",3900,0.03,10,8,2018,4.8,3.3
"1149","Johnathon Johnson","MIZZ","WR",6000,0.03,10,8,2018,8.6,6.6
"1150","Henry Ruggs III","BAMA","WR",6400,0.04,10,8,2018,15.5,14
"1151","Kelvin Harmon","NCST","WR",7600,0.03,10,8,2018,3.3,2.3
"1152","Pat Freiermuth","PSU","WR",3500,0.01,10,8,2018,11.2,10.2
"1155","Ty Jones","UW","WR",4900,0.04,10,8,2018,7.7,5.7
"1156","KeSean Carter","TTU","WR",4200,0,10,8,2018,7.2,5.7
"1158","Grant Calcaterra","OU","WR",3400,0.01,10,8,2018,5,3.5
"1159","Ty Fryfogle","IU","WR",3500,0.01,10,8,2018,3.5,3
"1161","Irv Smith Jr.","BAMA","WR",5100,0.05,10,8,2018,16,13.5
"1162","Darius Slayton","AUB","WR",4500,0.01,10,8,2018,8.2,7.2
"1163","DaMarkus Lodge","MISS","WR",7100,0.04,10,8,2018,13.4,10.9
"1164","Donovan Peoples-Jones","MICH","WR",5500,0.08,10,8,2018,14.9,14.4
"1165","Emeka Emezie","NCST","WR",4500,0.08,10,8,2018,3.2,2.2
"1166","Seth Williams","AUB","WR",4000,0.05,10,8,2018,10.3,9.3
"1169","Zach Gentry","MICH","WR",4200,0.03,10,8,2018,4.1,3.1
"1170","K.D. Nixon","COL","WR",4700,0.06,10,8,2018,7.6,5.6
"1172","Jauan Jennings","TENN","WR",3700,0.02,10,8,2018,18.2,11.2
"1173","Stephon Robinson Jr.","KU","WR",3000,0.01,10,8,2018,11.1,10.1
"1174","Braylon Sanders","MISS","WR",5000,0.06,10,8,2018,3.8,1.3
"1175","Chico McClatcher","UW","WR",3000,0,10,8,2018,1.4,-0.0999999999999999
"1176","Andre Baccellia","UW","WR",3500,0,10,8,2018,4.8,3.3
"1177","KaVontae Turpin","TCU","WR",6200,0.07,10,8,2018,17.2,14.7
"1178","Nico Collins","MICH","WR",4200,0.02,10,8,2018,11.4,9.9
"1181","Kendric Pryor","WISC","WR",4900,0.02,10,8,2018,2.2,1.7
"1182","Jarrison Stewart","TCU","WR",3000,0,10,8,2018,1.3,0.8
