"","year","opp_team","week","L3_def_ppa","L3_def_success_rate","L3_def_explosiveness","L3_def_power_success","L3_def_stuff_rate","L3_def_line_yds","L3_def_second_lvl_yds","L3_def_open_field_yds","L3_def_pts_per_opp","L3def_field_pos_avg_predicted_points","L3_def_standard_downs_rate","L3_def_standard_downs_ppa","L3_def_standard_downs_success_rate","L3_def_standard_downs_explosiveness","L3_def_passing_downs_rate","L3_def_passing_downs_ppa","L3_def_passing_downs_success_rate","L3_def_passing_downs_explosiveness","L3_def_rushing_plays_rate","L3_def_rushing_plays_ppa","L3_def_rushing_plays_success_rate","L3_def_rushing_plays_explosiveness","L3_def_passing_plays_rate","L3_def_passing_plays_ppa","L3_def_passing_plays_success_rate","L3_def_passing_plays_explosiveness"
"5498",2020,"Oregon",13,0.158680190146071,0.406492873598137,1.30720713355227,0.558333333333333,0.253910404112017,2.79579179221316,1.08497097660404,1.58869859978731,2.73392857142857,-1.177,0.68583284811355,0.145128703514294,0.47868417424869,1.21823639764843,0.31416715188645,0.18940884078255,0.251070384294068,1.75153027387407,0.493709020024809,0.075154105205367,0.399773277797471,1.10489261806548,0.50629097997519,0.199923393686678,0.401575507825508,1.48359893103809
"5499",2020,"Oregon State",13,0.190322041737432,0.452421753665535,1.14560438658982,0.647321428571429,0.203967727674624,3.05079575596817,1.25278146183319,1.8219864426761,3.41865079365079,-1.76325,0.71095685593198,0.115244397329872,0.500340414745087,0.936382818162308,0.28904314406802,0.388353360707118,0.338029617441382,1.84041591182786,0.533852167732765,0.216287538559912,0.505986590038314,0.927298167790546,0.462416488983653,0.163695973082366,0.387695368002273,1.47670215097451
"5500",2020,"Penn State",13,0.249198799837471,0.440528856950371,1.38644156571489,0.694444444444444,0.179344122065205,2.62079679328474,0.981863559864248,1.28932937854679,3.56636904761905,-1.5895,0.696405765056113,0.132078722906424,0.493688006188006,1.0179954598785,0.303594234943887,0.436017452107489,0.296875,2.51577643156726,0.577766789315184,0.0914320780859599,0.409306498275287,1.03469240435869,0.422233210684816,0.447809567793895,0.475729915790768,1.76974418297164
"5501",2020,"Pittsburgh",13,0.107984753379844,0.396018695575471,1.30731198428972,0.7,0.253068332596196,2.55694244803184,0.993144626271561,1.22391456582633,2.94791666666667,-1.3395,0.660057040281313,-0.0614588733616714,0.42832730951082,0.983202792069066,0.339942959718687,0.433489244234329,0.326785714285714,2.08129086187714,0.505680487067447,0.0477799710236207,0.424869618900192,0.860406637182062,0.494319512932553,0.258513381581113,0.388506652661064,1.81535307740999
"5502",2020,"Purdue",13,0.195992593120796,0.425257378606333,1.21958118913911,0.65625,0.19694225251076,2.62308106169297,0.993283715925395,0.691795193687231,4.21428571428571,-1.27475,0.680674288460878,0.0862323966958072,0.467815170940171,0.875367315241134,0.319325711539122,0.454001546591711,0.341388888888889,2.235133328684,0.544049049564551,0.0350072861736998,0.410706599713056,0.78984355422716,0.455950950435449,0.438569446118132,0.455328005328005,1.6377878802031
"5503",2020,"Rutgers",13,0.312648237032823,0.46955411632831,1.28447202690679,0.618055555555556,0.220207299475592,2.69901365572097,1.188943001443,1.51988306409038,4.07767857142857,-1.45575,0.690311163698261,0.202396806054061,0.509512568359481,1.02703701499725,0.30968883630174,0.549729553830041,0.372027353451502,2.06834595866037,0.57919174935304,0.164202787593402,0.448791046352022,1.02432103557156,0.42080825064696,0.446301875223728,0.485962846677132,1.55687164687429
"5504",2020,"San Diego State",13,0.0323280430961116,0.340652768284347,1.32769866757622,NA,0.268365817091454,2.30989505247376,1.11994002998501,0.906296851574213,2.66666666666667,-1.3075,0.689086352244247,-0.0848471395250261,0.370541958041958,0.972261892679194,0.310913647755753,0.277480466884394,0.256561085972851,2.28269646840154,0.417452722715881,0.0695353671254397,0.318215892053973,1.30728046580716,0.582547277284119,-0.00124272767944,0.35452092909037,1.35086038076499
"5505",2020,"SMU",13,0.28197357081619,0.443456350392313,1.38583609020377,0.475,0.234875541125541,2.81720238095238,1.16804653679654,1.90765692640693,5.39880952380952,-1.18075,0.656900174642376,0.211346541635811,0.480064655172414,1.1962519610899,0.343099825357624,0.395018911014875,0.3809375,1.79823069430719,0.558254553447655,0.194770191226083,0.430735930735931,1.1139238212326,0.441745446552345,0.364886165493432,0.454238815904017,1.71561205404073
"5506",2020,"South Alabama",13,0.269587190694018,0.471089696071164,1.1826457316452,NA,0.150336691315686,3.29184270397957,1.08134075929697,2.08128494177116,4.075,-1.53025,0.758339510748703,0.276963993927483,0.537763302385944,1.06157342890441,0.241660489251297,0.243268555759483,0.255147058823529,1.9634110672077,0.621139115394119,0.205899550783588,0.486810765191298,0.926534538634378,0.378860884605881,0.372844115531064,0.446733821733822,1.61461633758307
"5507",2020,"South Carolina",13,0.392405342808792,0.517962412038905,1.28805526949794,0.922222222222222,0.160375980982517,3.08335230358703,0.903803102935273,0.814103124188254,4.69742063492063,-1.47325,0.736171899511452,0.23490782895633,0.534975019592477,0.998764269029951,0.263828100488548,0.9565241100958,0.500408496732026,2.25538195710879,0.609044725695845,0.135891467332359,0.497961222492476,0.796124195947173,0.390955274304155,0.814242574607888,0.55988455988456,1.97633491320536
"5508",2020,"South Florida",13,0.236525681710356,0.464540959537073,1.30381281516665,0.6875,0.2072331548138,3.05653412629219,1.12980030721966,1.47257337983144,4.53720238095238,-1.4625,0.703321349915792,0.090050846041546,0.510516654683792,1.01925879425585,0.296678650084208,0.573035841886534,0.366111111111111,2.31810365832723,0.514392439188397,0.134717153410805,0.435556524266202,0.92397594846764,0.485607560811603,0.302534117802587,0.48478021978022,1.59714206582753
"5509",2020,"Stanford",13,0.334741039664059,0.502489531978118,1.28214793746285,0.638888888888889,0.206571206571207,3.19428488178488,1.33972277722278,1.31843850593851,3.69047619047619,-1.09,0.718026946714392,0.218693501950411,0.519633154654099,1.05967017045779,0.281973053285608,0.661692458303908,0.461793414918415,1.96110846841896,0.567025731073141,0.177779561585084,0.490773115773116,0.953257794701186,0.425566455055042,0.533963909639514,0.505487091216404,1.74056443148342
"5510",2020,"Syracuse",13,0.164003889816997,0.429217184699641,1.20378935988184,0.850694444444444,0.188058112657907,2.69834557671432,0.97970002306406,0.579867456861433,3.37797619047619,-1.6975,0.708188741083478,0.04484409264288,0.471872006704981,0.940350191074749,0.291811258916522,0.38870141521134,0.294973544973545,2.00046689589944,0.535133685352984,0.143502360549969,0.429569849005613,1.00792952424837,0.464866314647016,0.218471383881621,0.422727360981671,1.50557342989929
"5511",2020,"TCU",13,0.143164918843208,0.365535418147358,1.41592509575722,0.75,0.234253246753247,2.53547077922078,1.04285714285714,1.2952380952381,3.62857142857143,-1.31625,0.596363420990287,0.112642423688438,0.453024711168164,1.15420714217653,0.403636579009713,0.185483801840932,0.238774843347557,2.153297721054,0.481426202321725,0.0250424116229929,0.389123376623377,0.922987630983047,0.518573797678275,0.356594953528172,0.390139751552795,1.93443488098112
"5512",2020,"Texas",13,0.134537442439006,0.457538861170556,1.05845071098248,0.691666666666667,0.24499299719888,2.34245798319328,0.807055322128852,0.51827731092437,3.65178571428571,-1.14425,0.728973161603389,0.0454663662543798,0.501406256904246,0.760423082161378,0.271026838396611,0.374234650087557,0.338827838827839,2.24142544653483,0.414332111048912,-0.0740397960170057,0.374387254901961,0.667898397045181,0.585667888951088,0.313874135947721,0.525684754521964,1.26846110708924
"5513",2020,"Texas A&M",13,0.116799243375055,0.411030851823691,1.25988381870001,NA,0.220488721804511,2.90243890977444,0.901973684210526,0.562312030075188,3.53422619047619,-0.99625,0.666255961844197,0.0191436433671817,0.459662623643133,0.953270261359724,0.333744038155803,0.253520477163341,0.278606719367589,2.16813927992714,0.398348540356213,0.0152595901843422,0.382565789473684,0.793680971791706,0.601651459643787,0.201060922827748,0.429798402081011,1.51461804880388
"5514",2020,"Texas State",13,0.334749372875573,0.521100290348842,1.12921260991693,0.833333333333333,0.113605335131692,3.58635373346821,1.25744389494586,1.2013148626878,4.96825396825397,-1.32825,0.744609762371982,0.307789062040821,0.58560488788817,0.963306268946763,0.255390237628018,0.313141621269274,0.295359848484848,NA,0.626544004346082,0.252085444032156,0.534193173728972,0.851162324398326,0.373455995653918,0.34047683250607,0.488779308745442,1.38750324567244
"5515",2020,"Texas Tech",13,0.208302381615559,0.419248094248094,1.31851017795947,0.730357142857143,0.150089001666414,3.11498844871989,1.15053127472269,1.38937576798128,4.08766233766234,-1.64525,0.722317097317097,0.112453406953261,0.450812624033648,1.05112441833164,0.277682902682903,0.450117922620236,0.306923076923077,2.46130366761839,0.537273537273537,0.25330332960955,0.458733525223451,1.1965165645174,0.462726462726463,0.126044925040328,0.357664092664093,1.64052736687106
"5516",2020,"Toledo",13,0.235210951704659,0.431741064959577,1.37768060274757,0.541666666666667,0.218115395981087,2.7677368498818,1.13385835303389,1.27911741528763,4.60714285714286,-1.32825,0.67255243996537,0.190917501660775,0.483160954712362,1.166919373766,0.32744756003463,0.287653827570285,0.304756456358287,2.00122426931981,0.511770213393532,0.186210628100639,0.412085795902285,1.18042290500527,0.488229786606468,0.291720803204178,0.448512186824136,1.63152380012618
"5517",2020,"Troy",13,0.10327006010726,0.402965233034892,1.17593157112686,0.725,0.169765409966681,2.90693523950939,0.945899125983872,0.992691130667826,3.07678571428571,-1.23575,0.689443352020751,0.0495743628521482,0.436845160070867,1.00781309284869,0.310556647979249,0.206250278160562,0.323676323676324,1.58401255811212,0.605836331687725,0.0482999658485043,0.38014042807475,0.936882923618564,0.394163668312275,0.117258642477603,0.46035153019024,1.3996500563651
"5518",2020,"UCF",13,0.125941196398906,0.430364041838113,1.19949416226094,NA,0.208653026427962,2.94696872820274,1.12812911725955,0.565323955669224,3.4875,-1.277,0.679599889018019,-0.0065856063445266,0.459536103853013,0.887967737086291,0.320400110981981,0.407699179538544,0.368333333333333,2.04099459631096,0.541428683607124,0.07300766702018,0.45113539486941,0.810826134244307,0.458571316392876,0.219072423685423,0.413846982758621,1.71390882198954
"5519",2020,"UCLA",13,0.273109300969746,0.47607483277592,1.20441786414436,0.875,0.207614942528736,2.81462385794282,1.16799292661362,1.00878647214854,4.24471153846154,-1.2105,0.700903428093645,0.178315352039283,0.507917817617822,0.978028814025174,0.299096571906355,0.473850610982824,0.399091158202411,1.82250653571728,0.490695234113712,0.179877867222814,0.508270704391394,0.868169798422206,0.506179765886288,0.367463711137223,0.427607602322932,1.71008404546935
"5520",2020,"UMass",13,0.38041620680361,0.484884897128048,1.44048537151977,0.8125,0.194222334682861,3.36164979757085,1.42634109311741,2.80643556005398,4.20833333333333,-1.86225,0.692177986522265,0.330113210125858,0.528483757844223,1.25108197824057,0.307822013477735,0.471137116598794,0.373124553465111,2.03240237712464,0.580217333138365,0.367011473175759,0.482295883940621,1.3026776132883,0.419782666861635,0.417752983145743,0.497508169934641,1.60816913279056
"5521",2020,"UNLV",13,0.368568629518467,0.472920408787334,1.46011024875173,0.778571428571429,0.199517982944012,3.38038059263379,1.59067173402546,2.80351316277345,4.54166666666667,-1.697,0.708353762421271,0.369131016580738,0.531011601663776,1.28580261155685,0.291646237578729,0.307663852061427,0.314950980392157,2.30738124339738,0.505276101050749,0.377482725594408,0.515563589173155,1.19947137148883,0.494723898949251,0.36026686480006,0.423894783377542,1.73603880583812
"5522",2020,"Utah",13,0.049530610966621,0.355248917748918,1.23042292114608,NA,0.256089743589744,2.31110576923077,0.987980769230769,1.17596153846154,3.24166666666667,-1.237,0.632673905042326,0.138395491998769,0.437586966604824,1.06379722193211,0.367326094957674,-0.129833819612398,0.213095238095238,1.7429891747466,0.48591320959742,-0.0676993176481195,0.32275641025641,1.03467647837476,0.503372504688294,0.160973756531319,0.371117084826762,1.44573112369551
"5523",2020,"Utah State",13,0.346689905434353,0.504519703312705,1.26399582236688,0.802083333333333,0.226732183257919,3.01720828619909,1.31878535067873,1.87483031674208,4.06944444444444,-1.2835,0.733858988675607,0.274294382361042,0.553164580333075,1.09809609482845,0.266141011324393,0.534454811591829,0.364587450592885,2.09531848332139,0.472987362134614,0.197079751400324,0.476405542986425,0.945553705130119,0.523963857377581,0.439069677820115,0.533928571428571,1.42346265946745
"5524",2020,"UT San Antonio",13,0.119473123765327,0.391541753177698,1.18121739719839,0.729166666666667,0.219003036437247,2.87012061403509,0.952471322537112,0.966472672064777,3.525,-1.251,0.713994530814807,0.120587554995814,0.436168837882548,1.10876680673111,0.286005469185193,0.0771570875035516,0.238832054560955,1.92821655697642,0.554799463209601,0.0750377341206762,0.405575236167341,0.985745292995119,0.441354382944245,0.112549505232022,0.301379598662207,1.86760810048709
"5525",2020,"Vanderbilt",13,0.366638044993756,0.520613043909208,1.18638417194681,0.733333333333333,0.197389620183738,2.83294340463458,1.04296928561634,2.19902646373235,4.44930555555556,-1.63875,0.761280107047279,0.377496587096553,0.604985530607558,1.06428830852154,0.238719892952721,0.397216797447297,0.26984126984127,2.13975985130675,0.462325635180229,0.37002990905395,0.538294426162073,1.22558158968837,0.537674364819771,0.402525222592303,0.527282836211408,1.17314779612196
"5526",2020,"Washington",13,0.0970905805117525,0.481419611272827,0.854062296021192,0.767857142857143,0.164218073593074,3.39493235930736,1.40873917748918,0.917275432900433,3.94166666666667,-1.1315,0.744906007262134,0.134862458648867,0.572504145936982,0.776256668022517,0.255093992737866,-0.00172856316918054,0.225629578754579,1.33464889546933,0.412048451586448,0.235099301539757,0.590638528138528,0.836613895474819,0.574885198506883,0.0466866926266011,0.392484928864239,0.943626432698449
"5527",2020,"Western Michigan",13,0.130871532112032,0.366327812796111,1.42033462600142,1,0.267562724014337,2.16218787335723,0.859796893667861,2.08279569892473,3.68055555555556,-1.2965,0.65400893703174,0.0803959053807801,0.430032467532467,1.09680727398798,0.34599106296826,0.199643299758448,0.241224782345669,2.57193631093722,0.55349786064469,0.103109104356373,0.360737753882915,1.27217001598536,0.442191794527723,0.241783865646444,0.386665372670807,1.72444095471417
"5528",2020,"Wyoming",13,0.121141813179225,0.411025981338481,1.1578433714127,0.770833333333333,0.196470588235294,2.61570320855615,0.732647058823529,0.788422459893048,3.21428571428571,-1.31275,0.68258828024453,0.0786732885744223,0.476435750823547,0.928931619423575,0.31741171975547,0.245524907803385,0.280139687453929,1.86297310286525,0.535695852102102,0.0404591433361184,0.406336898395722,0.860042232055598,0.456491647897898,0.566388919611857,0.460770667041524,1.80086622068289
"5529",2020,"Air Force",14,0.178601876864185,0.464041912372124,1.1832744157759,0.5625,0.148574931284358,2.91880747126437,0.979170570964518,0.449343297101449,2.74583333333333,-1.26775,0.731807536806623,-0.00885265082613552,0.472746466365298,0.82430162691838,0.268192463193377,0.85053146366564,0.496360294117647,2.17951103147495,0.513142436088893,0.0251469936545305,0.456260932033983,0.716383712239275,0.486857563911107,0.364196262432017,0.490159716653301,1.63662183817854
"5530",2020,"Akron",14,0.479910595506973,0.515426846461329,1.4308113783908,0.875,0.0797722327797516,3.78808112313751,1.42543859649123,1.60265705472472,4.75625,-1.8885,0.743419498764326,0.316370991871815,0.546206816059757,1.09501448216184,0.256580501235674,0.970348765964722,0.413375350140056,2.78009816496786,0.593254382909555,0.358359562073726,0.483331956264287,1.15995567422389,0.406745617090445,0.627518272174813,0.551785714285714,1.74459740714964
"5531",2020,"Alabama",14,-0.105173050390333,0.318642456275096,1.1949508667262,0.5625,0.197027391764234,2.22963617463617,0.90046959915381,0.438577342524711,1.67678571428571,-0.96825,0.656819468024901,-0.190180761322292,0.363553113553114,0.927558784689214,0.343180531975099,0.0637137303418709,0.23440734989648,2.05206883518587,0.451109797342819,-0.0474023196293388,0.323177225808805,1.02910217041089,0.548890202657181,-0.146760535602757,0.314100529100529,1.39652464370655
"5532",2020,"Appalachian State",14,0.0545595277677178,0.332726263747351,1.54130945594649,0.85,0.219527168234065,2.75609363337812,1.2212158531124,1.99640058217644,2.7875,-1.18475,0.61681320898857,-0.146410683172015,0.36884037015616,1.00842047935683,0.38318679101143,0.386665228251402,0.277809403331225,2.67125127536884,0.514733629300777,0.172323392044102,0.381728616211375,1.26573774886111,0.485266370699223,-0.0445133090141388,0.287770562770563,1.9355524217464
"5533",2020,"Arizona",14,0.205511096522355,0.473291752107542,1.03492510193768,0.650757575757576,0.209997124968055,2.87325102223358,1.13119529453105,1.47311645476616,3.83730158730159,-1.7195,0.741828434723172,0.134704923623671,0.514178119554707,0.874128789792516,0.258171565276828,0.419415005236117,0.353864734299517,1.62068531031778,0.613279790385054,0.145596694518067,0.494431622156913,0.914874266884617,0.376979949874687,0.272761335129887,0.390286586798215,1.35991304638269
"5534",2020,"Arizona State",14,0.212775112295933,0.457318144835361,1.20367104903837,0.629166666666667,0.150567174760723,3.33010102800425,1.24111130804679,0.828925912796881,4.0625,-1.14325,0.703666949395899,0.142971297775376,0.516497831016465,0.968397955832496,0.296333050604101,0.311374004265705,0.291036184210526,1.88214431666203,0.42724849506509,0.130448957399389,0.512708259482453,0.816442158015171,0.57275150493491,0.286800075942238,0.425101214574899,1.54521882263664
"5535",2020,"Arkansas",14,0.267786625687634,0.499708677626769,1.11674440531357,0.944444444444444,0.189867424242424,3.08619002525253,0.938920454545455,0.474589646464646,4.62698412698413,-1.1675,0.733680054773711,0.16231178103912,0.533942050041388,0.898286300829886,0.266319945226289,0.575704739457257,0.417043650793651,1.98384216405015,0.580953320463659,0.0764323725520741,0.494633838383838,0.690665011696243,0.419046679536341,0.49757294440695,0.505130797749605,1.64618420082884
"5536",2020,"Arkansas State",14,0.249022130115968,0.454125162716882,1.36826456529807,0.691666666666667,0.20604269041769,2.48962108415233,0.832347972972973,0.850506756756757,3.59573412698413,-1.66125,0.713515784280509,0.169749429883861,0.497360541105026,1.11489370587431,0.286484215719491,0.465656946698577,0.356028839581471,2.26651134148379,0.448007929290227,-0.00477883238388763,0.388647880835381,0.899387244169359,0.551992070709773,0.491801579065352,0.506284884220168,1.70701260465277
"5537",2020,"Auburn",14,0.247533865253567,0.492407322536293,1.27919012327762,0.7875,0.134618096357227,3.23146063454759,1.11799647473561,1.20716216216216,2.47916666666667,-1.098,0.708726818530974,0.168496769445835,0.532056774642982,1.0424117693496,0.291273181469026,0.440845305509248,0.395526960784314,2.09010050461098,0.478855079105855,0.153707477339739,0.502361927144536,0.820937279981765,0.521144920894145,0.259227057980848,0.463122877296305,1.61947241826006
"5538",2020,"Ball State",14,0.187598621366032,0.454149303557039,1.29565230398761,0.501388888888889,0.248591253153911,2.59292034622932,1.10560695262125,0.818080670030838,3.23214285714286,-1.67275,0.717199838839645,0.206235092843133,0.522382029734971,1.20315120293124,0.282800161160355,0.173330498353733,0.283414502164502,1.86116699098667,0.482403591573616,-0.0135425440753144,0.392847631062518,0.943135105548044,0.507596408426384,0.36313556692869,0.488492957260104,1.65480335346531
"5539",2020,"Baylor",14,0.133920616812736,0.403912299220144,1.26799878232722,0.691666666666667,0.199269260549748,3.02189871273713,1.18405197444832,1.99815379403794,4.78422619047619,-1.527,0.704863768307165,0.11968173134542,0.461085750089509,1.08990833174073,0.295136231692835,0.172338061739235,0.272913441692466,2.0140676414538,0.59272285146168,0.179385294100537,0.436999128919861,1.04928746607726,0.40727714853832,0.0681293889703709,0.354807692307692,1.81164438067973
"5540",2020,"Boston College",14,0.272105177742734,0.491190878378378,1.25048631841028,0.783333333333333,0.16280637254902,3.16353553921569,1.29987745098039,1.8609681372549,4.01041666666667,-1.3945,0.710215371621622,0.112977762668415,0.515219357017572,0.962276583871202,0.289784628378378,0.728495424587799,0.472553189271456,2.12496533926,0.476326013513514,0.0523687894721678,0.491727941176471,0.928027838476287,0.523673986486487,0.468743480373473,0.496404086109968,1.55221920058685
"5541",2020,"Bowling Green",14,0.404226668915068,0.495398883317951,1.35561891008403,0.649305555555556,0.148189616755793,3.63416053921569,1.60266822638146,2.02799131016043,5.13825757575758,-1.78875,0.729294091479791,0.300234076687386,0.515638864241349,1.19054344407046,0.270705908520209,0.650726512896399,0.421032807062219,1.85297235167125,0.693547170046646,0.386077851042512,0.505949197860963,1.18807607027604,0.306452829953354,0.329785809728596,0.465906531531532,1.54969012156215
"5542",2020,"BYU",14,0.0197213296052752,0.337145189232409,1.35251662484252,0.78125,0.144193683245226,2.78524472255188,0.632770075880174,0.508943341604632,2.075,-1.008,0.637918110341151,-0.0432738525922581,0.36650036954915,1.04502991970625,0.362081889658849,0.130446858650613,0.284038461538462,2.06634250856978,0.416561167377399,-0.109324577640916,0.2970587442011,0.929000835385729,0.583438832622601,0.0820537926119553,0.354921879028515,1.5733593613178
"5543",2020,"California",14,0.136245217670218,0.449311527055239,1.17190267276597,0.726648351648352,0.115887358959648,2.92875231083062,0.660937400395232,0.574376872569644,3.57916666666667,-1.54225,0.726499107130442,-0.00641887608340382,0.478480964859881,0.886476197755311,0.273500892869558,0.501813007981218,0.363705738705739,2.12071831324761,0.440891091763949,0.049733046593186,0.38796136928667,0.909968536980048,0.547935996448385,0.217009738750856,0.483856063113759,1.4063862957474
"5544",2020,"Central Michigan",14,0.181305773842912,0.403370174346202,1.40726368918532,0.5,0.233368273934312,2.318785814116,0.940426275331936,0.729856743535989,3.26666666666667,-1.232,0.671766589574809,-0.0448331609434384,0.419760303760203,1.00230578884624,0.328233410425191,0.674321455723725,0.370344129554656,2.40572074905228,0.531344511652731,0.00332325611208779,0.390985324947589,0.898901894147896,0.46486760955939,0.543634562926403,0.424725274725275,2.14024749920486
"5545",2020,"Charlotte",14,0.227964752131589,0.438503204312028,1.3429781647282,0.5625,0.168055555555556,2.93069444444444,0.944217171717172,2.42032828282828,4.07291666666667,-1.41575,0.723490153637212,0.112331211881406,0.476879095738493,1.08008238319768,0.276509846362788,0.527200007633227,0.338858509911141,2.28358006232799,0.526050420168067,0.191543769702021,0.442070707070707,1.15894501233163,0.473949579831933,0.220073890185586,0.431186868686869,1.44247244070065
"5546",2020,"Clemson",14,0.0713450481607664,0.347353984491008,1.40445869996527,NA,0.198476702508961,2.48308691756272,0.831541218637993,1.23767921146953,3.03571428571429,-1.199,0.652171671341363,0.0244226126836445,0.403061224489796,1.22765824323229,0.347828328658637,0.143446507318032,0.240111714975845,1.91523683648407,0.453844250123742,-0.0893673675485768,0.307123655913978,0.93980374857383,0.546155749876258,0.222519067047586,0.381018518518519,1.73621386882389
"5547",2020,"Coastal Carolina",14,0.0114434682416142,0.372010419552436,1.10398911036235,0.519444444444444,0.186103896103896,3.10456926406926,1.20975108225108,0.855995670995671,2.1875,-1.06925,0.666734386062117,-0.0632339574314784,0.432028619528619,0.896247562526849,0.333265613937883,0.132199885029631,0.251155462184874,1.93380243691619,0.535389463477699,0.0671365402130495,0.396829004329004,0.946085975391902,0.464610536522301,-0.0636067905391576,0.335195852534562,1.36874468473901
"5548",2020,"Colorado",14,0.168033439294325,0.379363052395325,1.38174084862962,0.675,0.197131572131572,2.88484848484848,1.12522662522663,1.54684667184667,3.56547619047619,-1.33125,0.642698670676381,-0.00305030679960682,0.387846681184845,1.11912592571252,0.357301329323619,0.510281101242265,0.352003599848427,2.02172730472737,0.428606439867178,0.143075399259256,0.369463869463869,1.26680857406233,0.567156271997229,0.207294941607679,0.379008271093476,1.56257646552045
"5549",2020,"Colorado State",14,0.194979682306183,0.40125088719931,1.35462159073167,0.632142857142857,0.276969192930455,2.1137848891902,0.64145631986378,0.710138558237554,4.73214285714286,-1.465,0.623359638686485,0.0552901432834091,0.430124605988968,1.02896842204056,0.376640361313515,0.439374294096321,0.358786305771845,2.00262427493527,0.49827347184706,0.0282292416357677,0.370072550596223,1.00451344209779,0.498348149774562,0.360066975390798,0.426435406698565,1.69398881823208
"5550",2020,"Duke",14,0.272676983137252,0.436383509925709,1.44051694214871,0.854166666666667,0.156271797256452,3.23889211811207,1.34672169262962,2.28353871192746,4.98939393939394,-1.45975,0.701130191206918,0.195423737529655,0.470820576418763,1.23907775791096,0.298869808793082,0.444218311381072,0.352949134199134,2.08083869921526,0.563076360979174,0.333704274759151,0.482634852359916,1.23135733824462,0.433352210449397,0.194806537706573,0.372815090712483,1.76234864438373
"5551",2020,"Eastern Michigan",14,0.28633323686302,0.523660803524375,1.04594871586215,0.864853896103896,0.127796674225246,3.41627551020408,1.2332955404384,1.21585411942555,3.73062770562771,-1.81325,0.756719281781295,0.32343916478393,0.615757969854609,0.922629243820606,0.243280718218705,0.154725921289428,0.227498093058734,2.03211492291674,0.600353774503314,0.276767886964248,0.553930461073318,0.856060495068886,0.399646225496686,0.307292490210131,0.480272919978802,1.37482580564945
"5552",2020,"Florida",14,0.188113523691487,0.396830453743467,1.42173647093191,0.696428571428571,0.179410634250573,3.1398144890904,1.12186164529915,1.84427930216802,3.625,-1.05275,0.684598688371783,0.149502544752354,0.442808645707851,1.30168848229384,0.315401311628217,0.22603203133534,0.271707459207459,1.75337247361133,0.532004727187989,0.184707098661316,0.400619310680286,1.04596633459825,0.467995272812011,0.156163987633647,0.37805549989982,1.81951270398583
"5553",2020,"Florida Atlantic",14,-0.0527673556452566,0.326380004738214,1.16151245095786,0.6875,0.202102064602065,2.93558566433566,0.979079254079254,1.23848235098235,1.05,-1.37175,0.632898548383623,-0.159732882313553,0.369844852098776,0.930917733352849,0.367101451616377,0.0643793273668725,0.234691745036573,1.74323700343977,0.433126036484245,0.0113520351851575,0.311883949383949,0.967638567127082,0.566873963515755,-0.0951110912540052,0.338974237144969,1.27856480202676
"5554",2020,"Fresno State",14,0.152319163732878,0.37266830479814,1.35369242627358,0.7625,0.198759591616734,2.92578661864376,1.21349371349371,2.34895452752596,2.92361111111111,-1.185,0.672417741139999,0.107912743445953,0.429657010249116,1.16646153686291,0.327582258860001,0.26767339764892,0.258653846153846,1.91392605217948,0.522773109983795,0.25965120527466,0.427506391792106,1.2364813875729,0.477226890016205,0.0395923191541666,0.313962071315013,1.48260240617799
"5555",2020,"Georgia Southern",14,0.118443994480749,0.403096644799689,1.17751342699361,0.683712121212121,0.30294609482589,2.04762060900168,0.764842503333552,0.490890113012875,3.35059523809524,-2.3685,0.691194670433401,0.127453811768722,0.473856209150327,1.05462119851205,0.308805329566599,0.138484711447911,0.26375,1.89622192598203,0.497805062454444,0.0478907768133237,0.400359586420967,0.988866915594,0.502194937545556,0.289288536155963,0.425339523281596,1.41878024903309
"5556",2020,"Georgia Tech",14,0.266171329919994,0.461058224721015,1.29576405015753,0.803571428571429,0.150378787878788,3.22837662337662,1.18896103896104,1.66055194805195,4.11339285714286,-1.55775,0.723202572621177,0.25979384943191,0.495308796595561,1.17097301752899,0.276797427378823,0.262177298071433,0.373647186147186,1.67333482773041,0.519189240991567,0.098700048898973,0.439285714285714,0.95196782006697,0.480810759008433,0.443208967348652,0.473214285714286,1.64412093098496
"5557",2020,"Hawai'i",14,0.20880182810022,0.429336879218901,1.35835537308865,0.8125,0.218452380952381,3.0490753968254,1.2377380952381,1.9227380952381,3.64722222222222,-1.34275,0.665012656702025,0.148037350292376,0.485445822429552,1.10655651251463,0.334987343297975,0.330023777687909,0.31547619047619,2.1669665285865,0.59110806412729,0.249578151853484,0.486746031746032,1.18565363119604,0.40889193587271,0.104321111427566,0.356656364468864,1.43124293856378
"5558",2020,"Illinois",14,0.267817960832812,0.485505032434341,1.20856913181184,0.8375,0.194453347578348,3.22270699786325,1.38315527065527,1.75872952279202,3.60833333333333,-1.0555,0.726790884721267,0.199314624881888,0.555005037588158,0.991550677620068,0.273209115278733,0.450388240024621,0.304689754689755,2.22004465630745,0.511201968055117,0.225011228549737,0.479273504273504,0.961264395404436,0.488798031944883,0.290492908706192,0.487857975357975,1.45029582946198
