"","year","week","team","opp_team","implied_total","opp_implied_total"
"3664",2018,3,"New Mexico State","New Mexico",28.75,31.75
"3665",2018,3,"Kansas State","UT San Antonio",33.5,13
"3666",2018,3,"Virginia","Ohio",29.75,24.75
"3667",2018,3,"UCLA","Fresno State",24,26.5
"3668",2018,3,"Louisville","Western Kentucky",38.75,14.25
"3669",2018,3,"Penn State","Kent State",49.75,14.75
"3670",2018,3,"Charlotte","Old Dominion",23.25,24.25
"3671",2018,3,"Iowa State","Oklahoma",18,36.5
"3672",2018,3,"UAB","Tulane",27,30.5
"3673",2018,3,"Clemson","Georgia Southern",40.75,9.25
"3674",2018,3,"Maryland","Temple",35.75,20.75
"3675",2018,3,"Tulsa","Arkansas State",36.5,34.5
"3676",2018,3,"Minnesota","Miami (OH)",30.25,16.25
"3677",2018,3,"Florida International","UMass",34.5,31
"3678",2018,3,"Wake Forest","Boston College",26,32.5
"3679",2018,3,"Texas","USC",25.5,21.5
"3680",2018,3,"Toledo","Miami",23,35
"3681",2018,3,"Notre Dame","Vanderbilt",32.75,18.75
"3682",2018,3,"Kansas","Rutgers",22.5,21.5
"3683",2018,3,"Nebraska","Troy",34,21
"3684",2018,3,"Michigan","SMU",45.75,8.75
"3685",2018,3,"Memphis","Georgia State",45.75,17.25
"3686",2018,3,"Utah","Washington",20.75,24.75
"3687",2018,3,"Nevada","Oregon State",35.5,31.5
"3688",2018,3,"Texas A&M","Louisiana Monroe",47,19
"3689",2018,3,"Oregon","San José State",56.5,14
"3690",2018,4,"Georgia State","Western Michigan",26.25,34.75
"3691",2018,4,"Ball State","Western Kentucky",27.75,24.75
"3692",2018,4,"Bowling Green","Miami (OH)",24.25,30.75
"3693",2018,4,"UMass","Charlotte",31,24.5
"3694",2018,4,"Vanderbilt","South Carolina",26,27.5
"3695",2018,4,"Liberty","North Texas",28.5,39
"3696",2018,4,"Louisiana","Coastal Carolina",32.25,29.25
"3697",2018,4,"Georgia Tech","Clemson",19.5,35.5
"3698",2018,4,"Wake Forest","Notre Dame",26.75,32.75
"3699",2018,4,"Missouri","Georgia",26.75,41.25
"3700",2018,4,"LSU","Louisiana Tech",35.25,15.75
"3701",2018,4,"Oregon","Stanford",28.25,30.75
"3702",2018,4,"Old Dominion","Virginia Tech",12,40.5
"3703",2018,4,"Kentucky","Mississippi State",23.25,32.75
"3704",2018,4,"Oklahoma State","Texas Tech",45.25,30.75
"3705",2018,4,"Texas","TCU",23.5,26.5
"3706",2018,4,"Iowa","Wisconsin",20.25,23.25
"3707",2018,4,"Michigan","Nebraska",35,17
"3708",2018,4,"Purdue","Boston College",28,34.5
"3709",2018,4,"Maryland","Minnesota",24.5,22
"3710",2018,4,"Iowa State","Akron",33.25,13.75
"3711",2018,4,"Cincinnati","Ohio",31.75,24.75
"3712",2018,4,"SMU","Navy",25.5,32
"3713",2018,4,"North Carolina","Pittsburgh",22.5,25.5
"3714",2018,4,"Tennessee","Florida",21.25,24.75
"3715",2018,4,"Marshall","NC State",25,31
"3716",2018,4,"UT San Antonio","Texas State",28,21
"3717",2018,4,"South Florida","East Carolina",44,23.5
"3718",2018,4,"Memphis","South Alabama",48.75,17.25
"3719",2018,4,"San Diego State","Eastern Michigan",30.75,17.75
"3720",2018,4,"Utah State","Air Force",34.75,24.75
"3721",2018,4,"Miami","Florida International",42,16
"3722",2018,4,"Arkansas State","UNLV",37.25,29.25
"3723",2018,4,"Temple","Tulsa",30.25,23.75
"3724",2018,4,"USC","Washington State",27.75,23.25
"3725",2018,4,"Virginia","Louisville",28,23.5
"3726",2018,4,"Southern Mississippi","Rice",34.75,20.75
"3727",2018,4,"West Virginia","Kansas State",38,22.5
"3728",2018,4,"Oklahoma","Army",44.75,14.75
"3729",2018,4,"Florida State","Northern Illinois",27,17.5
"3730",2018,4,"Auburn","Arkansas",43.75,13.75
"3731",2018,4,"Alabama","Texas A&M",41.25,17.25
"3732",2018,4,"Ohio State","Tulane",52,14.5
"3733",2018,4,"Syracuse","Connecticut",52.5,22
"3734",2018,4,"Louisiana Monroe","Troy",27.25,31.75
"3735",2018,4,"Rutgers","Buffalo",24,30
"3736",2018,4,"UCF","Florida Atlantic",44.25,30.25
"3737",2018,4,"Ole Miss","Kent State",51.75,23.25
"3738",2018,4,"UTEP","New Mexico State",23,27.5
"3739",2018,4,"Baylor","Kansas",31,23.5
"3740",2018,4,"Illinois","Penn State",17.25,43.75
"3741",2018,4,"Washington","Arizona State",35.25,17.75
"3742",2018,4,"Toledo","Nevada",39,28.5
"3743",2018,4,"Oregon State","Arizona",34.25,38.25
"3744",2018,5,"Georgia Southern","Arkansas State",25.25,28.25
"3745",2018,5,"Northwestern","Michigan",16,30.5
"3746",2018,5,"East Carolina","Old Dominion",34.25,27.25
"3747",2018,5,"Ohio","UMass",40.75,29.25
"3748",2018,5,"Ball State","Kent State",34.5,27.5
"3749",2018,5,"Miami (OH)","Western Michigan",24.75,27.75
"3750",2018,5,"Appalachian State","South Alabama",40.25,15.25
"3751",2018,5,"Troy","Coastal Carolina",35.5,22
"3752",2018,5,"New Mexico","Liberty",36,29
"3753",2018,5,"Eastern Michigan","Northern Illinois",27,23.5
"3754",2018,5,"North Texas","Louisiana Tech",34.75,27.75
"3755",2018,5,"Colorado","UCLA",32.75,23.75
"3756",2018,5,"Alabama","Louisiana",59.5,10.5
"3757",2018,5,"Clemson","Syracuse",44.5,20
"3758",2018,5,"Penn State","Ohio State",32.75,35.75
"3759",2018,5,"Oklahoma","Baylor",45,24
"3760",2018,5,"Notre Dame","Stanford",28.5,24
"3761",2018,5,"Auburn","Southern Mississippi",39,12
"3762",2018,5,"Texas Tech","West Virginia",34.75,38.25
"3763",2018,5,"UCF","Pittsburgh",39.25,26.25
"3764",2018,5,"Kansas State","Texas",20,28.5
"3765",2018,5,"California","Oregon",28.25,30.25
"3766",2018,5,"Michigan State","Central Michigan",36.75,9.25
"3767",2018,5,"Duke","Virginia Tech",29.25,22.75
"3768",2018,5,"Rutgers","Indiana",18,32.5
"3769",2018,5,"Kansas","Oklahoma State",19.25,36.25
"3770",2018,5,"Boston College","Temple",33.5,20.5
"3771",2018,5,"Georgia Tech","Bowling Green",46.75,18.75
"3772",2018,5,"NC State","Virginia",29,23.5
"3773",2018,5,"Connecticut","Cincinnati",23.5,39
"3774",2018,5,"Air Force","Nevada",33.75,30.25
"3775",2018,5,"TCU","Iowa State",27.75,16.75
"3776",2018,5,"UT San Antonio","UTEP",28.25,18.25
"3777",2018,5,"Arizona State","Oregon State",42.75,21.25
"3778",2018,5,"Fresno State","Toledo",35.5,25.5
"3779",2018,5,"LSU","Ole Miss",35.75,25.25
"3780",2018,5,"Washington State","Utah",24.5,26
"3781",2018,5,"UAB","Charlotte",34,18.5
"3782",2018,5,"Nebraska","Purdue",27.5,31
"3783",2018,5,"Georgia State","Louisiana Monroe",29.5,35.5
"3784",2018,5,"San José State","Hawai'i",27.25,36.25
"3785",2018,5,"Wake Forest","Rice",47.5,19.5
"3786",2018,5,"Texas A&M","Arkansas",38.25,18.25
"3787",2018,5,"Mississippi State","Florida",28,21.5
"3788",2018,5,"Arizona","USC",28.75,32.25
"3789",2018,5,"Miami","North Carolina",36.75,19.25
"3790",2018,5,"Washington","BYU",33,14.5
"3791",2018,5,"Wyoming","Boise State",16,31.5
"3792",2018,5,"Western Kentucky","Marshall",24.25,27.75
"3793",2018,5,"Buffalo","Army",31,23.5
"3794",2018,5,"Tulane","Memphis",25.75,40.25
"3795",2018,5,"Georgia","Tennessee",42.75,12.25
"3796",2018,5,"Louisville","Florida State",21.5,26
"3797",2018,6,"Texas State","Louisiana",27.25,30.25
"3798",2018,6,"New Mexico State","Liberty",30.5,33.5
"3799",2018,6,"Oregon State","Washington State",23.75,40.75
"3800",2018,6,"Wake Forest","Clemson",19.75,40.25
"3801",2018,6,"Oklahoma","Texas",33,26
"3802",2018,6,"Mississippi State","Auburn",21,24
"3803",2018,6,"UCLA","Washington",16.25,37.25
"3804",2018,6,"Colorado","Arizona State",33.25,30.75
"3805",2018,6,"Central Michigan","Buffalo",22.75,29.25
"3806",2018,6,"Western Michigan","Eastern Michigan",31.75,27.25
"3807",2018,6,"Ball State","Northern Illinois",24.75,27.75
"3808",2018,6,"Toledo","Bowling Green",47,24
"3809",2018,6,"Kent State","Ohio",29.25,40.25
"3810",2018,6,"Akron","Miami (OH)",26.25,21.25
"3811",2018,6,"Georgia Southern","South Alabama",34.5,21.5
"3812",2018,6,"Houston","Tulsa",44.5,27
"3813",2018,6,"Louisville","Georgia Tech",25.25,30.75
"3814",2018,6,"Marshall","Middle Tennessee",26.75,23.75
"3815",2018,6,"Georgia","Vanderbilt",41.25,15.25
"3816",2018,6,"Ohio State","Indiana",45.25,17.75
"3817",2018,6,"UCF","SMU",49.25,24.25
"3818",2018,6,"Texas A&M","Kentucky",26.75,21.75
"3819",2018,6,"Michigan","Maryland",30.75,13.25
"3820",2018,6,"Miami","Florida State",31.25,17.25
"3821",2018,6,"Michigan State","Northwestern",26.75,16.25
"3822",2018,6,"NC State","Boston College",33.5,27
"3823",2018,6,"Oklahoma State","Iowa State",32.5,22.5
"3824",2018,6,"South Carolina","Missouri",30.75,31.75
"3825",2018,6,"Cincinnati","Tulane",27.5,20.5
"3826",2018,6,"Temple","East Carolina",31.75,21.75
"3827",2018,6,"Pittsburgh","Syracuse",27.25,30.75
"3828",2018,6,"Minnesota","Iowa",17.25,24.25
"3829",2018,6,"Boise State","San Diego State",31.75,18.25
"3830",2018,6,"Ole Miss","Louisiana Monroe",49.75,26.25
"3831",2018,6,"UNLV","New Mexico",35.25,27.25
"3832",2018,6,"Florida Atlantic","Old Dominion",38.5,25
"3833",2018,6,"Rice","UT San Antonio",25.5,24.5
"3834",2018,6,"UTEP","North Texas",13.25,39.25
"3835",2018,6,"Arizona","California",26,28.5
"3836",2018,6,"San José State","Colorado State",28,31
"3837",2018,6,"Nevada","Fresno State",22,37
"3838",2018,6,"Hawai'i","Wyoming",28,27
"3839",2018,6,"Arkansas","Alabama",11.75,46.75
"3840",2018,6,"Baylor","Kansas State",28.75,25.25
"3841",2018,6,"Florida","LSU",21.5,22.5
"3842",2018,6,"Memphis","Connecticut",56.75,20.75
"3843",2018,6,"Rutgers","Illinois",22.75,27.25
"3844",2018,6,"Troy","Georgia State",36.25,19.25
"3845",2018,6,"Stanford","Utah",24.25,20.75
"3846",2018,6,"Wisconsin","Nebraska",39.25,21.25
"3847",2018,6,"Virginia Tech","Notre Dame",24.5,31
"3848",2018,6,"Air Force","Navy",22.25,24.75
"3849",2018,6,"UMass","South Florida",28.25,43.25
"3850",2018,6,"Louisiana Tech","UAB",32,25
"3851",2018,6,"West Virginia","Kansas",44,17
"3852",2018,7,"Texas State","Georgia Southern",17.5,34.5
"3853",2018,7,"Buffalo","Akron",33.5,21.5
"3854",2018,7,"Eastern Michigan","Toledo",30,32
"3855",2018,7,"Miami (OH)","Kent State",35.25,23.75
"3856",2018,7,"Central Michigan","Ball State",28.5,26
"3857",2018,7,"Bowling Green","Western Michigan",27,41.5
"3858",2018,7,"Northern Illinois","Ohio",28.75,23.25
"3859",2018,7,"Louisiana","New Mexico State",37,29.5
"3860",2018,7,"Coastal Carolina","Louisiana Monroe",36.75,30.25
"3861",2018,7,"BYU","Hawai'i",34.25,23.75
"3862",2018,7,"TCU","Texas Tech",32.5,25
"3863",2018,7,"Tulsa","South Florida",25.25,35.25
"3864",2018,7,"San Diego State","Air Force",27.25,16.25
"3865",2018,7,"Utah","Arizona",33.5,20
"3866",2018,7,"LSU","Georgia",21.75,28.25
"3867",2018,7,"Notre Dame","Pittsburgh",38.5,17.5
"3868",2018,7,"Oregon","Washington",27.75,31.25
"3869",2018,7,"Penn State","Michigan State",33.5,20
"3870",2018,7,"Texas","Baylor",36.25,22.25
"3871",2018,7,"Virginia","Miami",19.75,26.75
"3872",2018,7,"USC","Colorado",32,25
"3873",2018,7,"Auburn","Tennessee",30.25,15.75
"3874",2018,7,"South Carolina","Texas A&M",23.75,26.25
"3875",2018,7,"Kansas State","Oklahoma State",27,35
"3876",2018,7,"Northwestern","Nebraska",31,28
"3877",2018,7,"Georgia Tech","Duke",28.5,27
"3878",2018,7,"Boston College","Louisville",33.75,22.75
"3879",2018,7,"Rice","UAB",17.75,34.75
"3880",2018,7,"North Texas","Southern Mississippi",29.75,22.75
"3881",2018,7,"San José State","Army",16.5,34
"3882",2018,7,"Charlotte","Western Kentucky",17.25,26.75
"3883",2018,7,"Old Dominion","Marshall",26.75,30.25
"3884",2018,7,"Navy","Temple",21.25,27.75
"3885",2018,7,"Utah State","UNLV",46,19
"3886",2018,7,"North Carolina","Virginia Tech",25.5,32
"3887",2018,7,"UT San Antonio","Louisiana Tech",16.25,29.25
"3888",2018,7,"Nevada","Boise State",22.25,37.25
"3889",2018,7,"Fresno State","Wyoming",30.75,13.25
"3890",2018,7,"Florida International","Middle Tennessee",31.5,29.5
"3891",2018,7,"Memphis","UCF",37.75,42.75
"3892",2018,7,"Vanderbilt","Florida",20.75,30.25
"3893",2018,7,"Illinois","Purdue",25.75,36.25
"3894",2018,7,"Colorado State","New Mexico",30.75,32.25
"3895",2018,7,"Liberty","Troy",25.25,37.25
"3896",2018,7,"Michigan","Wisconsin",28.75,18.75
"3897",2018,7,"Alabama","Missouri",50.25,22.25
"3898",2018,7,"East Carolina","Houston",26.75,42.75
"3899",2018,7,"Arkansas State","Appalachian State",24.5,35
"3900",2018,7,"California","UCLA",30,23.5
"3901",2018,7,"Ohio State","Minnesota",45,15.5
"3902",2018,7,"Iowa State","West Virginia",25.25,29.25
"3903",2018,7,"Arkansas","Ole Miss",30,36.5
"3904",2018,7,"Maryland","Rutgers",37.25,13.75
"3905",2018,8,"Toledo","Buffalo",33,30
"3906",2018,8,"Ohio","Bowling Green",41.75,25.25
"3907",2018,8,"Ball State","Eastern Michigan",21.25,23.75
"3908",2018,8,"Central Michigan","Western Michigan",23.5,30.5
"3909",2018,8,"UMass","Coastal Carolina",38.25,35.75
"3910",2018,8,"Kent State","Akron",22.75,27.25
"3911",2018,8,"Appalachian State","Louisiana",45,20
"3912",2018,8,"New Mexico State","Georgia Southern",21.5,31
"3913",2018,8,"Washington","Colorado",34.25,16.25
"3914",2018,8,"Arkansas State","Georgia State",34.5,21
"3915",2018,8,"Arizona State","Stanford",27.75,29.75
"3916",2018,8,"Boise State","Colorado State",43.75,19.75
"3917",2018,8,"Clemson","NC State",37.75,20.25
"3918",2018,8,"LSU","Mississippi State",25.75,19.75
"3919",2018,8,"Michigan State","Michigan",15.5,23
"3920",2018,8,"TCU","Oklahoma",26.25,34.75
"3921",2018,8,"Washington State","Oregon",36.5,33.5
"3922",2018,8,"Kentucky","Vanderbilt",27.75,17.25
"3923",2018,8,"Temple","Cincinnati",24.75,22.25
"3924",2018,8,"South Florida","Connecticut",50.25,17.25
"3925",2018,8,"Arkansas","Tulsa",29.75,22.25
"3926",2018,8,"Ole Miss","Auburn",29.5,34.5
"3927",2018,8,"Rutgers","Northwestern",14.25,34.25
"3928",2018,8,"Army","Miami (OH)",26.5,20
"3929",2018,8,"Syracuse","North Carolina",38.25,28.75
"3930",2018,8,"Duke","Virginia",26,19.5
"3931",2018,8,"Texas Tech","Kansas",38.25,20.75
"3932",2018,8,"Florida State","Wake Forest",34,23.5
"3933",2018,8,"Nebraska","Minnesota",29.5,25
"3934",2018,8,"Navy","Houston",24.25,35.25
"3935",2018,8,"Tulane","SMU",31.25,24.25
"3936",2018,8,"Missouri","Memphis",39,30.5
"3937",2018,8,"Southern Mississippi","UT San Antonio",30,14
"3938",2018,8,"UAB","North Texas",27.25,25.75
"3939",2018,8,"Western Kentucky","Old Dominion",29.5,25.5
"3940",2018,8,"Utah","USC",27.25,20.75
"3941",2018,8,"UCLA","Arizona",32.5,22.5
"3942",2018,8,"Hawai'i","Nevada",35,32
"3943",2018,8,"Louisiana Tech","UTEP",35.75,14.75
"3944",2018,8,"New Mexico","Fresno State",19.25,33.25
"3945",2018,8,"UNLV","Air Force",23,32.5
"3946",2018,8,"Wyoming","Utah State",17.75,31.25
"3947",2018,8,"East Carolina","UCF",22,43.5
"3948",2018,8,"Oregon State","California",24.75,33.25
"3949",2018,8,"Louisiana Monroe","Texas State",35.25,24.75
"3950",2018,8,"Florida International","Rice",38.75,14.75
"3951",2018,8,"Tennessee","Alabama",14,43.5
"3952",2018,8,"Purdue","Ohio State",27,39
"3953",2018,8,"Wisconsin","Illinois",38.75,14.75
"3954",2018,8,"Iowa","Maryland",27,17.5
"3955",2018,8,"Marshall","Florida Atlantic",28.5,31
"3956",2018,8,"San Diego State","San José State",35,9.5
"3957",2018,9,"Pittsburgh","Duke",21.5,24.5
"3958",2018,9,"Ohio","Ball State",38.25,27.75
"3959",2018,9,"Western Michigan","Toledo",36.5,32.5
"3960",2018,9,"Arkansas","Vanderbilt",25.25,26.25
"3961",2018,9,"Connecticut","UMass",30,33.5
"3962",2018,9,"Akron","Central Michigan",23.75,19.75
"3963",2018,9,"Georgia State","Coastal Carolina",29.25,31.75
"3964",2018,9,"Louisiana","Arkansas State",33,36
"3965",2018,9,"South Carolina","Tennessee",31.75,21.25
"3966",2018,9,"Virginia","North Carolina",29.25,21.75
"3967",2018,9,"Colorado","Oregon State",43,16.5
"3968",2018,9,"South Alabama","Troy",20.75,31.75
"3969",2018,9,"West Virginia","Baylor",40.75,26.25
"3970",2018,9,"Georgia Southern","Appalachian State",18.25,29.25
"3971",2018,9,"Virginia Tech","Georgia Tech",30.75,27.75
"3972",2018,9,"UCLA","Utah",22,32.5
"3973",2018,9,"Minnesota","Indiana",25.75,28.25
"3974",2018,9,"Colorado State","Wyoming",22.25,25.25
"3975",2018,9,"Navy","Notre Dame",17,38.5
"3976",2018,9,"Georgia","Florida",30,23
"3977",2018,9,"Oklahoma","Kansas State",43.5,20
"3978",2018,9,"Missouri","Kentucky",31,23.5
"3979",2018,9,"Stanford","Washington State",28.75,26.25
"3980",2018,9,"Mississippi State","Texas A&M",22,20.5
"3981",2018,9,"Penn State","Iowa",28.75,23.25
"3982",2018,9,"Arizona","Oregon",28.5,36
"3983",2018,9,"Northwestern","Wisconsin",22.75,27.25
"3984",2018,9,"Houston","South Florida",43,33
"3985",2018,9,"Syracuse","NC State",31.5,33.5
"3986",2018,9,"Michigan State","Purdue",23,25.5
"3987",2018,9,"Iowa State","Texas Tech",31.5,26
"3988",2018,9,"Louisville","Wake Forest",35.5,32.5
"3989",2018,9,"Eastern Michigan","Army",23,24.5
"3990",2018,9,"Kansas","TCU",16.75,29.75
"3991",2018,9,"USC","Arizona State",27.75,24.75
"3992",2018,9,"Old Dominion","Middle Tennessee",29,33
"3993",2018,9,"BYU","Northern Illinois",25,18.5
"3994",2018,9,"SMU","Cincinnati",20.25,29.75
"3995",2018,9,"North Texas","Rice",44,14
"3996",2018,9,"San José State","UNLV",30,27.5
"3997",2018,9,"Tulsa","Tulane",24,25
"3998",2018,9,"Air Force","Boise State",24,34
"3999",2018,9,"Western Kentucky","Florida International",25.5,28.5
"4000",2018,9,"UTEP","UAB",17.25,32.75
"4001",2018,9,"Fresno State","Hawai'i",42,17.5
"4002",2018,9,"Oklahoma State","Texas",29,31.5
"4003",2018,9,"Maryland","Illinois",36.25,19.75
"4004",2018,9,"Florida State","Clemson",15.75,33.75
"4005",2018,9,"Utah State","New Mexico",42,22
"4006",2018,9,"Boston College","Miami",22.5,26.5
"4007",2018,9,"Nevada","San Diego State",23.25,22.25
"4008",2018,9,"Florida Atlantic","Louisiana Tech",31,27.5
"4009",2018,9,"California","Washington",17,29
"4010",2018,9,"Charlotte","Southern Mississippi",19.25,25.75
"4011",2018,10,"TCU","Kansas State",27.25,17.25
"4012",2018,10,"Bowling Green","Kent State",34.5,33
"4013",2018,10,"Buffalo","Miami (OH)",30,23
"4014",2018,10,"Akron","Northern Illinois",15.5,21.5
"4015",2018,10,"Western Michigan","Ohio",31,34
"4016",2018,10,"Mississippi State","Louisiana Tech",36,13
"4017",2018,10,"Eastern Michigan","Central Michigan",30,16
"4018",2018,10,"Georgia State","Texas State",30,23
"4019",2018,10,"Louisiana Monroe","Georgia Southern",26.75,33.75
"4020",2018,10,"UMass","Liberty",32.25,33.75
"4021",2018,10,"Tennessee","Charlotte",35,12.5
"4022",2018,10,"Coastal Carolina","Appalachian State",19.25,32.75
"4023",2018,10,"Virginia","Pittsburgh",26.25,19.25
"4024",2018,10,"Toledo","Ball State",41.75,22.25
"4025",2018,10,"Arizona","Colorado",30,27
"4026",2018,10,"LSU","Alabama",18.75,32.75
"4027",2018,10,"Northwestern","Notre Dame",19.75,29.75
"4028",2018,10,"Michigan","Penn State",30.75,17.25
"4029",2018,10,"Kentucky","Georgia",19,28.5
"4030",2018,10,"Ohio State","Nebraska",46.25,29.25
"4031",2018,10,"Arizona State","Utah",23.25,30.75
"4032",2018,10,"Purdue","Iowa",26.5,25
"4033",2018,10,"Auburn","Texas A&M",25.25,21.75
"4034",2018,10,"NC State","Florida State",30.75,21.25
"4035",2018,10,"Virginia Tech","Boston College",27.5,29.5
"4036",2018,10,"UNLV","Fresno State",15.75,42.75
"4037",2018,10,"Kansas","Iowa State",13.75,32.25
"4038",2018,10,"Wisconsin","Rutgers",39.75,10.75
"4039",2018,10,"Maryland","Michigan State",20,23
"4040",2018,10,"Baylor","Oklahoma State",31,37
"4041",2018,10,"East Carolina","Memphis",27.75,38.75
"4042",2018,10,"Wyoming","San José State",27.75,10.25
"4043",2018,10,"Southern Mississippi","Marshall",22.25,25.25
"4044",2018,10,"Arkansas State","South Alabama",37.75,23.75
"4045",2018,10,"Illinois","Minnesota",26.5,35
"4046",2018,10,"Rice","UTEP",21.5,23.5
"4047",2018,10,"Cincinnati","Navy",30,17
"4048",2018,10,"South Florida","Tulane",33.25,27.25
"4049",2018,10,"Troy","Louisiana",36,28.5
"4050",2018,10,"Miami","Duke",30.25,20.75
"4051",2018,10,"Tulsa","Connecticut",39.25,20.75
"4052",2018,10,"SMU","Houston",28.5,42.5
"4053",2018,10,"Oregon","UCLA",35,24.5
"4054",2018,10,"Florida International","Florida Atlantic",30.75,28.75
"4055",2018,10,"UAB","UT San Antonio",32,10.5
"4056",2018,10,"Washington","Stanford",26.5,17
"4057",2018,10,"Oregon State","USC",24.75,39.75
"4058",2018,10,"Boise State","BYU",32.75,20.75
"4059",2018,10,"Hawai'i","Utah State",26,45
"4060",2018,10,"New Mexico","San Diego State",16.75,28.75
"4061",2018,10,"UCF","Temple",34.75,24.25
"4062",2018,10,"Washington State","California",29,22
"4063",2018,10,"Clemson","Louisville",49.5,11.5
"4064",2018,10,"Florida","Missouri",32.75,26.75
"4065",2018,10,"Texas Tech","Oklahoma",32.25,46.25
"4066",2018,10,"Texas","West Virginia",28.5,29.5
"4067",2018,10,"Ole Miss","South Carolina",36,34
"4068",2018,10,"Wake Forest","Syracuse",35.5,41.5
"4069",2018,10,"Army","Air Force",23,18.5
"4070",2018,10,"North Carolina","Georgia Tech",31,35
"4071",2018,11,"Buffalo","Kent State",30.75,13.75
"4072",2018,11,"Miami (OH)","Ohio",27.25,31.75
"4073",2018,11,"Northern Illinois","Toledo",28.75,25.25
"4074",2018,11,"Missouri","Vanderbilt",39.25,25.75
"4075",2018,11,"Eastern Michigan","Akron",26.25,15.25
"4076",2018,11,"Central Michigan","Bowling Green",28.5,21
"4077",2018,11,"Texas State","Appalachian State",14.25,32.75
"4078",2018,11,"Louisiana","Georgia State",41.75,28.25
"4079",2018,11,"South Alabama","Louisiana Monroe",27.75,35.25
"4080",2018,11,"UAB","Southern Mississippi",29.25,15.75
"4081",2018,11,"NC State","Wake Forest",43,26
