"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"1506","Ty Chandler","TENN","RB","$4,300","2%","12","Week 8, 2020"
"1507","D.J. Render","KSU","WR","$3,000","0%","12","Week 8, 2020"
"1508","Marvin Mims","OU","WR","$6,500","2%","12","Week 8, 2020"
"1509","Cary Angeline","NCST","WR","$4,200","1%","12","Week 8, 2020"
"1510","James Mitchell","VT","WR","$5,600","0%","12","Week 8, 2020"
"1511","Taye Barber","TCU","WR","$5,200","7%","12","Week 8, 2020"
"1512","Gavin Holmes","BAY","WR","$3,600","1%","12","Week 8, 2020"
"1513","La'Damian Webb","FSU","RB","$5,100","3%","12","Week 8, 2020"
"1514","Josh Ali","UK","WR","$4,700","12%","12","Week 8, 2020"
"1515","Tyquan Thornton","BAY","WR","$4,500","0%","12","Week 8, 2020"
"1516","Brennan Eagles","UT","WR","$4,200","0%","12","Week 8, 2020"
"1517","Dez Fitzpatrick","UL","WR","$4,200","3%","12","Week 8, 2020"
"1518","Jake Smith","UT","WR","$5,800","5%","12","Week 8, 2020"
"1519","John Lovett","BAY","RB","$4,300","4%","12","Week 8, 2020"
"1520","Jordan Addison","PITT","WR","$6,100","0%","12","Week 8, 2020"
"1521","Jalen Knox","MIZZ","WR","$4,400","0%","12","Week 8, 2020"
"1522","Theo Wease","OU","WR","$4,500","2%","12","Week 8, 2020"
"1523","Tre Turner","VT","WR","$4,100","1%","12","Week 8, 2020"
"1524","Jordan Houston","NCST","RB","$3,500","0%","12","Week 8, 2020"
"1525","Damon Hazelton","MIZZ","WR","$4,700","0%","12","Week 8, 2020"
"1526","D.J. Williams","AUB","RB","$3,600","2%","12","Week 8, 2020"
"1527","Velton Gardner","KU","RB","$4,400","16%","12","Week 8, 2020"
"1528","Charleston Rambo","OU","WR","$5,900","6%","12","Week 8, 2020"
"1529","R.J. Sneed","BAY","WR","$5,700","0%","12","Week 8, 2020"
"1530","C'Bo Flemister","ND","RB","$3,500","0%","12","Week 8, 2020"
"1531","Bijan Robinson","UT","RB","$3,300","0%","12","Week 8, 2020"
"1532","Taylor Morin","WAKE","WR","$3,900","0%","12","Week 8, 2020"
"1533","Brandon Johnson","TENN","WR","$4,000","0%","12","Week 8, 2020"
"1534","Devin Carter","NCST","WR","$4,100","1%","12","Week 8, 2020"
"1535","Ontaria Wilson","FSU","WR","$4,600","5%","12","Week 8, 2020"
"1536","Brenden Schooler","UT","WR","$3,700","0%","12","Week 8, 2020"
"1537","Zonovan Knight","NCST","RB","$5,500","1%","12","Week 8, 2020"
